trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000005504	16	9534390	8897289-9534390	overdominant	trans	3.37 	4.89 
ENSRNOT00000067727	6	100316110	6039806-105943695	dominant	trans	3.37 	4.77 
ENSRNOT00000051290	1	196939787	196939787-197094662	dominant	trans	3.37 	6.85 
ENSRNOT00000010744	3	59306682	58990532-139428774	overdominant	trans	3.37 	5.16 
ENSRNOT00000064105	17	83892924	83631711-83892924	dominant	trans	3.37 	4.82 
ENSRNOT00000004790	18	50770883	50220027-65128465	dominant	trans	3.37 	5.93 
ENSRNOT00000012174	2	243225790	240885345-244403825	dominant	trans	3.37 	5.10 
ENSRNOT00000025878	1	196939787	196175892-197094662	dominant	trans	3.37 	6.13 
ENSRNOT00000044464	6	134824729	134675621-136428704	dominant	trans	3.36 	4.79 
ENSRNOT00000019959	1	197094662	196175892-197490532	dominant	trans	3.36 	5.32 
ENSRNOT00000025970	18	21914044	21884577-22270507	overdominant	trans	3.36 	4.80 
ENSRNOT00000041817	1	173499839	2783179-203827036	dominant	trans	3.36 	4.70 
ENSRNOT00000041963	1	91663268	89278168-91714155	dominant	trans	3.36 	6.10 
ENSRNOT00000066342	6	121903760	110736589-122452010	dominant	trans	3.36 	4.79 
ENSRNOT00000015907	8	57961513	57961513-57961513	dominant	trans	3.36 	6.40 
ENSRNOT00000041328	9	41564048	39345979-106098831	overdominant	trans	3.35 	4.77 
ENSRNOT00000038558	9	68730107	68042762-70496491	dominant	trans	3.35 	5.02 
ENSRNOT00000036301	17	22599716	22599716-22599716	dominant	trans	3.35 	5.07 
ENSRNOT00000068690	4	154140929	154140929-155024269	dominant	trans	3.35 	5.44 
ENSRNOT00000037531	5	155425502	111964725-155901986	overdominant	trans	3.35 	4.98 
ENSRNOT00000048782	7	109840203	32526411-110354300	dominant	trans	3.35 	5.19 
ENSRNOT00000045813	10	71180363	71029080-77644734	dominant	trans	3.35 	5.35 
ENSRNOT00000065438	8	29258512	29258512-29636892	overdominant	trans	3.35 	6.05 
ENSRNOT00000050489	2	211826211	211826211-211988559	dominant	trans	3.35 	5.02 
ENSRNOT00000068736	9	101787526	11910443-102254955	dominant	trans	3.35 	5.26 
ENSRNOT00000034563	2	61911029	61911029-62897215	overdominant	trans	3.35 	6.43 
ENSRNOT00000040910	14	11047048	10762400-26115085	dominant	trans	3.35 	4.92 
ENSRNOT00000009367	1	197094662	196175892-197094662	dominant	trans	3.35 	5.73 
ENSRNOT00000021066	1	197517256	196939787-202058767	dominant	trans	3.35 	4.92 
ENSRNOT00000000878	1	234387441	234305027-256375191	dominant	trans	3.35 	4.90 
ENSRNOT00000043651	4	26258457	26258457-26510690	dominant	trans	3.35 	5.61 
ENSRNOT00000018611	3	32556027	31508940-147093981	dominant	trans	3.34 	5.43 
ENSRNOT00000024256	18	56866058	56866058-57143742	dominant	trans	3.34 	5.54 
ENSRNOT00000019047	15	78358943	76655837-78358943	overdominant	trans	3.34 	5.15 
ENSRNOT00000020415	9	9539308	9307913-9539308	dominant	trans	3.34 	5.84 
ENSRNOT00000029318	1	172919148	172919148-181213923	dominant	trans	3.34 	4.92 
ENSRNOT00000050342	1	197094662	190262457-197094662	dominant	trans	3.34 	4.94 
ENSRNOT00000063935	3	115729299	115729299-118233192	overdominant	trans	3.34 	5.35 
ENSRNOT00000002432	1	196939787	196175892-197094662	dominant	trans	3.34 	5.81 
ENSRNOT00000060356	3	149076190	149076190-151313622	dominant	trans	3.34 	6.65 
ENSRNOT00000015495	1	197094662	196175892-197490532	dominant	trans	3.34 	5.38 
ENSRNOT00000009546	1	196175892	196175892-196805125	dominant	trans	3.34 	5.51 
ENSRNOT00000058331	8	108924380	53557372-108930652	dominant	trans	3.34 	4.98 
ENSRNOT00000065181	6	115819506	28385329-115879146	dominant	trans	3.34 	5.27 
ENSRNOT00000046251	1	197094662	196175892-197094662	dominant	trans	3.34 	5.19 
ENSRNOT00000019399	16	52936498	8858734-54433299	overdominant	trans	3.34 	4.97 
ENSRNOT00000045309	5	132888521	132839500-133518963	dominant	trans	3.34 	5.13 
ENSRNOT00000009815	18	4403761	3179776-12733650	dominant	trans	3.34 	5.05 
ENSRNOT00000046064	17	76298242	76191526-76619792	dominant	trans	3.34 	5.79 
ENSRNOT00000039892	4	77835196	77827818-77835196	dominant	trans	3.33 	5.75 
ENSRNOT00000014748	3	169207937	168199744-170265773	dominant	trans	3.33 	4.85 
ENSRNOT00000063904	10	88697001	87768269-88951917	dominant	trans	3.33 	4.94 
ENSRNOT00000016288	1	196939787	196175892-197094662	dominant	trans	3.33 	7.64 
ENSRNOT00000013733	1	197094662	196175892-197094662	dominant	trans	3.33 	5.30 
ENSRNOT00000068015	17	39328591	32194827-39347189	dominant	trans	3.33 	5.28 
ENSRNOT00000015779	1	191054928	189292863-221644808	dominant	trans	3.33 	4.71 
ENSRNOT00000019056	1	196175892	196175892-197094662	dominant	trans	3.33 	4.71 
ENSRNOT00000066162	16	4475660	4475660-4475660	dominant	trans	3.33 	4.81 
ENSRNOT00000008200	1	196939787	196175892-197563287	dominant	trans	3.33 	4.78 
ENSRNOT00000014702	6	121903760	110736589-122452010	dominant	trans	3.33 	4.73 
ENSRNOT00000064247	2	57479514	57242471-58254050	dominant	trans	3.33 	5.70 
ENSRNOT00000038380	2	251853586	42566354-251853586	dominant	trans	3.33 	5.24 
ENSRNOT00000001690	6	95340905	94977635-96256119	overdominant	trans	3.33 	5.18 
ENSRNOT00000000533	1	163932363	163325775-165597572	dominant	trans	3.33 	5.04 
ENSRNOT00000050708	1	197094662	196175892-197490532	dominant	trans	3.33 	4.88 
ENSRNOT00000025903	2	20356001	19404911-24863535	dominant	trans	3.33 	5.03 
ENSRNOT00000025383	4	144016921	16003645-149412498	dominant	trans	3.33 	5.21 
ENSRNOT00000037245	10	21257736	21257736-21412053	dominant	trans	3.33 	5.99 
ENSRNOT00000041176	17	26239939	26239939-26239939	dominant	trans	3.32 	5.35 
ENSRNOT00000017648	18	56866058	56866058-56979801	overdominant	trans	3.32 	5.09 
ENSRNOT00000019734	1	197517256	196939787-197563287	dominant	trans	3.32 	5.38 
ENSRNOT00000057764	6	69118971	68281547-69851633	dominant	trans	3.32 	5.14 
ENSRNOT00000064759	16	52845456	9119620-52936498	overdominant	trans	3.32 	5.74 
ENSRNOT00000032371	1	199528468	119916494-206009746	dominant	trans	3.32 	4.85 
ENSRNOT00000039037	15	7160691	7160691-8083729	dominant	trans	3.32 	5.21 
ENSRNOT00000039260	8	3239244	1592844-63966393	dominant	trans	3.32 	5.19 
ENSRNOT00000065186	20	41725490	41725490-41725490	dominant	trans	3.32 	4.99 
ENSRNOT00000006685	1	197094662	196175892-197490532	dominant	trans	3.32 	5.03 
ENSRNOT00000044862	15	18713973	17059708-18940268	dominant	trans	3.32 	5.26 
ENSRNOT00000032260	9	13094199	12680255-13320744	dominant	trans	3.32 	4.89 
ENSRNOT00000007669	7	130974969	129307837-131633800	overdominant	trans	3.32 	4.75 
ENSRNOT00000029706	6	125255961	113296351-125255961	dominant	trans	3.32 	5.36 
ENSRNOT00000013636	4	128358283	128358283-154856506	dominant	trans	3.32 	5.04 
ENSRNOT00000033542	9	37378092	37378092-37378092	dominant	trans	3.32 	4.79 
ENSRNOT00000031809	1	170001369	169015337-171105631	dominant	trans	3.32 	4.79 
ENSRNOT00000067100	16	76192157	63367846-77436453	overdominant	trans	3.32 	4.79 
ENSRNOT00000005596	2	239311647	24085831-244422587	dominant	trans	3.31 	4.76 
ENSRNOT00000022593	1	197517256	137336595-202058767	dominant	trans	3.31 	5.60 
ENSRNOT00000067131	1	248252605	246434314-248594221	dominant	trans	3.31 	5.64 
ENSRNOT00000020399	5	111997240	111696246-111997240	dominant	trans	3.31 	4.92 
ENSRNOT00000025327	8	34050088	33999632-34385779	overdominant	trans	3.31 	4.76 
ENSRNOT00000019456	16	29017692	28712152-42095465	overdominant	trans	3.31 	4.72 
ENSRNOT00000052026	14	84415539	81384021-89443513	dominant	trans	3.31 	5.24 
ENSRNOT00000041537	9	15268731	13054355-15268731	dominant	trans	3.31 	6.50 
ENSRNOT00000065231	1	59452962	58801779-59798415	dominant	trans	3.31 	5.47 
ENSRNOT00000041087	6	94623917	59145299-102606680	dominant	trans	3.31 	4.98 
ENSRNOT00000068773	20	30607679	30501327-30607679	dominant	trans	3.31 	4.96 
ENSRNOT00000015275	4	93473164	50387351-138628374	dominant	trans	3.31 	4.86 
ENSRNOT00000035183	6	72815743	69118971-74162856	dominant	trans	3.31 	5.22 
ENSRNOT00000029893	3	12483515	10397386-70232852	dominant	trans	3.31 	4.99 
ENSRNOT00000014004	16	9534390	4475660-9534390	overdominant	trans	3.31 	4.77 
ENSRNOT00000043374	4	84735720	84554215-110082441	dominant	trans	3.31 	5.28 
ENSRNOT00000049117	1	252732772	252732772-252732772	dominant	trans	3.31 	4.88 
ENSRNOT00000058387	1	196939787	196175892-197490532	dominant	trans	3.30 	4.87 
ENSRNOT00000025174	11	33300616	33300616-33410943	overdominant	trans	3.30 	4.81 
ENSRNOT00000038013	5	65792680	65792680-67194438	overdominant	trans	3.30 	4.97 
ENSRNOT00000065692	16	60190809	57845052-60540436	dominant	trans	3.30 	5.62 
ENSRNOT00000019867	1	196175892	196175892-197094662	dominant	trans	3.30 	5.13 
ENSRNOT00000031386	4	138093391	33407358-138093391	dominant	trans	3.30 	5.70 
ENSRNOT00000041567	15	105507927	105205271-107932394	dominant	trans	3.30 	5.04 
ENSRNOT00000035486	1	197517256	196939787-197563287	dominant	trans	3.30 	5.05 
ENSRNOT00000067237	5	63700789	63700789-75065516	dominant	trans	3.30 	5.19 
ENSRNOT00000059591	5	44464435	34486021-44546258	dominant	trans	3.30 	5.00 
ENSRNOT00000002879	1	197094662	104356156-197490532	dominant	trans	3.30 	4.74 
ENSRNOT00000034254	1	196175892	196175892-197094662	dominant	trans	3.30 	5.61 
ENSRNOT00000049871	1	227813881	227812164-228582673	dominant	trans	3.30 	6.02 
ENSRNOT00000011155	1	196175892	196175892-197490532	dominant	trans	3.30 	4.71 
ENSRNOT00000064697	3	105514434	103225734-108156785	dominant	trans	3.30 	5.19 
ENSRNOT00000043981	14	15240970	15180112-16715587	dominant	trans	3.30 	4.72 
ENSRNOT00000043570	18	70035676	70035676-70128083	dominant	trans	3.30 	4.97 
ENSRNOT00000045309	13	64286821	64286821-65326113	dominant	trans	3.30 	5.10 
ENSRNOT00000025205	14	90221771	88364726-90319807	overdominant	trans	3.30 	4.95 
ENSRNOT00000050273	2	33628708	33613073-249823154	dominant	trans	3.30 	4.69 
ENSRNOT00000047547	15	55413328	45076883-55414301	dominant	trans	3.30 	5.28 
ENSRNOT00000019606	1	197094662	191054928-245302346	dominant	trans	3.29 	4.75 
ENSRNOT00000012513	8	48181046	48181046-48536641	dominant	trans	3.29 	5.00 
ENSRNOT00000055296	5	111997240	28873747-142627706	dominant	trans	3.29 	5.48 
ENSRNOT00000016082	15	78358943	76655837-78358943	overdominant	trans	3.29 	4.91 
ENSRNOT00000057470	16	9534390	8858734-77681072	dominant	trans	3.29 	4.89 
ENSRNOT00000004451	11	80170026	80129088-80479339	overdominant	trans	3.29 	5.27 
ENSRNOT00000005176	10	7680308	7428770-7915776	dominant	trans	3.29 	5.34 
ENSRNOT00000022350	16	9534390	8858734-59725198	overdominant	trans	3.29 	4.71 
ENSRNOT00000017517	1	169015337	169015337-172628104	dominant	trans	3.29 	5.60 
ENSRNOT00000067899	5	25075768	24908648-25110411	dominant	trans	3.29 	5.92 
ENSRNOT00000031129	5	134685081	133641731-134698450	dominant	trans	3.29 	5.09 
ENSRNOT00000030952	6	63460249	60122983-115090146	dominant	trans	3.28 	4.92 
ENSRNOT00000043902	1	197517256	137886109-202058767	dominant	trans	3.28 	5.20 
ENSRNOT00000014600	9	54901906	54844324-55096987	overdominant	trans	3.28 	5.50 
ENSRNOT00000022027	1	196175892	196175892-197094662	dominant	trans	3.28 	4.87 
ENSRNOT00000007437	18	12035878	12035878-12500943	dominant	trans	3.28 	4.96 
ENSRNOT00000034256	16	9534390	9253516-9534390	overdominant	trans	3.28 	4.87 
ENSRNOT00000067108	6	6520790	5529005-6520790	dominant	trans	3.28 	6.48 
ENSRNOT00000019966	7	32699176	32699176-32699176	dominant	trans	3.28 	4.72 
ENSRNOT00000050885	1	196175892	196175892-197490532	dominant	trans	3.28 	4.73 
ENSRNOT00000033724	1	197094662	196175892-197490532	dominant	trans	3.28 	4.77 
ENSRNOT00000037220	12	40769028	33738682-40786716	overdominant	trans	3.27 	4.81 
ENSRNOT00000001355	16	57402588	34150572-75982623	dominant	trans	3.27 	4.82 
ENSRNOT00000068352	15	46477037	22747630-55414301	dominant	trans	3.27 	4.86 
ENSRNOT00000006063	1	197517256	196939787-202058767	dominant	trans	3.27 	5.37 
ENSRNOT00000030497	3	10622315	7073864-10623002	dominant	trans	3.27 	4.83 
ENSRNOT00000015702	7	69718231	66833375-92264505	dominant	trans	3.27 	5.01 
ENSRNOT00000064268	3	117525339	115048636-134313455	dominant	trans	3.27 	5.79 
ENSRNOT00000002290	13	64564174	64476268-65472836	dominant	trans	3.27 	8.91 
ENSRNOT00000031713	8	123191420	122950641-123191420	dominant	trans	3.27 	6.48 
ENSRNOT00000066297	4	161193096	161193096-161193096	dominant	trans	3.27 	5.99 
ENSRNOT00000068190	10	30238289	7936734-31637325	dominant	trans	3.27 	4.69 
ENSRNOT00000020251	1	197517256	136534648-202058767	dominant	trans	3.27 	4.84 
ENSRNOT00000031623	1	197094662	196175892-197094662	dominant	trans	3.27 	5.37 
ENSRNOT00000015288	1	196939787	196805125-197094662	dominant	trans	3.27 	7.53 
ENSRNOT00000067003	6	144518466	144518380-144684749	dominant	trans	3.27 	4.84 
ENSRNOT00000046314	7	87443675	87311911-105470794	dominant	trans	3.27 	4.74 
ENSRNOT00000008510	1	197094662	190262457-197490532	dominant	trans	3.27 	4.82 
ENSRNOT00000037459	16	59725198	45185164-60540436	dominant	trans	3.27 	5.34 
ENSRNOT00000047250	20	41126437	39861278-41126437	dominant	trans	3.27 	5.47 
ENSRNOT00000045533	5	76650051	75065516-88019614	dominant	trans	3.27 	4.88 
ENSRNOT00000029255	20	42235608	41934983-43331379	overdominant	trans	3.27 	5.58 
ENSRNOT00000021750	16	9534390	4475660-9534390	overdominant	trans	3.26 	4.81 
ENSRNOT00000045488	4	63926201	63376109-64140142	dominant	trans	3.26 	5.36 
ENSRNOT00000067850	20	9023998	9023998-9023998	dominant	trans	3.26 	4.70 
ENSRNOT00000035710	7	56086075	56086075-56086075	dominant	trans	3.26 	5.03 
ENSRNOT00000015096	17	61944113	61944113-70641808	overdominant	trans	3.26 	5.60 
ENSRNOT00000030687	2	257782631	257292686-258173262	dominant	trans	3.26 	4.96 
ENSRNOT00000068247	11	59930791	59811516-64839617	dominant	trans	3.26 	5.34 
ENSRNOT00000011644	6	145251275	138142216-145251275	dominant	trans	3.26 	4.98 
ENSRNOT00000011952	1	197517256	137886109-197563287	dominant	trans	3.26 	4.92 
ENSRNOT00000055099	1	198481378	198407145-198522226	dominant	trans	3.26 	5.09 
ENSRNOT00000024164	2	10996657	2897231-11135273	dominant	trans	3.26 	4.94 
ENSRNOT00000056324	12	10031859	9415436-13308414	dominant	trans	3.26 	4.70 
ENSRNOT00000047961	17	13129354	12768254-16497287	dominant	trans	3.26 	5.11 
ENSRNOT00000029887	1	197094662	196175892-197490532	dominant	trans	3.26 	5.23 
ENSRNOT00000031984	6	60505943	60505943-61217369	dominant	trans	3.26 	4.70 
ENSRNOT00000008645	16	54517715	52677122-55402135	overdominant	trans	3.26 	4.71 
ENSRNOT00000050342	16	52936498	8873446-54433299	overdominant	trans	3.26 	4.92 
ENSRNOT00000005643	13	96848163	96848163-97001782	dominant	trans	3.26 	5.88 
ENSRNOT00000006814	2	89820883	89738280-89969693	dominant	trans	3.26 	4.83 
ENSRNOT00000060757	1	196175892	196175892-197490532	dominant	trans	3.25 	4.99 
ENSRNOT00000052231	9	93454768	93386721-93711957	overdominant	trans	3.25 	4.79 
ENSRNOT00000021943	13	85879228	66037848-86149163	dominant	trans	3.25 	4.72 
ENSRNOT00000004232	1	197517256	197517256-197563287	dominant	trans	3.25 	5.85 
ENSRNOT00000014527	1	197094662	196175892-197490532	dominant	trans	3.25 	4.79 
ENSRNOT00000009172	5	165559100	165317373-168672718	overdominant	trans	3.25 	5.05 
ENSRNOT00000056942	17	70641808	63635782-76619792	dominant	trans	3.25 	5.36 
ENSRNOT00000029014	12	13411431	13411431-16173114	dominant	trans	3.25 	4.89 
ENSRNOT00000065337	3	102781014	79340374-103117581	dominant	trans	3.25 	5.92 
ENSRNOT00000023732	4	135946923	135946764-136138746	dominant	trans	3.25 	5.13 
ENSRNOT00000046882	20	35788233	35502158-41209830	dominant	trans	3.25 	5.44 
ENSRNOT00000001410	1	197094662	196175892-197094662	dominant	trans	3.25 	5.42 
ENSRNOT00000028339	1	19671302	19671302-20222743	dominant	trans	3.25 	4.82 
ENSRNOT00000065233	9	21469206	12343185-21469206	dominant	trans	3.25 	6.46 
ENSRNOT00000027980	1	197517256	196699939-197563287	dominant	trans	3.24 	4.94 
ENSRNOT00000051565	3	10386459	7486436-10622315	dominant	trans	3.24 	5.11 
ENSRNOT00000019545	16	9534390	8858734-9534390	dominant	trans	3.24 	5.06 
ENSRNOT00000045533	4	17603790	3665706-17808003	dominant	trans	3.24 	5.60 
ENSRNOT00000031394	8	43289864	43289864-43424626	overdominant	trans	3.24 	4.92 
ENSRNOT00000051376	1	196175892	196175892-197094662	dominant	trans	3.24 	5.02 
ENSRNOT00000068002	7	110284479	109840203-110390315	dominant	trans	3.24 	5.04 
ENSRNOT00000060394	6	6520790	4974769-6658429	dominant	trans	3.24 	4.95 
ENSRNOT00000015279	1	197094662	190262457-197490532	dominant	trans	3.24 	5.12 
ENSRNOT00000007407	8	98923425	6040992-99067094	overdominant	trans	3.24 	4.93 
ENSRNOT00000062029	20	26420421	26156442-26720278	dominant	trans	3.24 	4.97 
ENSRNOT00000031083	1	197094662	190262457-197094662	dominant	trans	3.24 	5.33 
ENSRNOT00000040868	9	105850611	105747184-105850611	dominant	trans	3.24 	5.48 
ENSRNOT00000045914	9	105850611	105747184-105850611	dominant	trans	3.24 	5.48 
ENSRNOT00000064941	16	52936498	8858734-55002540	overdominant	trans	3.24 	4.82 
ENSRNOT00000009662	4	53558772	53558772-77835196	dominant	trans	3.24 	5.90 
ENSRNOT00000027265	12	32725731	32528904-32725731	dominant	trans	3.24 	4.92 
ENSRNOT00000036430	18	56964720	56866058-56979801	dominant	trans	3.24 	5.33 
ENSRNOT00000031010	7	32860006	32860006-32884109	dominant	trans	3.24 	6.20 
ENSRNOT00000034545	1	196175892	196175892-245302346	dominant	trans	3.24 	5.35 
ENSRNOT00000067667	14	19155019	14450419-21559596	dominant	trans	3.23 	4.78 
ENSRNOT00000058765	17	36396003	35617778-38337197	dominant	trans	3.23 	6.90 
ENSRNOT00000019330	1	223232067	119080653-242371709	dominant	trans	3.23 	4.74 
ENSRNOT00000037790	9	7687814	6406399-8017170	partial-dominant	trans	3.23 	5.73 
ENSRNOT00000008889	1	196939787	190262457-197490532	dominant	trans	3.23 	4.93 
ENSRNOT00000067276	2	25495343	25495343-25905077	partial-dominant	trans	3.23 	7.93 
ENSRNOT00000050147	7	44896687	42522302-110216411	dominant	trans	3.23 	4.90 
ENSRNOT00000048046	8	124452482	83847414-125091874	overdominant	trans	3.23 	4.78 
ENSRNOT00000005588	10	66686143	43836102-69943244	dominant	trans	3.23 	4.83 
ENSRNOT00000067934	3	124056295	124056295-124235472	dominant	trans	3.23 	5.17 
ENSRNOT00000019486	1	196175892	196175892-197094662	dominant	trans	3.23 	5.28 
ENSRNOT00000065154	3	35359196	35359196-39994684	dominant	trans	3.23 	4.80 
ENSRNOT00000050773	4	153923712	153897300-156953675	dominant	trans	3.23 	5.40 
ENSRNOT00000066342	13	48256853	48256853-110964094	dominant	trans	3.23 	4.92 
ENSRNOT00000048004	11	30201542	29459679-30352634	overdominant	trans	3.23 	5.32 
ENSRNOT00000043104	15	17991306	16895466-18916178	overdominant	trans	3.23 	6.24 
ENSRNOT00000057971	8	80747464	79986260-81358681	dominant	trans	3.23 	5.18 
ENSRNOT00000021961	2	235308623	235302436-248019607	overdominant	trans	3.23 	4.98 
ENSRNOT00000052175	17	70641808	63635782-71847797	dominant	trans	3.23 	5.37 
ENSRNOT00000024884	14	71013377	62531375-71548527	overdominant	trans	3.23 	5.00 
ENSRNOT00000012719	4	177382928	176693279-177382928	dominant	trans	3.22 	6.50 
ENSRNOT00000009053	7	75907118	32699176-77567363	overdominant	trans	3.22 	5.04 
ENSRNOT00000032824	9	64360836	64043210-68230946	dominant	trans	3.22 	4.71 
ENSRNOT00000002940	18	68165889	67998458-68491935	dominant	trans	3.22 	5.83 
ENSRNOT00000000975	1	47341372	47341372-47365416	dominant	trans	3.22 	5.05 
ENSRNOT00000020647	4	9944201	9375034-10118617	dominant	trans	3.22 	5.77 
ENSRNOT00000056276	11	82145217	20568803-82145217	dominant	trans	3.22 	4.83 
ENSRNOT00000038347	10	8536227	8536227-8827418	dominant	trans	3.22 	5.88 
ENSRNOT00000036432	3	111897933	111897933-112064084	dominant	trans	3.22 	4.68 
ENSRNOT00000030532	8	55777209	53770159-65005240	overdominant	trans	3.22 	4.70 
ENSRNOT00000036793	5	13798737	12494377-15567328	overdominant	trans	3.22 	4.79 
ENSRNOT00000058680	8	43504197	43381702-43504197	dominant	trans	3.22 	4.70 
ENSRNOT00000060096	4	64214219	64163686-78033373	dominant	trans	3.22 	5.21 
ENSRNOT00000006089	16	56506367	4280046-77838953	dominant	trans	3.22 	5.06 
ENSRNOT00000065062	6	74880022	74880022-75791947	dominant	trans	3.22 	7.23 
