trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LUNG.express.GI_38093519.S	11	114181854	114181854-114641541	overdominant	trans	3.31 	3.81 
LUNG.express.scl00116940.1_270.S	1	93549872	93549872-93549872	overdominant	trans	3.31 	4.09 
LUNG.express.scl29310.11_209.S	2	148573761	147477599-149804648	overdominant	trans	3.31 	5.04 
LUNG.express.ri.4921520D03.PX00014F11.AK029539.5141.S	16	50298627	50013941-50393295	overdominant	cis	3.31 	4.37 
LUNG.express.gi_31981889_ref_NM_009735.2__43_d_12_1.S	3	116483896	26280500-116698549	overdominant	NA	3.31 	3.88 
LUNG.express.GI_38083995.S	9	99923473	99654075-99992032	overdominant	trans	3.31 	3.84 
LUNG.express.GI_38074935.S	13	83876493	80850595-83876493	overdominant	NA	3.31 	3.99 
LUNG.express.scl24732.2.1_101.S	12	72561729	72561729-72561729	overdominant	trans	3.31 	3.82 
LUNG.express.mtDNA_COXII.S	15	42456527	21710342-52854020	overdominant	NA	3.31 	4.10 
LUNG.express.scl0057438.2_203.S	11	101540205	83521835-101713427	overdominant	trans	3.31 	3.97 
LUNG.express.scl24872.9.1_70.S	12	59183396	59183396-59183396	overdominant	trans	3.31 	4.35 
LUNG.express.scl44917.3.1_0.S	19	30313613	30055566-32961444	overdominant	trans	3.31 	3.77 
LUNG.express.scl53981.2_285.S	12	67023547	59183396-67765687	overdominant	trans	3.30 	4.12 
LUNG.express.GI_38075572.S	10	89234939	84805040-90880454	dominant	NA	3.30 	4.15 
LUNG.express.scl39411.4.1_30.S	6	37639477	36435240-37639477	dominant	trans	3.30 	3.94 
LUNG.express.scl43966.3_250.S	3	34034259	30845875-151227184	overdominant	trans	3.30 	3.82 
LUNG.express.GI_20849972.S	11	96626689	18776471-101112093	overdominant	NA	3.30 	3.81 
LUNG.express.scl0001227.1_769.S	1	34861233	34861233-137279078	overdominant	trans	3.30 	3.88 
LUNG.express.GI_38078697.S	6	46977142	46977142-134703859	overdominant	NA	3.30 	4.35 
LUNG.express.scl0001090.1_202.S	1	176722287	176722287-178114736	overdominant	trans	3.30 	5.75 
LUNG.express.ri.5330404D22.PX00053G10.AK030372.2660.S	4	17051697	17051697-17051697	overdominant	trans	3.30 	4.23 
LUNG.express.GI_9256548.S	14	77030452	76816724-77030452	overdominant	NA	3.30 	3.98 
LUNG.express.scl54302.46.1_15.S	19	26797903	25274847-26797903	overdominant	trans	3.30 	5.01 
LUNG.express.scl35925.1.1_56.S	9	38116872	35019941-122351073	overdominant	trans	3.30 	3.82 
LUNG.express.scl0003340.1_183.S	12	59183396	16738644-68317263	overdominant	trans	3.30 	3.87 
LUNG.express.scl0002885.1_9.S	7	62893471	62761433-63388010	overdominant	trans	3.30 	4.54 
LUNG.express.scl32450.10_102.S	1	35090385	35090385-192407631	dominant	trans	3.30 	3.96 
LUNG.express.ri.D130048P03.PX00184O22.AK051438.3984.S	3	117669709	115759746-119572950	overdominant	trans	3.30 	4.09 
LUNG.express.scl10741.1.1_50.S	3	153570047	96365129-154502519	overdominant	trans	3.30 	4.03 
LUNG.express.MJ.1000.72_435_d_30_0.S	4	140166194	7378587-147967927	overdominant	NA	3.30 	4.65 
LUNG.express.scl0077411.2_255.S	19	50203419	50203419-50367613	overdominant	trans	3.30 	3.85 
LUNG.express.ri.2610305J24.ZX00062I11.AK011989.2096.S	17	66071596	66071596-66210690	overdominant	NA	3.30 	4.05 
LUNG.express.ri.6720436C02.PX00059B05.AK032776.2118.S	11	8585238	7314980-99370053	overdominant	trans	3.30 	3.81 
LUNG.express.scl0001121.1_1.S	7	62893471	29086894-104154190	overdominant	trans	3.30 	3.83 
LUNG.express.scl19106.4.1_16.S	7	62893471	62761433-104154190	overdominant	trans	3.30 	3.92 
LUNG.express.scl27572.2.1_63.S	2	147607267	147607267-147607267	dominant	trans	3.29 	4.83 
LUNG.express.scl0024067.2_279.S	16	66225440	64571912-87111930	dominant	NA	3.29 	3.89 
LUNG.express.scl070291.1_88.S	11	104023311	52342239-111917413	dominant	trans	3.29 	4.13 
LUNG.express.scl19952.5.1_24.S	18	51353918	34074222-82628832	overdominant	trans	3.29 	3.98 
LUNG.express.GI_38084897.S	19	58202917	32961444-58202917	dominant	trans	3.29 	4.53 
LUNG.express.scl15750.7.1_40.S	1	134378391	134378391-134378391	overdominant	trans	3.29 	3.86 
LUNG.express.MJ.500.37_171_REVCOMP.S	1	188993256	185630493-188993256	overdominant	NA	3.29 	3.94 
LUNG.express.ri.D030044N15.PX00180H08.AK050957.2983.S	11	93374789	93026174-110041474	overdominant	NA	3.29 	3.77 
LUNG.express.scl48767.2.1_24.S	7	62893471	62761433-64362254	overdominant	trans	3.29 	4.62 
LUNG.express.scl0113875.1_242.S	12	59183396	16738644-59183396	overdominant	trans	3.29 	4.11 
LUNG.express.scl37327.2_278.S	12	114250774	114250774-120968386	overdominant	trans	3.29 	3.93 
LUNG.express.scl27507.6.1_51.S	10	35758752	35758752-35758752	overdominant	trans	3.29 	4.02 
LUNG.express.GI_38096498.S	3	63946375	61795768-65474683	overdominant	NA	3.29 	3.89 
LUNG.express.scl073066.1_88.S	9	86201100	50175653-87780285	dominant	trans	3.29 	4.15 
LUNG.express.scl0114893.1_279.S	7	62893471	62761433-103902463	overdominant	trans	3.29 	4.16 
LUNG.express.scl0209176.1_37.S	2	164016555	163838127-164290441	dominant	trans	3.29 	4.22 
LUNG.express.GI_22129686.S	15	91889219	91147389-100949643	dominant	trans	3.29 	4.21 
LUNG.express.scl000732.1_64.S	9	101788598	44657615-122834240	overdominant	trans	3.29 	3.84 
LUNG.express.scl34187.26.1_95.S	1	42154559	42154559-191625780	overdominant	trans	3.29 	3.78 
LUNG.express.scl083676.2_113.S	6	115865452	112800719-117050539	overdominant	trans	3.29 	4.04 
LUNG.express.scl00320210.1_7.S	1	176925254	40338843-182534931	overdominant	trans	3.29 	3.82 
LUNG.express.scl33920.14_231.S	7	62893471	60128042-104154190	overdominant	trans	3.28 	4.02 
LUNG.express.scl29460.6.1_6.S	12	63390080	62309488-65488703	overdominant	trans	3.28 	4.60 
LUNG.express.ri.A530055J02.PX00141K04.AK080063.1919.S	10	21502038	20831403-21801783	partial-dominant	NA	3.28 	27.44 
LUNG.express.scl36495.11_60.S	5	113588467	113588467-114660896	dominant	trans	3.28 	3.82 
LUNG.express.scl078929.1_104.S	19	50367613	44953279-51448303	overdominant	trans	3.28 	4.08 
LUNG.express.scl0170768.1_23.S	12	34867509	3779593-34867509	dominant	trans	3.28 	4.51 
LUNG.express.scl080297.2_3.S	9	108961792	85749777-110939171	overdominant	trans	3.28 	3.88 
LUNG.express.scl000044.1_16.S	19	10749166	8993876-47636600	overdominant	trans	3.28 	3.95 
LUNG.express.scl018440.12_6.S	7	62761433	62761433-85084610	overdominant	trans	3.28 	4.00 
LUNG.express.ri.4933401J08.PX00641J24.AK077079.1112.S	2	178942687	7296884-181454544	overdominant	trans	3.28 	3.85 
LUNG.express.ri.A130030M01.PX00122E15.AK037631.2587.S	16	78661356	76867799-80127574	overdominant	trans	3.28 	4.05 
LUNG.express.scl35598.8_175.S	2	161205857	113101520-169313299	overdominant	trans	3.28 	4.32 
LUNG.express.gi_6649235_gb_AF198054.1_AF198054_149_REVCOMP.S	10	121262378	119645931-121262378	overdominant	NA	3.28 	4.06 
LUNG.express.scl0224129.19_263.S	12	14875963	14875963-15561848	overdominant	trans	3.28 	4.13 
LUNG.express.scl0073332.1_46.S	16	10700907	10700907-49429832	overdominant	trans	3.28 	4.16 
LUNG.express.scl24604.11.1_2.S	14	21170481	20733576-21170481	overdominant	trans	3.28 	4.01 
LUNG.express.scl41421.2.1_125.S	14	116405907	116405907-116960441	dominant	trans	3.28 	5.47 
LUNG.express.scl0094279.1_24.S	10	86559122	25670592-89118020	dominant	trans	3.28 	3.85 
LUNG.express.scl18212.1_376.S	7	14433942	14433942-60454071	overdominant	trans	3.28 	3.78 
LUNG.express.scl25363.4.1_1.S	4	63036729	63036729-63036729	overdominant	cis	3.28 	11.53 
LUNG.express.scl070306.1_136.S	3	111887498	34034259-115356189	overdominant	trans	3.27 	3.77 
LUNG.express.scl016651.4_36.S	16	23674997	21323614-38377836	overdominant	trans	3.27 	3.82 
LUNG.express.scl49109.9_489.S	1	22852072	22158385-184569434	overdominant	trans	3.27 	4.17 
LUNG.express.scl46261.1.1_1.S	17	84146762	84146762-91978333	overdominant	trans	3.27 	3.96 
LUNG.express.scl0012558.1_44.S	11	13574320	12193199-108977608	overdominant	trans	3.27 	3.95 
LUNG.express.ri.5330440O04.PX00054H12.AK030642.2193.S	15	90828181	90759312-91932827	overdominant	trans	3.27 	3.93 
LUNG.express.scl29558.3_360.S	3	131504917	15195442-142297754	overdominant	trans	3.27 	3.76 
LUNG.express.GI_38087017.S	17	29318755	29237377-29373829	dominant	NA	3.27 	4.57 
LUNG.express.scl39820.3.1_53.S	12	62309488	62309488-65488703	dominant	trans	3.27 	5.25 
LUNG.express.scl23736.8.1_149.S	7	62893471	60128042-104154190	overdominant	trans	3.27 	4.10 
LUNG.express.scl0003716.1_62.S	1	53533021	53533021-159709581	overdominant	trans	3.27 	4.52 
LUNG.express.scl29411.4.6_15.S	7	62893471	61169182-64362254	overdominant	trans	3.27 	4.21 
LUNG.express.GI_38080794.S	10	76417279	57191267-85585750	overdominant	trans	3.27 	3.79 
LUNG.express.scl29082.20.1_38.S	11	51188445	50558668-110041474	overdominant	trans	3.27 	4.18 
LUNG.express.GI_6754293.S	2	118706667	67347571-127973954	overdominant	NA	3.27 	3.78 
LUNG.express.GI_38078905.S	3	142297754	115759746-142808694	overdominant	trans	3.27 	4.08 
LUNG.express.scl34605.21_672.S	1	152610665	18595589-152610665	overdominant	trans	3.27 	3.89 
LUNG.express.scl49371.8_144.S	2	159117960	159117960-159117960	dominant	trans	3.27 	4.78 
LUNG.express.scl0068018.2_104.S	16	57765833	57765833-59661428	overdominant	NA	3.27 	4.31 
LUNG.express.scl24692.8.1_13.S	7	62893471	62761433-77988727	overdominant	trans	3.27 	4.12 
LUNG.express.GI_38080884.S	10	88796691	86559122-90880454	dominant	NA	3.27 	4.64 
LUNG.express.scl0002966.1_64.S	18	55486166	25856328-57593495	overdominant	trans	3.26 	3.77 
LUNG.express.scl000968.1_12.S	10	90880454	88796691-118297629	dominant	trans	3.26 	4.04 
LUNG.express.scl26137.12_266.S	1	17297861	17297861-191177832	overdominant	trans	3.26 	3.83 
LUNG.express.scl29044.3_57.S	7	62761433	53720517-63388010	overdominant	trans	3.26 	3.97 
LUNG.express.scl0066310.1_231.S	2	127973954	44257193-127973954	overdominant	NA	3.26 	3.81 
LUNG.express.scl50143.3.1_18.S	9	120753681	118024397-123121097	overdominant	trans	3.26 	3.85 
LUNG.express.scl000521.1_26.S	15	51102628	51102628-51159618	dominant	trans	3.26 	6.52 
LUNG.express.scl39225.12.1_42.S	2	118706667	117694452-154456692	overdominant	trans	3.26 	3.78 
LUNG.express.scl42543.8.1_3.S	17	92089638	92089638-92433431	overdominant	trans	3.26 	4.08 
LUNG.express.scl058899.2_150.S	9	43879730	43405505-43879730	overdominant	trans	3.26 	4.43 
LUNG.express.scl23863.6.1_15.S	3	62642963	61795768-69548675	overdominant	trans	3.26 	3.90 
LUNG.express.scl3820.1.1_97.S	5	76590603	73733854-145582827	overdominant	trans	3.26 	3.81 
LUNG.express.scl0003385.1_3.S	7	14433942	14433942-14433942	overdominant	trans	3.26 	4.34 
LUNG.express.scl0021768.1_38.S	5	140272374	78208733-140917874	overdominant	NA	3.25 	4.32 
LUNG.express.scl00107505.1_2.S	17	91003585	91003585-91559863	overdominant	NA	3.25 	4.02 
LUNG.express.scl31730.8.4_24.S	2	115832014	115832014-149491512	overdominant	trans	3.25 	4.04 
LUNG.express.scl50774.19.1_41.S	11	104190897	102322554-104889656	overdominant	trans	3.25 	5.15 
LUNG.express.ri.C230009C22.PX00666N04.AK082118.5148.S	8	16233475	15993277-128111792	overdominant	trans	3.25 	3.96 
LUNG.express.scl55022.8.1_12.S	8	29512888	29512888-29512888	overdominant	trans	3.25 	4.76 
LUNG.express.ri.5830436K05.PX00039D16.AK017975.1565.S	16	53441217	35705054-54656264	overdominant	trans	3.25 	3.87 
LUNG.express.scl22910.4.1_66.S	7	62893471	62761433-63388010	overdominant	trans	3.25 	3.97 
LUNG.express.scl39900.2_456.S	15	26705525	15760038-30690413	overdominant	trans	3.25 	4.13 
LUNG.express.ri.A330084E23.PX00133O05.AK039677.1729.S	4	4788031	4788031-7378587	overdominant	trans	3.25 	3.77 
LUNG.express.scl0394433.1_293.S	9	73368786	73368786-74382852	dominant	trans	3.24 	3.80 
LUNG.express.scl20883.1.1_121.S	3	56446056	35687294-102324541	overdominant	trans	3.24 	4.08 
LUNG.express.scl0002177.1_17.S	12	59183396	59183396-59183396	overdominant	trans	3.24 	4.12 
LUNG.express.GI_28481239.S	2	135758294	131352312-164778924	dominant	NA	3.24 	4.11 
LUNG.express.scl48956.26_1.S	16	77663236	77663236-77663236	partial-dominant	cis	3.24 	19.17 
LUNG.express.GI_38081570.S	5	76583855	76583855-76583855	overdominant	NA	3.24 	5.37 
LUNG.express.scl47012.4_666.S	7	151675970	37211622-152144370	overdominant	trans	3.24 	3.90 
LUNG.express.scl0109249.1_10.S	16	53279499	51676714-65599341	overdominant	trans	3.24 	4.13 
LUNG.express.scl0002211.1_1804.S	4	6638037	5362913-108770805	overdominant	trans	3.24 	3.84 
LUNG.express.scl069552.1_323.S	16	50013941	50013941-50013941	overdominant	trans	3.24 	5.21 
LUNG.express.scl00319653.1_96.S	16	93196207	92790131-93933822	overdominant	trans	3.24 	3.79 
LUNG.express.scl059038.1_0.S	15	38822570	21710342-41057624	overdominant	trans	3.24 	4.80 
LUNG.express.scl48411.1.1_213.S	1	115758378	115758378-191625780	overdominant	trans	3.24 	4.45 
LUNG.express.X23309038_119.S	1	185385632	94229206-185401055	overdominant	NA	3.24 	3.80 
LUNG.express.scl00063.1_124.S	4	99263225	98811889-100651462	overdominant	trans	3.24 	3.80 
LUNG.express.scl23726.8.8_267.S	4	132409910	130636710-132483546	dominant	cis	3.24 	5.40 
LUNG.express.scl012825.37_20.S	7	62893471	62761433-104154190	overdominant	trans	3.24 	4.75 
LUNG.express.scl070574.7_30.S	12	65488703	5722522-65488703	dominant	trans	3.24 	4.46 
LUNG.express.scl46130.10_517.S	6	77051716	77051716-77070084	overdominant	trans	3.23 	4.48 
LUNG.express.scl0003896.1_252.S	6	103348733	103348733-108805680	overdominant	trans	3.23 	3.77 
LUNG.express.ri.B130044D17.PX00158C03.AK045185.1291.S	2	45047710	44443738-179257364	overdominant	trans	3.23 	4.04 
LUNG.express.scl36137.8_30.S	10	90880454	88796691-90880454	dominant	trans	3.23 	4.19 
LUNG.express.scl7526.2.1_136.S	12	58773165	58773165-103658402	dominant	trans	3.23 	3.77 
LUNG.express.scl011777.6_49.S	3	95487917	66002464-115356189	overdominant	trans	3.23 	3.84 
LUNG.express.scl23964.7.1_102.S	5	41067192	41067192-48322774	dominant	trans	3.23 	4.18 
LUNG.express.GI_38083048.S	15	48425839	37299247-101641153	dominant	trans	3.23 	3.90 
LUNG.express.ri.9830160P12.PX00118B10.AK036680.3127.S	16	31242726	24175671-31326242	overdominant	trans	3.23 	3.85 
LUNG.express.scl0011870.1_144.S	1	3187380	3187380-11924137	overdominant	trans	3.23 	3.85 
LUNG.express.scl0404238.1_111.S	9	40929668	40929668-123943912	dominant	trans	3.23 	4.07 
LUNG.express.ri.4930529I22.PX00034O05.AK015936.591.S	1	159872834	39913615-159872834	dominant	NA	3.23 	4.61 
LUNG.express.scl077774.1_73.S	18	70077248	69689896-70077248	overdominant	trans	3.23 	4.23 
LUNG.express.ri.E230027K01.PX00210L05.AK054197.2665.S	8	89032766	45897278-89627039	overdominant	trans	3.23 	3.98 
LUNG.express.scl48271.6.1_76.S	3	110569602	33964549-135447338	overdominant	trans	3.23 	3.80 
LUNG.express.scl26570.35_194.S	1	32568244	3187380-152490906	overdominant	trans	3.23 	3.85 
LUNG.express.ri.B230371N03.PX00161L21.AK046333.1605.S	15	31371023	29562072-31371023	overdominant	trans	3.23 	4.44 
LUNG.express.scl49065.9.1_50.S	10	90880454	85110017-90880454	dominant	trans	3.23 	4.13 
LUNG.express.ri.E430018P19.PX00099L03.AK088497.2249.S	11	63030974	63030974-63033272	overdominant	trans	3.23 	4.33 
LUNG.express.scl34595.13_308.S	7	62893471	57604413-64362254	overdominant	trans	3.23 	4.21 
LUNG.express.GI_38075378.S	2	138596175	138596175-138596175	overdominant	NA	3.23 	3.99 
LUNG.express.scl000768.1_18.S	4	98385532	98385532-98385532	overdominant	trans	3.23 	3.97 
LUNG.express.scl026557.1_7.S	7	74663064	74663064-95155170	overdominant	trans	3.22 	3.92 
LUNG.express.scl41635.8.225_0.S	7	62893471	28940175-152027318	overdominant	trans	3.22 	3.76 
LUNG.express.scl54860.9_0.S	6	54130645	53330256-57059937	overdominant	trans	3.22 	4.43 
LUNG.express.scl21082.4.1_25.S	9	38116872	35019941-87780285	overdominant	trans	3.22 	3.90 
LUNG.express.ri.5031400H20.PX00037I17.AK030275.3691.S	5	148538965	148538965-148538965	overdominant	NA	3.22 	4.67 
LUNG.express.scl0012301.2_7.S	7	62893471	56254012-152027318	overdominant	trans	3.22 	4.01 
LUNG.express.scl33480.16_131.S	7	62893471	62761433-104154190	overdominant	trans	3.22 	3.99 
LUNG.express.scl50438.8_8.S	7	109151732	109151732-111297435	dominant	trans	3.22 	6.17 
LUNG.express.scl0056533.2_3.S	1	136766629	10891308-136766629	dominant	NA	3.22 	3.82 
LUNG.express.scl44836.4.1_5.S	4	141658864	141262341-144635289	dominant	trans	3.22 	3.89 
LUNG.express.scl6652.1.1_163.S	3	124511484	34034259-142808694	overdominant	trans	3.21 	3.82 
LUNG.express.scl0214505.1_41.S	11	102655679	98004974-105098566	overdominant	trans	3.21 	3.78 
LUNG.express.IGHV9S6_L14366_Ig_heavy_variable_9S6_92.S	15	22085277	22085277-22261913	dominant	NA	3.21 	4.67 
LUNG.express.scl0192174.7_133.S	7	62761433	28940175-104154190	overdominant	trans	3.21 	3.80 
LUNG.express.scl54205.32.1_100.S	1	137733097	134378391-153102842	overdominant	trans	3.21 	4.17 
LUNG.express.scl5045.1.1_49.S	6	94255381	93599787-103348733	overdominant	trans	3.21 	4.27 
LUNG.express.scl39608.1.1_57.S	8	23539986	23539986-24557665	dominant	trans	3.21 	3.90 
LUNG.express.scl0020862.1_160.S	5	107623293	49876647-107623293	overdominant	NA	3.21 	4.09 
LUNG.express.GI_38049277.S	1	42154559	41151371-42520890	dominant	NA	3.21 	5.01 
LUNG.express.ri.9430096L22.PX00111A12.AK035179.2413.S	15	95081924	95081924-95780006	overdominant	trans	3.21 	3.89 
LUNG.express.MJ.7000.183_4085.S	15	80753903	20394220-81745113	overdominant	NA	3.21 	3.78 
LUNG.express.scl0013846.2_9.S	10	73389653	73389653-73389653	overdominant	NA	3.21 	4.54 
LUNG.express.scl0228443.1_111.S	13	107239991	107239991-107783029	overdominant	trans	3.21 	4.01 
LUNG.express.scl071188.2_119.S	8	79372976	78222150-119096771	overdominant	trans	3.21 	3.78 
LUNG.express.scl0051810.1_209.S	15	51102628	22085277-51159618	overdominant	NA	3.21 	3.81 
LUNG.express.ri.A430081P11.PX00138G24.AK040268.913.S	19	45065956	44953279-45065956	overdominant	trans	3.21 	3.77 
LUNG.express.ri.D030019B03.PX00179H08.AK050778.3127.S	13	70728610	69467927-84452928	overdominant	trans	3.21 	3.76 
LUNG.express.scl17216.11_651.S	12	58773165	58773165-62707294	dominant	trans	3.21 	4.00 
LUNG.express.scl0002732.1_252.S	16	59132870	57765833-59661428	overdominant	trans	3.21 	4.89 
LUNG.express.GI_38091587.S	1	184569434	176722287-184569434	overdominant	NA	3.21 	4.49 
LUNG.express.scl34237.1.1_37.S	16	65599341	49855424-67613517	dominant	trans	3.20 	3.81 
LUNG.express.scl0069965.1_249.S	1	61430362	41674873-62750655	overdominant	trans	3.20 	3.87 
LUNG.express.scl52235.77.1_42.S	17	33155241	32598076-41017284	overdominant	trans	3.20 	4.53 
LUNG.express.ri.A330053D11.PX00131K06.AK039513.2362.S	9	99992032	39934634-99992032	overdominant	trans	3.20 	3.77 
LUNG.express.scl49438.28_389.S	15	51102628	50416638-51159618	dominant	trans	3.20 	5.72 
LUNG.express.scl0072816.1_68.S	19	30889278	30889278-32961444	overdominant	NA	3.20 	4.46 
LUNG.express.scl0013179.1_275.S	2	147477599	145107318-149491512	overdominant	trans	3.20 	4.83 
LUNG.express.scl000322.1_81.S	7	71546913	30566370-133933759	overdominant	trans	3.20 	4.36 
LUNG.express.X9626978_87_rc.S	4	105381990	54587673-133435313	overdominant	NA	3.20 	4.18 
LUNG.express.scl45331.29_19.S	19	17749822	17653325-18679971	overdominant	trans	3.20 	3.99 
LUNG.express.GI_38086440.S	6	112474354	108599580-112474354	overdominant	trans	3.20 	3.77 
LUNG.express.scl19184.2.239_0.S	9	87780285	85749777-88102429	overdominant	trans	3.20 	4.07 
LUNG.express.scl0002287.1_881.S	15	51102628	51102628-51159618	overdominant	trans	3.20 	4.65 
LUNG.express.scl50927.13.1_12.S	8	131097800	131097800-131097800	overdominant	trans	3.19 	4.46 
LUNG.express.scl0081015.2_175.S	11	72978371	26522246-72978371	overdominant	NA	3.19 	3.94 
LUNG.express.scl53618.1.1_25.S	7	27852765	27852765-77717078	overdominant	trans	3.19 	4.21 
LUNG.express.GI_38081232.S	15	21710342	20394220-51159618	overdominant	trans	3.19 	4.08 
LUNG.express.scl39299.4_652.S	9	120753681	44162567-123121097	overdominant	trans	3.19 	3.91 
LUNG.express.GI_38075048.S	3	105709535	72462519-107918825	overdominant	NA	3.19 	3.90 
LUNG.express.scl027388.9_53.S	10	88796691	86559122-120672905	dominant	trans	3.19 	3.99 
LUNG.express.ri.A730029D09.PX00150I20.AK042840.1841.S	13	78414471	78125093-83876493	overdominant	trans	3.19 	3.81 
