trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
HP.express.GI_38077266.S	11	47593199	dominant	3.87 	3	146576270	146576320
HP.express.scl0076834.2_191.S	2	74197227	overdominant	3.90 	7	6348272	6348322
HP.express.scl0330830.6_13.S	2	153836173	dominant	5.04 	8	97583007	97583057
HP.express.scl020719.1_146.S	2	71212610	overdominant	4.04 	13	34009974	34010024
HP.express.scl0002991.1_20.S	3	135672914	overdominant	4.13 	X	93658272	93658322
HP.express.scl0066667.2_152.S	2	164559655	overdominant	4.06 	16	35825402	35825452
HP.express.IGKV1.88_AJ231206_Ig_kappa_variable_1.88_289.S	10	4546204	overdominant	3.92 	NA	NA	NA
HP.express.scl14440.2.1_15.S	5	55547854	overdominant	4.05 	1	138146687	138146737
HP.express.scl23053.4_260.S	17	29237377	overdominant	3.89 	3	83577940	83577990
HP.express.gi_31981889_ref_NM_009735.2__43_a_35_0.S	4	150322101	dominant	4.00 	NA	NA	NA
HP.express.scl0217893.6_312.S	13	109069738	dominant	4.05 	12	114312519	114312569
HP.express.scl32508.2.1_36.S	11	25018869	overdominant	4.86 	7	85400015	85400065
HP.express.scl52134.1_601.S	11	64084672	overdominant	3.99 	18	33161758	33161808
HP.express.scl066447.2_3.S	12	55741244	overdominant	6.17 	1	169303924	169303974
HP.express.X9627020_121.S	2	110200593	dominant	4.45 	NA	NA	NA
HP.express.scl6608.1.1_231.S	5	150849955	overdominant	3.91 	9	39934717	39934767
HP.express.scl066549.2_29.S	18	53262540	dominant	4.32 	13	96139421	96139471
HP.express.scl44742.7_504.S	11	108273449	overdominant	5.07 	13	55236333	55236383
HP.express.scl53342.2_24.S	19	12356489	partial-dominant	35.45 	19	12539635	12539685
HP.express.scl32542.3.1_21.S	9	46045336	dominant	4.87 	7	79084008	79084058
HP.express.scl00072.1_32.S	11	34833293	partial-dominant	4.14 	7	107778383	107778433
HP.express.scl000238.1_112.S	9	39531846	overdominant	3.91 	7	108470340	108470390
HP.express.scl50147.4_283.S	18	78192217	dominant	3.85 	17	26642677	26642727
HP.express.scl29739.10.1_239.S	12	55988845	overdominant	4.01 	6	91849730	91849780
HP.express.scl056309.5_134.S	4	150322101	dominant	4.29 	4	123589262	123589312
HP.express.scl0004167.1_44.S	1	173148974	overdominant	3.97 	5	137737230	137737280
HP.express.GI_38076149.S	1	4757866	dominant	5.94 	14	52538522	52538572
HP.express.scl42329.4_2.S	13	107820820	dominant	3.97 	12	77450612	77450662
HP.express.scl41920.1.1_261.S	19	16153309	overdominant	5.23 	12	120404428	120404478
HP.express.scl094091.6_116.S	4	86870741	partial-dominant	4.29 	11	58804677	58804727
HP.express.ri.9130230H23.PX00061K03.AK033716.2232.S	7	52843550	overdominant	4.03 	NA	NA	NA
HP.express.scl50920.6.1_80.S	1	185385632	dominant	3.86 	17	28675827	28675877
HP.express.ri.E430024F02.PX00100E13.AK088719.1921.S	4	88039370	dominant	4.50 	NA	NA	NA
HP.express.scl000140.1_18.S	11	63030974	dominant	3.87 	7	147339208	147339258
HP.express.scl020861.1_5.S	14	112079689	dominant	4.68 	16	36277290	36277340
HP.express.scl0003026.1_20.S	2	57983336	overdominant	4.12 	2	64943796	64943846
HP.express.scl0004017.1_1.S	15	77135358	dominant	4.56 	5	138356842	138356892
HP.express.scl38366.14_414.S	10	124928036	dominant	4.24 	10	120834051	120834101
HP.express.scl12321.1.1_182.S	6	131577139	overdominant	4.05 	13	26864010	26864060
HP.express.GI_38074620.S	1	76386570	overdominant	3.98 	2	35031688	35031738
HP.express.GI_38079896.S	1	169907733	overdominant	3.94 	16	19195122	19195172
HP.express.scl41458.1.1_236.S	4	150322101	dominant	4.78 	11	62036361	62036411
HP.express.scl013121.10_1.S	5	4597767	dominant	12.58 	5	4082705	4082755
HP.express.ri.4930427E19.PX00030H03.AK015210.2260.S	5	145769625	overdominant	3.85 	NA	NA	NA
HP.express.scl00236193.1_18.S	15	37299247	overdominant	4.63 	8	74415686	74415736
HP.express.GI_38085444.S	19	10248920	overdominant	3.85 	6	145740110	145740160
HP.express.scl17113.9_435.S	2	20293263	overdominant	3.97 	1	184826526	184826576
HP.express.GI_38080736.S	16	50013941	overdominant	4.30 	NA	NA	NA
HP.express.scl0012745.2_138.S	1	37181393	dominant	4.31 	NA	NA	NA
HP.express.ri.8030481K01.PX00650P24.AK078781.4107.S	11	63156021	dominant	3.98 	17	63824237	63824287
HP.express.scl19388.5_90.S	4	67573280	overdominant	3.98 	2	35971859	35971909
HP.express.scl023897.2_20.S	8	77933574	overdominant	3.85 	NA	NA	NA
HP.express.scl00234734.2_279.S	4	63889789	dominant	4.25 	8	113580649	113580699
HP.express.scl29572.9.1_67.S	5	148538965	dominant	4.20 	6	119872603	119872653
HP.express.scl0320291.1_30.S	12	87284700	dominant	4.06 	18	52929244	52929294
HP.express.ri.A630085A04.PX00147L14.AK042356.659.S	5	142575164	overdominant	4.28 	18	10012075	10012125
HP.express.ri.A230068P09.PX00129D03.AK038854.2964.S	7	81491557	overdominant	3.98 	17	91020305	91020355
HP.express.scl0002010.1_705.S	4	140166194	dominant	4.01 	3	129598588	129598638
HP.express.GI_37574085.S	11	24119207	overdominant	4.00 	3	127319591	127319641
HP.express.ri.4930547K05.PX00034F18.AK016057.1511.S	7	16856985	dominant	3.87 	NA	NA	NA
HP.express.scl0030052.2_159.S	11	63190603	dominant	4.15 	X	7500137	7500187
HP.express.scl0066892.1_63.S	16	48294006	dominant	4.33 	6	99575417	99575467
HP.express.scl0004092.1_2.S	18	81922661	overdominant	3.90 	5	31230818	31230868
HP.express.scl056504.15_296.S	1	194834128	overdominant	4.98 	X	71024165	71024215
HP.express.scl40088.1.8_29.S	14	21170481	overdominant	3.87 	11	62817436	62817486
HP.express.scl48445.6.1_306.S	11	114641541	overdominant	4.00 	16	45626976	45627026
HP.express.scl0320833.1_20.S	9	41481904	partial-dominant	47.83 	9	41423090	41423140
HP.express.GI_38078438.S	11	102120613	overdominant	4.13 	NA	NA	NA
HP.express.scl36552.1.1_307.S	3	142444558	dominant	4.13 	9	102531983	102532033
HP.express.scl0014545.2_19.S	13	54124947	dominant	3.87 	1	17153991	17154041
HP.express.GI_38090740.S	12	49481746	dominant	4.03 	NA	NA	NA
HP.express.GI_38074200.S	19	11733365	overdominant	4.14 	NA	NA	NA
HP.express.GI_38073689.S	1	133662206	overdominant	4.18 	1	192878675	192878725
HP.express.scl19566.6.1_18.S	7	80753899	overdominant	4.14 	2	25207840	25207890
HP.express.scl016777.14_23.S	6	24597870	overdominant	4.33 	12	32014052	32014102
HP.express.scl0382053.6_30.S	11	99441350	dominant	4.18 	8	107575674	107575724
HP.express.scl0003103.1_727.S	1	153102842	dominant	3.88 	2	165709117	165709167
HP.express.scl013498.1_138.S	1	67023705	overdominant	4.15 	6	124692767	124692817
HP.express.scl059050.2_22.S	9	123063007	overdominant	3.96 	NA	NA	NA
HP.express.scl0319253.1_249.S	12	103658402	overdominant	3.89 	10	57228380	57228430
HP.express.GI_38086204.S	13	106904421	overdominant	4.81 	NA	NA	NA
HP.express.scl16343.9_264.S	14	41430391	dominant	4.01 	1	129387222	129387272
HP.express.NM_011701.1_chr2_._13567777_13568820_265.S	3	134083533	dominant	4.67 	NA	NA	NA
HP.express.scl33595.20_172.S	2	160184740	overdominant	4.00 	8	86620281	86620331
HP.express.scl21058.6_394.S	16	40784427	overdominant	4.37 	2	32455107	32455157
HP.express.scl018359.1_158.S	7	133933759	dominant	4.06 	11	74102785	74102835
HP.express.GI_6680364.S	6	126825916	overdominant	4.05 	NA	NA	NA
HP.express.GI_34328420.S	1	73464630	overdominant	3.90 	3	105522242	105522292
HP.express.scl0326618.9_77.S	1	155607704	overdominant	4.03 	8	74676714	74676764
HP.express.scl45392.12_13.S	9	35019941	dominant	4.19 	14	67633289	67633339
HP.express.scl094091.6_116.S	11	58057719	additive	61.58 	11	58804677	58804727
HP.express.GI_38075660.S	8	24967333	overdominant	3.88 	2	115531446	115531496
HP.express.GI_38087636.S	1	185385632	overdominant	4.35 	NA	NA	NA
HP.express.GI_38085866.S	1	169907733	overdominant	4.21 	7	13514093	13514143
HP.express.GI_38076655.S	6	121041453	overdominant	4.39 	NA	NA	NA
HP.express.MJ.2000.90_480_REVCOMP.S	11	64084780	overdominant	4.17 	NA	NA	NA
HP.express.scl080751.6_5.S	12	55988845	overdominant	4.02 	5	123318573	123318623
HP.express.scl093893.1_19.S	12	87446547	overdominant	4.04 	18	37680711	37680761
HP.express.scl0068428.2_274.S	8	89627039	dominant	4.15 	NA	NA	NA
HP.express.scl00217666.2_0.S	9	96312795	overdominant	4.09 	12	70792965	70793015
HP.express.scl18459.3.1_118.S	12	8100883	overdominant	3.86 	2	155376922	155376972
HP.express.scl011461.1_64.S	12	56422669	overdominant	4.61 	5	143665461	143665511
HP.express.scl00241520.2_184.S	2	87674071	dominant	5.01 	2	83721299	83721349
HP.express.GI_38073981.S	4	6638037	dominant	4.51 	1	168413964	168414014
HP.express.scl35533.10.1_24.S	2	72079430	overdominant	4.12 	9	86201076	86201126
HP.express.scl027418.18_28.S	19	6063506	partial-dominant	6.52 	6	31457897	31457947
HP.express.scl0226928.1_84.S	10	69476808	dominant	4.13 	1	22277521	22277571
HP.express.GI_38083769.I	13	65173306	dominant	4.28 	NA	NA	NA
HP.express.scl29779.8.1_30.S	9	35019941	overdominant	4.36 	6	87886267	87886317
HP.express.scl26783.6.1_41.S	17	34477940	overdominant	4.24 	5	24805904	24805954
HP.express.scl077782.25_0.S	14	111167594	dominant	4.01 	16	37094890	37094940
HP.express.GI_38086435.S	5	144141864	overdominant	4.91 	X	77779194	77779244
HP.express.scl33996.15_314.S	1	23151787	overdominant	4.40 	8	23679914	23679964
HP.express.scl32012.1.1_330.S	16	54656264	overdominant	4.44 	7	135129146	135129196
HP.express.scl27355.8.1_168.S	5	115642157	dominant	11.84 	5	116013524	116013574
HP.express.GI_38076183.S	6	52193083	dominant	3.86 	NA	NA	NA
HP.express.scl51385.1_667.S	18	58423054	dominant	5.13 	18	58363870	58363920
HP.express.GI_28480227.S	9	85678209	overdominant	4.61 	1	92895447	92895497
HP.express.scl7843.1.1_214.S	18	34074222	overdominant	4.45 	17	38219096	38219146
HP.express.GI_38086820.S	2	42741553	partial-dominant	5.82 	NA	NA	NA
HP.express.scl34470.5_298.S	8	98890804	overdominant	3.95 	8	97198848	97198898
HP.express.scl31256.1.1_299.S	19	47797152	dominant	4.02 	7	69606804	69606854
HP.express.scl48896.10_1.S	14	70167489	overdominant	4.05 	16	90499709	90499759
HP.express.GI_31341582.S	11	64515187	overdominant	3.98 	6	92745930	92745980
HP.express.scl000393.1_27.S	19	23295631	dominant	3.96 	14	30835850	30835900
HP.express.scl0229499.10_22.S	9	42353146	dominant	3.89 	3	87195586	87195636
HP.express.ri.4930404N11.PX00029P21.AK015088.641.S	5	56762448	overdominant	3.86 	NA	NA	NA
HP.express.scl29624.16_44.S	12	87284700	dominant	4.10 	6	113644222	113644272
HP.express.scl38872.3.1_118.S	8	70431791	overdominant	3.86 	10	60887872	60887922
HP.express.scl000139.1_0.S	13	101266394	overdominant	3.89 	7	51475379	51475429
HP.express.ri.9630026H04.PX00115J24.AK036004.2228.S	18	66717084	overdominant	4.21 	4	147828921	147828971
HP.express.scl30266.5.1_23.S	15	99341195	overdominant	3.91 	6	30469689	30469739
HP.express.GI_38089938.S	14	38455338	dominant	3.89 	NA	NA	NA
HP.express.scl35988.2.1_63.S	9	85633377	partial-dominant	4.24 	9	41611713	41611763
HP.express.scl072149.1_20.S	13	100636676	overdominant	4.13 	11	106025190	106025240
HP.express.scl45267.5.1_68.S	10	86559122	dominant	3.89 	14	79688746	79688796
HP.express.scl37930.3_98.S	1	26742694	overdominant	3.91 	10	59644916	59644966
HP.express.scl18435.1.124_32.S	2	156698689	partial-dominant	38.36 	2	156682623	156682673
HP.express.scl0001735.1_49.S	11	6513859	overdominant	4.22 	NA	NA	NA
HP.express.mmu.let.7d..miRNA.Tagged.Template.S	4	76516531	overdominant	4.02 	NA	NA	NA
HP.express.scl015529.6_196.S	4	150322101	partial-dominant	4.91 	15	32964282	32964332
HP.express.GI_38091475.S	12	8100883	overdominant	4.03 	11	74210862	74210912
HP.express.GI_38076473.S	15	91990394	dominant	3.89 	NA	NA	NA
HP.express.scl0011498.2_120.S	4	38269852	overdominant	4.07 	12	82521965	82522015
HP.express.scl25176.1.2_129.S	9	41874568	overdominant	3.88 	4	106261486	106261536
HP.express.NM_008512.25_chr10_._127594898_127595103_60.S	2	21848398	dominant	4.00 	NA	NA	NA
HP.express.scl51513.5_4.S	8	112541318	overdominant	4.20 	18	36563580	36563630
HP.express.ri.C130013B04.PX00167A06.AK081386.2073.S	18	40883820	dominant	4.12 	11	80205738	80205788
HP.express.scl0001655.1_23.S	4	150322101	dominant	4.26 	17	35373674	35373724
HP.express.scl000641.1_5.S	2	61206629	overdominant	4.38 	8	32298780	32298830
HP.express.scl27215.23_293.S	15	51478886	overdominant	4.14 	5	125203831	125203881
HP.express.ri.4732470M22.PX00051B14.AK028922.3679.S	3	129089561	dominant	4.71 	1	162008173	162008223
HP.express.MJ.2000.93_150.S	3	36431700	overdominant	4.03 	NA	NA	NA
HP.express.GI_38081864.S	19	20999344	overdominant	4.49 	5	114150610	114150660
HP.express.scl0319841.1_14.S	16	40973948	overdominant	4.26 	10	55734839	55734889
HP.express.GI_38079001.S	13	107239991	overdominant	4.03 	4	143699064	143699114
HP.express.MJ.3000.109_2901_REVCOMP.S	9	13299466	overdominant	3.91 	NA	NA	NA
HP.express.scl23026.14.1_6.S	9	107917976	dominant	4.10 	3	87303812	87303862
HP.express.scl34047.9.1_55.S	7	64362254	overdominant	3.89 	8	13798380	13798430
HP.express.scl47614.23.1_38.S	4	120078451	overdominant	4.00 	15	89390340	89390390
HP.express.scl16605.2_5.S	13	96545269	overdominant	3.95 	1	75014783	75014833
HP.express.scl47511.1.4_115.S	11	14267280	overdominant	4.48 	15	99900587	99900637
HP.express.scl056441.3_13.S	19	17653325	overdominant	3.90 	9	107485771	107485821
HP.express.scl41225.47_412.S	11	6513859	overdominant	4.16 	11	77679336	77679386
HP.express.scl00102103.1_84.S	11	62718045	dominant	3.90 	8	42076521	42076571
HP.express.scl056407.1_179.S	1	173148974	overdominant	4.62 	2	155460179	155460229
HP.express.scl37408.23_1.S	5	144141864	overdominant	5.52 	10	122549230	122549280
HP.express.scl0003746.1_25.S	10	75305486	overdominant	3.85 	13	3548149	3548199
HP.express.ri.A930002F06.PX00065L01.AK044226.3749.S	4	107221047	overdominant	4.30 	11	107533432	107533482
HP.express.scl067291.6_198.S	19	47218528	overdominant	4.02 	11	120325464	120325514
HP.express.scl00107684.1_165.S	1	40990837	dominant	3.86 	4	46550603	46550653
HP.express.scl00039.1_8.S	8	89785559	overdominant	4.29 	7	13422460	13422510
HP.express.scl23478.14.23_30.S	16	49377269	dominant	4.40 	4	150271275	150271325
HP.express.ri.4933402K11.PX00019K15.AK030155.1570.S	11	82676165	overdominant	4.11 	NA	NA	NA
HP.express.scl0016151.2_209.S	8	118353352	overdominant	4.80 	X	71694014	71694064
HP.express.scl0004078.1_2.S	7	64362254	dominant	4.04 	5	74058111	74058161
HP.express.scl21315.7.1_61.S	9	110408954	dominant	4.09 	2	6242323	6242373
HP.express.GI_38085880.S	13	96545269	overdominant	3.87 	7	17020678	17020728
HP.express.scl19641.1.15_28.S	3	56295276	dominant	4.07 	2	17918067	17918117
HP.express.scl0001232.1_0.S	1	172980758	dominant	3.99 	6	52131140	52131190
HP.express.scl22088.5.1_88.S	9	57112286	overdominant	3.94 	3	67262092	67262142
HP.express.ri.6330442L20.PX00009C18.AK031906.2119.S	2	90749256	dominant	4.06 	7	148340039	148340089
HP.express.scl074479.1_19.S	17	91559863	overdominant	4.05 	11	96629207	96629257
HP.express.ri.A230055P13.PX00128B06.AK038699.2712.S	5	24705439	overdominant	4.68 	17	74961639	74961689
HP.express.scl33221.9.1_1.S	3	102324541	overdominant	4.41 	8	125096818	125096868
HP.express.scl14261.1.1_139.S	7	91417412	overdominant	4.00 	1	193736854	193736904
HP.express.scl20242.34.1_74.S	2	135469618	partial-dominant	13.87 	2	135298027	135298077
HP.express.scl16099.14_15.S	8	111936122	overdominant	4.47 	1	158359958	158360008
HP.express.ri.A230085L07.PX00130E12.AK039015.4224.S	3	137062082	overdominant	3.90 	4	43258680	43258730
HP.express.scl000279.1_1.S	5	22716575	dominant	4.33 	7	52625303	52625353
HP.express.GI_38049622.S	1	152610665	dominant	5.38 	1	74708447	74708670
HP.express.scl00320981.2_269.S	7	90517722	overdominant	3.94 	8	48180137	48180187
HP.express.ri.2610016D08.ZX00060H06.AK011411.1543.S	6	53485558	dominant	4.35 	2	29068290	29068340
HP.express.scl0105522.1_134.S	17	91559863	overdominant	4.26 	14	32512164	32512214
HP.express.scl0319865.1_73.S	3	113238244	overdominant	3.93 	4	97235162	97235212
HP.express.scl076014.3_8.S	12	53910948	overdominant	4.15 	8	124940618	124940668
HP.express.scl0109552.5_10.S	7	71546913	overdominant	5.09 	5	8063677	8063727
HP.express.scl51436.1.1_135.S	1	191159138	overdominant	3.99 	18	46660354	46660404
HP.express.scl52734.5.1_41.S	1	124897142	dominant	4.19 	19	11145214	11145264
HP.express.GI_38050380.S	6	10580148	overdominant	3.91 	12	47821685	47821735
HP.express.scl074754.9_24.S	1	185630493	dominant	4.03 	4	106259325	106259375
HP.express.scl0027492.1_262.S	6	112474354	overdominant	3.93 	NA	NA	NA
HP.express.scl23804.2_553.S	19	6211718	dominant	4.09 	4	126988806	126988856
HP.express.GI_38081585.S	19	58202917	overdominant	3.99 	5	146051786	146051836
HP.express.GI_38076425.S	6	50950045	overdominant	3.92 	NA	NA	NA
HP.express.NM_146120.7_chr2_._35678625_35678758_7.S	11	104772520	dominant	4.45 	NA	NA	NA
HP.express.ri.A730082L10.PX00661O24.AK080545.1141.S	4	120158628	overdominant	5.41 	11	58121634	58121684
HP.express.scl0076952.1_100.S	13	58288267	dominant	4.85 	19	46962553	46962603
HP.express.scl54833.10_21.S	16	49429832	dominant	4.56 	X	71549954	71550004
HP.express.scl0003568.1_40.S	7	73426073	overdominant	4.61 	9	59598071	59598121
HP.express.GI_38087826.S	19	25196336	dominant	6.95 	7	111276843	111276893
HP.express.scl44728.4.1_7.S	10	69476808	dominant	4.14 	13	55696854	55696904
HP.express.GI_38074694.S	13	6905961	dominant	3.87 	13	54836063	54836113
HP.express.ri.4930417P05.PX00030A13.AK015161.1635.S	9	89205770	overdominant	4.61 	NA	NA	NA
HP.express.scl50694.13.20_68.S	19	5047472	dominant	3.87 	17	45256159	45256209
HP.express.scl30935.3.67_7.S	8	48712840	overdominant	4.12 	7	109862849	109862899
HP.express.MJ.8000.185_7452.S	2	20293263	overdominant	3.91 	NA	NA	NA
HP.express.scl28042.7_266.S	19	6063506	dominant	4.46 	5	23689374	23689424
HP.express.MJ.1000.74_823_a_63_2.S	3	47272926	overdominant	3.93 	NA	NA	NA
HP.express.scl000936.1_18.S	11	62806018	overdominant	3.94 	1	159216911	159216961
HP.express.scl18914.6_636.S	9	62851892	dominant	3.94 	2	104670981	104671031
HP.express.scl0075221.1_274.S	1	40638646	dominant	4.29 	19	4907270	4907320
HP.express.scl023968.15_85.S	3	18625290	partial-dominant	4.51 	7	24226802	24226852
HP.express.scl43259.2.1_132.S	8	124045514	overdominant	4.22 	12	40766411	40766461
HP.express.scl55020.28_14.S	19	5047472	dominant	3.94 	X	20259259	20259309
HP.express.GI_38079999.S	14	13585884	partial-dominant	19.18 	NA	NA	NA
HP.express.ri.D230012O11.PX00187H10.AK051873.2668.S	13	101266394	dominant	3.94 	1	62786176	62786226
HP.express.scl31725.3.3_8.S	13	114702567	overdominant	3.86 	7	16834114	16834164
HP.express.scl0077597.1_111.S	11	14267280	overdominant	3.86 	19	36430023	36430073
HP.express.ri.C130043I17.PX00169M11.AK048252.2352.S	3	128785590	dominant	3.94 	18	71576054	71576104
HP.express.scl053973.1_258.S	2	173476398	overdominant	4.30 	NA	NA	NA
HP.express.scl29869.6.1_197.S	18	49297846	dominant	4.20 	6	78333742	78333792
HP.express.scl0002737.1_15.S	16	48294006	dominant	4.34 	4	125728600	125728650
HP.express.scl0328222.1_224.S	9	94179126	dominant	4.10 	13	37749756	37749806
HP.express.scl48445.6.1_306.S	1	161854716	dominant	4.13 	16	45626976	45627026
HP.express.scl50396.10.5_23.S	1	68556856	dominant	5.00 	17	88389894	88389944
HP.express.ri.4930555L11.PX00035I24.AK016135.1484.S	14	73363588	overdominant	3.87 	6	143151637	143151918
HP.express.ri.9630025G02.PX00654D01.AK079328.3119.S	19	16497086	overdominant	4.20 	2	180819555	180819605
HP.express.scl14075.1.1_327.S	17	91978333	overdominant	4.16 	11	69358965	69359015
HP.express.scl0027050.1_101.S	7	111381390	dominant	4.71 	NA	NA	NA
HP.express.RandomSeq32.S	9	91021803	overdominant	3.91 	NA	NA	NA
HP.express.scl0192190.76_1.S	1	105029687	dominant	3.88 	15	44426464	44426514
HP.express.scl022751.4_4.S	13	105233805	dominant	3.88 	8	108949409	108949459
