trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
LUNG.express.GI_28482272.S	14	73952986	partial-dominant	3.77 	1	140554483	140554533
LUNG.express.ri.B330017C21.PX00070J13.AK046535.3676.S	3	141442399	overdominant	4.14 	17	9115892	9115942
LUNG.express.GI_38075370.S	1	159872834	dominant	3.94 	13	73465794	73465844
LUNG.express.scl21611.11.1_4.S	7	105591657	partial-dominant	4.26 	3	116191924	116191974
LUNG.express.scl066479.2_132.S	1	141417567	overdominant	3.94 	NA	NA	NA
LUNG.express.GI_38570122.I	3	90564724	dominant	4.36 	NA	NA	NA
LUNG.express.scl0001557.1_41.S	3	107918825	dominant	4.22 	11	77280770	77280820
LUNG.express.RandomSeq60.S	10	121298414	partial-dominant	4.01 	NA	NA	NA
LUNG.express.scl069755.2_89.S	12	37595006	partial-dominant	5.33 	NA	NA	NA
LUNG.express.scl50075.14_101.S	12	76103590	overdominant	4.19 	17	31981822	31981872
LUNG.express.scl17124.6.1_14.S	19	55602330	overdominant	3.94 	1	183389954	183390004
LUNG.express.GI_38082123.S	4	104961880	overdominant	3.84 	NA	NA	NA
LUNG.express.scl070807.1_193.S	8	73988007	partial-dominant	4.02 	8	73359168	73359218
LUNG.express.scl0232313.7_283.S	2	19938834	partial-dominant	4.48 	6	100754963	100755013
LUNG.express.scl48517.26.1_0.S	16	36515445	partial-dominant	4.16 	16	35404101	35404151
LUNG.express.scl54200.1.223_30.S	13	72990649	partial-dominant	4.13 	X	58145256	58145306
LUNG.express.scl32804.19.1_0.S	7	35185555	partial-dominant	9.87 	7	31565777	31565827
LUNG.express.GI_38080210.S	18	65974307	dominant	4.19 	5	101214397	101214447
LUNG.express.scl0003121.1_2.S	11	13574320	overdominant	3.91 	2	90983186	90983236
LUNG.express.GI_25048806.S	16	86462344	partial-dominant	5.11 	4	24430143	24430193
LUNG.express.GI_31981883.S	1	192407631	partial-dominant	4.17 	2	25048615	25048665
LUNG.express.GI_20901381.S	7	64362254	overdominant	4.08 	17	88530401	88530451
LUNG.express.GI_20821563.S	14	13378431	partial-dominant	4.49 	7	19742702	19742752
LUNG.express.ri.A830089I03.PX00661J18.AK080681.709.S	7	37568458	overdominant	3.87 	17	23003962	23004012
LUNG.express.scl31384.10.152_39.S	11	26729159	partial-dominant	5.30 	7	52489218	52489268
LUNG.express.GI_6755063.I	1	192407631	partial-dominant	4.29 	NA	NA	NA
LUNG.express.scl47763.14.1_30.S	1	175295409	dominant	4.22 	15	78723002	78723052
LUNG.express.IGHV1S30_X02462_Ig_heavy_variable_1S30_12.S	4	43197569	dominant	4.20 	NA	NA	NA
LUNG.express.IGHV8S2_U14945_Ig_heavy_variable_8S2_24.S	14	74715895	partial-dominant	4.50 	NA	NA	NA
LUNG.express.scl31028.4.1_18.S	7	102315505	partial-dominant	5.06 	7	104874986	104875036
LUNG.express.scl0001645.1_55.S	1	69175835	overdominant	3.83 	17	32361807	32361857
LUNG.express.scl53787.4.1_142.S	4	24517086	partial-dominant	4.32 	X	137343398	137343448
LUNG.express.scl9206.1.1_320.S	7	117574775	overdominant	3.83 	7	12515672	12515722
LUNG.express.scl0014553.1_12.S	16	41339162	overdominant	4.32 	NA	NA	NA
LUNG.express.scl52731.7.1_8.S	3	35458514	dominant	3.89 	19	11171415	11171465
LUNG.express.ri.D130049J17.PX00184L10.AK051450.1845.S	5	76955354	dominant	4.15 	8	118004502	118004552
LUNG.express.scl45288.5.3_74.S	13	67600432	partial-dominant	5.31 	14	76932683	76932733
LUNG.express.GI_38078101.S	3	75255546	overdominant	3.80 	NA	NA	NA
LUNG.express.scl00233908.1_1058.S	9	42071045	partial-dominant	3.78 	7	135123425	135123475
LUNG.express.scl52802.3.52_13.S	5	62509872	dominant	4.10 	19	4156138	4156188
LUNG.express.scl0002499.1_186.S	11	79360600	dominant	3.89 	15	3915547	3915597
LUNG.express.scl000295.1_2787.S	7	146504966	overdominant	3.85 	14	76818421	76818471
LUNG.express.scl23563.5.1_122.S	6	117050539	partial-dominant	3.88 	4	143027247	143027297
LUNG.express.mmu.miR.130a.miRNA.Tagged.Template.S	10	124544260	dominant	4.27 	NA	NA	NA
LUNG.express.scl0258835.1_299.S	11	70496674	dominant	4.12 	2	87448406	87448456
LUNG.express.scl38174.2_18.S	9	122186297	partial-dominant	3.88 	10	14479172	14479222
LUNG.express.scl0002956.1_592.S	11	108977608	partial-dominant	5.52 	X	48741277	48741327
LUNG.express.scl00113857.1_85.S	12	68051553	partial-dominant	4.52 	NA	NA	NA
LUNG.express.scl00210673.2_290.S	2	170413806	overdominant	4.47 	6	113446345	113446395
LUNG.express.scl0319946.1_59.S	15	51102628	dominant	4.40 	17	47667863	47667913
LUNG.express.GI_38073879.S	6	37639477	overdominant	3.93 	12	114955428	114955478
LUNG.express.scl0224129.19_263.S	16	35620295	partial-dominant	4.49 	16	35305696	35305746
LUNG.express.scl27115.7.1_28.S	4	8920338	dominant	3.94 	5	137441825	137441875
LUNG.express.scl39232.3.1_6.S	9	94179126	partial-dominant	4.65 	11	120411547	120411597
LUNG.express.scl41407.7.1_106.S	7	119414748	overdominant	4.09 	11	67122057	67122107
LUNG.express.scl083673.5_20.S	3	56446056	dominant	3.95 	19	8800530	8800580
LUNG.express.gi_31981889_ref_NM_009735.2__43_a_14_1.S	1	177762832	dominant	3.91 	2	121976801	121976851
LUNG.express.scl00100273.2_58.S	4	114139262	dominant	3.91 	4	108734533	108734583
LUNG.express.ri.1700021P10.ZX00037F17.AK006228.1916.S	15	91147389	partial-dominant	4.16 	NA	NA	NA
LUNG.express.scl0002095.1_21.S	10	127146494	partial-dominant	3.98 	3	102844401	102844451
LUNG.express.scl39179.17_22.S	2	133006331	partial-dominant	3.99 	10	5342859	5342909
LUNG.express.scl0387510.1_98.S	10	117836700	overdominant	3.96 	4	35099639	35099689
LUNG.express.scl000435.1_101.S	3	142808694	partial-dominant	3.92 	19	12844869	12844919
LUNG.express.scl0003478.1_0.S	10	25670592	dominant	4.67 	9	64543185	64543235
LUNG.express.MJ.6000.173_4937.S	4	8920338	dominant	3.84 	NA	NA	NA
LUNG.express.GI_38082091.S	19	35692392	dominant	4.27 	17	25380622	25380672
LUNG.express.scl54157.7.1_29.S	2	6232263	overdominant	4.14 	X	71040199	71040249
LUNG.express.scl0021877.1_66.S	5	108976796	overdominant	3.84 	11	117687144	117687194
LUNG.express.scl078804.1_163.S	9	49514254	dominant	3.77 	2	84870559	84870609
LUNG.express.scl0067171.2_285.S	15	51102628	dominant	3.85 	3	106376974	106377024
LUNG.express.scl069410.1_67.S	11	13001313	overdominant	3.85 	NA	NA	NA
LUNG.express.GI_38082211.S	11	66532253	dominant	4.83 	17	28305164	28305214
LUNG.express.scl50201.19.1_86.S	9	108585403	overdominant	4.03 	17	24837824	24837874
LUNG.express.scl000280.1_23.S	19	17198467	partial-dominant	4.22 	7	4076244	4076294
LUNG.express.GI_38050336.S	6	124006411	overdominant	3.88 	1	93065388	93065556
LUNG.express.scl0073629.1_274.S	8	99000083	partial-dominant	3.86 	8	36157652	36157702
LUNG.express.scl28269.8_450.S	11	26522246	partial-dominant	4.87 	6	137003584	137003634
LUNG.express.GI_38085266.S	13	105824723	partial-dominant	4.50 	NA	NA	NA
LUNG.express.scl23519.2_8.S	1	141417567	dominant	5.40 	4	147808906	147808956
LUNG.express.scl0002034.1_15.S	3	88713773	dominant	4.03 	3	87791810	87791860
LUNG.express.scl24622.2.1_30.S	14	23539721	dominant	3.76 	4	154844221	154844271
LUNG.express.X9626984_125.S	9	77580824	partial-dominant	5.69 	NA	NA	NA
LUNG.express.scl075209.2_10.S	4	127074444	overdominant	4.00 	13	96731346	96731396
LUNG.express.scl50907.6_346.S	11	33390249	overdominant	3.93 	17	29180071	29180121
LUNG.express.scl43867.3.1_89.S	1	137733097	dominant	3.76 	13	60899819	60899869
LUNG.express.scl0052024.2_298.S	5	140892941	overdominant	3.94 	NA	NA	NA
LUNG.express.scl33214.20.1_19.S	15	51102628	dominant	3.90 	8	125621320	125621370
LUNG.express.scl46737.2_168.S	15	99831939	dominant	6.36 	15	99300894	99300944
LUNG.express.ri.C630015A19.PX00084K05.AK083111.2716.S	9	30287363	partial-dominant	4.64 	3	126734337	126734387
LUNG.express.scl24649.35.1_68.S	7	74778289	dominant	4.40 	4	151936991	151937041
LUNG.express.scl46290.12.1_1.S	5	104382637	partial-dominant	4.14 	14	55642834	55642884
LUNG.express.scl0192976.1_323.S	15	97406602	dominant	5.31 	11	62418413	62418463
LUNG.express.ri.A230078H02.PX00129E08.AK038954.2062.S	5	41067192	partial-dominant	3.98 	1	10050044	10050094
LUNG.express.scl0004111.1_2.S	2	166455786	overdominant	5.34 	5	20520527	20520577
LUNG.express.ri.D830027H13.PX00199J11.AK085906.2427.S	12	92995373	dominant	4.36 	7	29601559	29601609
LUNG.express.scl43113.2_407.S	14	61173577	dominant	4.06 	12	74045731	74045781
LUNG.express.gi_8850233_ref_NM_013684.1__234_a_63_2.S	11	18566602	overdominant	3.86 	NA	NA	NA
LUNG.express.scl4947.1.1_182.S	1	160617412	overdominant	4.66 	2	84926955	84927005
LUNG.express.scl47323.2.1_15.S	7	84236193	dominant	3.82 	15	32549516	32549566
LUNG.express.scl49911.11.1_99.S	11	28974902	dominant	3.85 	17	40901879	40901929
LUNG.express.GI_38081765.S	4	102721863	dominant	4.65 	NA	NA	NA
LUNG.express.scl0317645.1_221.S	11	33786458	partial-dominant	4.08 	1	43111680	43111730
LUNG.express.scl027008.3_9.S	11	42634592	dominant	3.78 	15	78963442	78963492
LUNG.express.ri.A930026F10.PX00066L10.AK044602.3253.S	3	124511484	dominant	4.05 	7	6662262	6662312
LUNG.express.scl015371.3_18.S	19	50203419	overdominant	3.99 	5	35734932	35734982
LUNG.express.ri.8030492G05.PX00104G13.AK033316.1342.S	10	89234939	partial-dominant	5.00 	17	50425147	50425197
LUNG.express.scl0002667.1_44.S	8	88352733	overdominant	3.91 	4	139027702	139027752
LUNG.express.scl30036.21_295.S	10	88796691	partial-dominant	4.35 	6	52716396	52716446
LUNG.express.scl0076366.2_42.S	5	147766786	overdominant	4.78 	5	147766809	147766859
LUNG.express.gi_7305154_ref_NM_013556.1__205_a_21_0.S	9	99992032	dominant	4.15 	NA	NA	NA
LUNG.express.GI_38093866.S	17	90816157	overdominant	4.65 	NA	NA	NA
LUNG.express.scl00208213.1_60.S	3	90564724	dominant	3.77 	5	128044949	128044999
LUNG.express.scl8849.1.1_76.S	5	26751200	dominant	3.79 	7	112352156	112352206
LUNG.express.MJ.4000.129_3873.S	5	136305277	partial-dominant	3.93 	NA	NA	NA
LUNG.express.scl46545.6_406.S	19	17198467	partial-dominant	4.78 	14	26775461	26775511
LUNG.express.scl012517.2_30.S	4	44245572	partial-dominant	5.21 	4	43461150	43461200
LUNG.express.scl019144.7_7.S	17	7341224	overdominant	4.00 	7	51087015	51087065
LUNG.express.ri.4932703M08.PX00019G24.AK030143.3535.S	11	108273449	dominant	3.91 	4	107545984	107546034
LUNG.express.scl52890.1_2.S	5	117929976	partial-dominant	5.79 	19	7416045	7416095
LUNG.express.scl51893.2_691.S	3	75866399	overdominant	4.14 	18	61078157	61078207
LUNG.express.scl31889.4_500.S	3	25471071	partial-dominant	4.09 	7	148482134	148482184
LUNG.express.scl49640.4.1_2.S	2	125123408	dominant	3.95 	17	71752455	71752505
LUNG.express.scl41099.10_175.S	3	34034259	dominant	3.80 	11	85729211	85729261
LUNG.express.scl0003780.1_7.S	9	117742616	partial-dominant	4.33 	10	6032725	6032775
LUNG.express.scl073693.7_256.S	14	21306597	dominant	4.21 	16	48294226	48294276
LUNG.express.scl0258325.1_256.S	1	136107190	dominant	4.11 	17	37636411	37636461
LUNG.express.ri.A630091L03.PX00148H24.AK042438.1823.S	14	70971693	overdominant	3.82 	6	120980370	120980420
LUNG.express.scl23318.1.1728_257.S	3	28979184	partial-dominant	4.67 	3	29110763	29110813
LUNG.express.scl0068571.1_58.S	11	51188445	dominant	4.41 	12	3426525	3426575
LUNG.express.scl19649.1_101.S	5	113588467	partial-dominant	3.85 	2	17264947	17264997
LUNG.express.scl020312.5_187.S	8	97213397	partial-dominant	10.35 	8	97306127	97306177
LUNG.express.GI_38083629.S	18	25856328	partial-dominant	3.80 	18	35810051	35810101
LUNG.express.scl024051.1_222.S	5	74027060	partial-dominant	18.21 	5	74026572	74026622
LUNG.express.scl43939.4_2.S	3	36739163	partial-dominant	3.79 	13	54685599	54685649
LUNG.express.scl0014423.1_138.S	15	30690413	dominant	4.53 	18	24443689	24443739
LUNG.express.scl8738.1.1_34.S	19	11733365	overdominant	4.49 	7	145753880	145753930
LUNG.express.ri.5830407F18.PX00038K22.AK030802.2919.S	15	26705525	partial-dominant	4.21 	1	173864165	173864215
LUNG.express.scl00319468.2_49.S	10	121298414	dominant	5.48 	10	122358638	122358688
LUNG.express.GI_38093548.S	14	87238603	overdominant	3.85 	NA	NA	NA
LUNG.express.scl0019414.2_254.S	8	13824360	overdominant	3.99 	8	13567302	13567352
LUNG.express.ri.9930108O06.PX00062H11.AK037075.2770.S	10	84805040	dominant	4.21 	10	67568164	67568214
LUNG.express.scl000517.1_91.S	4	98385532	overdominant	3.80 	19	4220280	4220330
LUNG.express.scl49185.16_349.S	7	86268245	partial-dominant	4.38 	16	36035841	36035891
LUNG.express.scl0004080.1_2.S	2	18741407	partial-dominant	4.12 	5	109099146	109099196
LUNG.express.scl32057.1.564_6.S	19	17653325	overdominant	3.79 	7	133839537	133839587
LUNG.express.scl36523.6.1_28.S	9	105541752	partial-dominant	10.65 	9	105307534	105307584
LUNG.express.scl0257890.1_306.S	12	9954905	overdominant	3.86 	1	94517411	94517461
LUNG.express.scl22088.5.1_88.S	16	49600325	partial-dominant	3.80 	3	67262092	67262142
LUNG.express.scl027058.3_76.S	7	29671445	dominant	3.92 	1	184062204	184062254
LUNG.express.scl16241.8.1_240.S	19	12356489	overdominant	4.27 	1	137850245	137850295
LUNG.express.ri.6530409L22.PX00048B09.AK018331.1125.S	7	19794582	partial-dominant	3.85 	13	19457135	19457185
LUNG.express.scl0231932.2_146.S	19	10248920	partial-dominant	4.24 	6	48674398	48674448
LUNG.express.scl020977.7_194.S	19	58202917	partial-dominant	4.62 	X	7230190	7230240
LUNG.express.ri.E030046O12.PX00207I11.AK087342.1443.S	3	142332048	dominant	4.42 	10	85814186	85814236
LUNG.express.scl026897.4_185.S	2	6232263	dominant	4.37 	12	85358427	85358477
LUNG.express.scl16857.4.1_20.S	15	101380877	partial-dominant	5.33 	1	37668676	37668726
LUNG.express.scl45654.8_50.S	9	122834240	overdominant	4.20 	14	47428056	47428106
LUNG.express.gi_31981889_ref_NM_009735.2__43_d_12_1.S	17	33155241	overdominant	4.24 	NA	NA	NA
LUNG.express.scl0068760.2_158.S	17	91978333	overdominant	4.66 	14	21478825	21478875
LUNG.express.ri.B930014J04.PX00163C02.AK047058.2115.S	14	12915255	overdominant	4.06 	NA	NA	NA
LUNG.express.scl0214063.1_118.S	4	141900695	overdominant	3.90 	4	141317944	141317994
LUNG.express.scl0054371.1_300.S	7	149648326	overdominant	4.39 	9	95304928	95304978
LUNG.express.scl32956.7.1_6.S	13	57879129	partial-dominant	4.47 	7	25393754	25393804
LUNG.express.scl38648.4.1_20.S	1	184569434	partial-dominant	3.88 	10	80857670	80857720
LUNG.express.scl0319253.1_249.S	1	176722287	dominant	4.77 	10	57228380	57228430
LUNG.express.ri.D330023M19.PX00191J10.AK052304.2665.S	18	61540914	partial-dominant	4.05 	10	94673508	94673558
LUNG.express.scl0003808.1_9.S	5	102108827	partial-dominant	4.55 	10	78039348	78039398
LUNG.express.scl40770.3.1_32.S	11	21745969	partial-dominant	4.25 	11	109709681	109709731
LUNG.express.GI_38076431.S	17	44641170	dominant	3.98 	14	54421914	54421964
LUNG.express.X9626958_331_rc.S	5	136305277	partial-dominant	3.77 	NA	NA	NA
LUNG.express.scl36134.1.46_72.S	18	55486166	dominant	3.83 	9	21564574	21564624
LUNG.express.scl22867.1.51_23.S	9	34050595	partial-dominant	4.25 	3	96027584	96027634
LUNG.express.ri.4732485D01.PX00052E07.AK029049.2924.S	8	129130915	partial-dominant	4.07 	1	158746927	158746977
LUNG.express.scl29294.14.1_194.S	17	40931895	overdominant	4.38 	6	7625247	7625297
LUNG.express.scl944.1.1_281.S	3	115646074	partial-dominant	4.31 	6	56664555	56664605
LUNG.express.scl50970.10_304.S	3	129695799	partial-dominant	4.06 	17	25920204	25920254
LUNG.express.scl55078.9.1_18.S	12	28961336	partial-dominant	3.84 	X	7244933	7244983
LUNG.express.scl30741.3_137.S	7	126326046	partial-dominant	33.06 	7	126858962	126859012
LUNG.express.scl0110596.3_29.S	1	64919647	partial-dominant	4.34 	13	98699369	98699419
LUNG.express.scl43911.4.1_38.S	13	56340113	partial-dominant	25.24 	13	56393828	56393878
LUNG.express.scl16746.24_37.S	18	41067606	partial-dominant	4.39 	1	55042171	55042221
LUNG.express.scl54600.27_154.S	17	84441788	partial-dominant	3.99 	X	135542997	135543047
LUNG.express.ri.2700027C09.ZX00063A24.AK012293.1659.S	4	97010826	partial-dominant	4.36 	11	90460925	90460975
LUNG.express.scl34153.11_317.S	8	126493854	dominant	3.78 	8	129471372	129471422
LUNG.express.scl41337.5.1_185.S	3	34034259	dominant	3.79 	11	70324537	70324587
LUNG.express.scl00330828.1_71.S	7	126615278	partial-dominant	3.81 	8	96947069	96947119
LUNG.express.scl0003791.1_56.S	3	90564724	dominant	4.21 	10	102880721	102880771
LUNG.express.scl53990.4_167.S	9	34195543	dominant	5.20 	X	98407300	98407350
LUNG.express.ri.4930533K18.PX00034I01.AK015956.1267.S	6	47326989	dominant	3.88 	10	70396695	70396745
LUNG.express.scl000316.1_269.S	10	90522899	partial-dominant	3.79 	14	119187431	119187481
LUNG.express.MJ.1000.73_804_d_3_1.S	5	40028496	overdominant	4.59 	NA	NA	NA
LUNG.express.scl0002825.1_185.S	7	105591657	dominant	4.59 	4	13712128	13712178
LUNG.express.scl00235574.1_8.S	9	104234107	partial-dominant	23.68 	9	105314000	105314050
LUNG.express.scl17614.2_365.S	11	63413297	overdominant	3.91 	1	96696803	96696853
LUNG.express.scl016370.1_86.S	14	62510180	partial-dominant	4.12 	X	138156159	138156209
LUNG.express.GI_38081039.S	5	63556401	partial-dominant	3.85 	10	62849326	62849376
LUNG.express.GI_38077407.S	1	184569434	partial-dominant	6.37 	NA	NA	NA
LUNG.express.scl50537.4_639.S	3	142808694	dominant	4.29 	17	69739985	69740035
LUNG.express.scl19593.8_18.S	18	60717374	dominant	4.03 	2	23858702	23858752
LUNG.express.ri.B230206P06.PX00069C12.AK020993.755.S	11	60150671	partial-dominant	3.81 	17	17968483	17968533
LUNG.express.scl36525.10.1_12.S	2	159406644	overdominant	3.87 	9	104979469	104979519
LUNG.express.scl47182.6.1_188.S	16	53537985	partial-dominant	4.20 	15	57547773	57547823
LUNG.express.ri.3110033D18.ZX00071P03.AK014118.1900.S	2	70827829	partial-dominant	14.14 	2	71353873	71353923
LUNG.express.scl31645.4.1_60.S	7	64362254	overdominant	3.98 	7	25649695	25649745
LUNG.express.scl41867.1.120_194.S	6	23475984	partial-dominant	3.83 	11	5738627	5738677
LUNG.express.scl0004131.1_136.S	1	128625610	partial-dominant	4.44 	5	76746830	76746880
LUNG.express.GI_38090681.S	9	123878147	dominant	3.87 	10	92524137	92524187
LUNG.express.scl8008.1.1_156.S	4	23912330	partial-dominant	3.77 	X	159472236	159472286
LUNG.express.scl50759.5.1_46.S	16	67888787	overdominant	3.83 	17	36047268	36047318
LUNG.express.scl24605.2.1_63.S	17	35276617	dominant	3.83 	4	155207073	155207123
LUNG.express.IGLV5_AF357981_Ig_lambda_variable_5_113.S	18	34759821	dominant	4.12 	NA	NA	NA
LUNG.express.scl27536.5_1.S	15	22085277	partial-dominant	5.35 	5	101312398	101312448
LUNG.express.scl021939.10_1.S	2	163838127	dominant	4.79 	2	164896350	164896400
LUNG.express.scl19871.1.2_78.S	10	90880454	partial-dominant	3.77 	2	168057474	168057524
LUNG.express.scl43843.8.1_21.S	13	60819300	partial-dominant	8.43 	13	62938285	62938335
LUNG.express.GI_38086442.S	11	98342741	partial-dominant	3.83 	X	75603233	75603283
LUNG.express.scl021399.10_276.S	17	91003585	partial-dominant	3.87 	1	4887872	4887922
LUNG.express.scl53436.18.1_9.S	6	119134752	partial-dominant	4.72 	19	3896385	3896435
LUNG.express.scl00259003.1_237.S	1	160477103	partial-dominant	4.01 	NA	NA	NA
LUNG.express.X9629553_1728.S	16	50013941	overdominant	4.40 	NA	NA	NA
LUNG.express.ri.4833407C03.PX00027L03.AK014659.1466.S	12	26165733	partial-dominant	4.53 	9	69851562	69851612
LUNG.express.scl0258294.1_254.S	1	150739734	partial-dominant	4.49 	2	87092941	87092991
LUNG.express.scl0002049.1_44.S	3	9280869	partial-dominant	5.65 	3	15702491	15702541
LUNG.express.scl41108.8_163.S	11	83521835	dominant	5.26 	11	85160262	85160312
LUNG.express.scl0258770.1_224.S	5	61897575	dominant	4.26 	7	115046990	115047040
LUNG.express.scl45065.22.7_66.S	3	142808694	dominant	3.80 	13	12531005	12531055
LUNG.express.scl00109019.2_207.S	5	118017587	partial-dominant	4.91 	1	51525656	51525706
LUNG.express.scl0002385.1_43.S	12	9657184	partial-dominant	3.88 	12	25725382	25725432
LUNG.express.scl000057.1_28.S	1	68121913	partial-dominant	3.80 	1	166367281	166367331
LUNG.express.scl19470.2_417.S	7	141877628	dominant	4.32 	2	30327374	30327424
LUNG.express.scl0002973.1_0.S	1	51843041	partial-dominant	3.80 	X	7751368	7751418
LUNG.express.scl0077031.2_227.S	16	92999810	partial-dominant	4.11 	2	167300076	167300126
LUNG.express.scl25530.21.1_149.S	7	76941281	dominant	4.26 	4	41585069	41585119
