trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000004231	19	56281970	10974374-56286682	overdominant	trans	3.28 	5.01 
ENSRNOT00000064652	9	8068563	8068563-8068563	dominant	trans	3.28 	4.73 
ENSRNOT00000046287	9	8068563	8068563-8068563	dominant	trans	3.28 	4.71 
ENSRNOT00000067307	17	73564283	73518898-73819005	dominant	trans	3.28 	4.95 
ENSRNOT00000059810	1	117767515	117767515-231923093	dominant	trans	3.27 	5.68 
ENSRNOT00000039120	13	68907002	68891097-70479740	dominant	trans	3.27 	5.77 
ENSRNOT00000016391	2	54613461	54269250-62587888	dominant	trans	3.27 	4.84 
ENSRNOT00000020559	15	23656980	14458845-40910215	overdominant	trans	3.27 	4.73 
ENSRNOT00000043399	11	82145217	82145217-82145217	dominant	trans	3.27 	4.87 
ENSRNOT00000064771	9	8068563	8068563-45848693	overdominant	trans	3.27 	4.73 
ENSRNOT00000004035	17	73564283	73518898-73672480	dominant	trans	3.27 	4.83 
ENSRNOT00000048881	8	115898795	115832408-115946889	dominant	trans	3.27 	5.31 
ENSRNOT00000057255	19	56281970	10974374-56286682	dominant	trans	3.27 	6.19 
ENSRNOT00000066732	7	107558314	107454682-108389425	dominant	trans	3.27 	6.26 
ENSRNOT00000036193	2	53316251	40745282-53983097	dominant	trans	3.27 	4.86 
ENSRNOT00000066068	5	28873747	24691127-28881746	dominant	trans	3.27 	5.56 
ENSRNOT00000064973	1	117767515	117767515-124845273	dominant	trans	3.27 	5.21 
ENSRNOT00000060535	2	199162757	197479600-200029628	dominant	trans	3.27 	6.16 
ENSRNOT00000020658	19	56284926	21029434-56471733	overdominant	trans	3.27 	4.80 
ENSRNOT00000020414	1	117767515	117767515-188132815	dominant	trans	3.27 	4.78 
ENSRNOT00000009425	3	70268376	63044848-72897873	overdominant	trans	3.27 	5.19 
ENSRNOT00000034597	9	8068563	8068563-8068563	dominant	trans	3.27 	5.08 
ENSRNOT00000044841	3	134657304	133344965-135288458	dominant	trans	3.27 	5.12 
ENSRNOT00000059591	1	231516258	117767515-232053147	dominant	trans	3.27 	5.45 
ENSRNOT00000001813	15	34558666	18713973-34558666	dominant	trans	3.27 	5.07 
ENSRNOT00000008469	2	74574029	40741792-213447199	dominant	trans	3.27 	5.14 
ENSRNOT00000034891	19	56281970	30529663-56286682	overdominant	trans	3.27 	4.76 
ENSRNOT00000004070	4	80369065	77826057-80369065	dominant	trans	3.27 	5.25 
ENSRNOT00000014484	16	74443503	73692627-74665865	dominant	trans	3.27 	4.97 
ENSRNOT00000067552	7	36948926	36706583-37006451	dominant	trans	3.27 	5.46 
ENSRNOT00000047118	2	62243239	61575360-244814209	dominant	trans	3.27 	4.84 
ENSRNOT00000056500	7	108464302	106762428-109462001	dominant	trans	3.27 	5.01 
ENSRNOT00000064211	13	82779794	82517074-83228583	dominant	trans	3.27 	5.44 
ENSRNOT00000004977	9	8068563	8068563-8068563	dominant	trans	3.27 	6.04 
ENSRNOT00000064173	5	7519882	4694434-10159945	dominant	trans	3.27 	7.31 
ENSRNOT00000059446	10	91424749	72418907-91769929	dominant	trans	3.27 	4.85 
ENSRNOT00000060399	2	59539840	38975710-244269323	dominant	trans	3.27 	5.89 
ENSRNOT00000050069	6	12919388	12868868-13414656	dominant	trans	3.27 	5.54 
ENSRNOT00000066582	1	2988662	2988662-154280991	dominant	trans	3.26 	4.70 
ENSRNOT00000007255	2	83544545	83027751-83957128	dominant	trans	3.26 	5.06 
ENSRNOT00000011176	16	79685540	48567749-79854587	dominant	trans	3.26 	5.21 
ENSRNOT00000049538	17	73564283	73518898-73672480	dominant	trans	3.26 	4.84 
ENSRNOT00000065630	7	131181932	128647460-131633800	dominant	trans	3.26 	5.01 
ENSRNOT00000048221	16	74443503	73692627-74665865	dominant	trans	3.26 	4.75 
ENSRNOT00000065316	7	108356957	106715623-109790083	dominant	trans	3.26 	4.84 
ENSRNOT00000027141	9	8068563	8068563-8068563	dominant	trans	3.26 	4.72 
ENSRNOT00000002634	7	108464302	106762428-109790083	dominant	trans	3.26 	4.76 
ENSRNOT00000026702	3	141489797	139498066-141889703	dominant	trans	3.26 	5.20 
ENSRNOT00000040313	7	107564015	106715623-110390315	dominant	trans	3.26 	4.96 
ENSRNOT00000036200	7	108464302	106762428-109462001	dominant	trans	3.26 	5.83 
ENSRNOT00000058602	7	28327384	28315214-28327384	dominant	trans	3.26 	5.29 
ENSRNOT00000017556	9	8068563	8068563-8068563	dominant	trans	3.26 	4.79 
ENSRNOT00000021904	7	108036145	107454682-108389425	dominant	trans	3.26 	5.76 
ENSRNOT00000001417	7	108131694	107454682-109790083	dominant	trans	3.26 	5.75 
ENSRNOT00000056783	8	90842990	89935620-94665445	dominant	trans	3.26 	4.88 
ENSRNOT00000002636	19	56281970	55376978-56286682	dominant	trans	3.26 	6.02 
ENSRNOT00000017514	7	108464302	106762428-109462001	dominant	trans	3.26 	5.44 
ENSRNOT00000012500	2	74574029	73877448-74574029	dominant	trans	3.26 	4.91 
ENSRNOT00000048380	7	107564015	106807083-108389425	dominant	trans	3.26 	5.47 
ENSRNOT00000017963	1	233614831	59861994-234201214	dominant	trans	3.26 	5.01 
ENSRNOT00000000732	15	34558666	34558666-34558666	dominant	trans	3.26 	6.25 
ENSRNOT00000067103	7	53498151	53498151-72650828	dominant	trans	3.26 	5.62 
ENSRNOT00000006116	15	34558666	18723251-34558666	dominant	trans	3.26 	5.41 
ENSRNOT00000012019	6	114017043	114017043-115215227	dominant	trans	3.26 	4.72 
ENSRNOT00000046784	1	203742364	199953332-248196708	dominant	trans	3.26 	5.26 
ENSRNOT00000005070	1	231516258	117767515-232032924	dominant	trans	3.26 	4.75 
ENSRNOT00000059421	18	28540485	27426606-29013948	dominant	trans	3.26 	5.16 
ENSRNOT00000055398	9	10140767	9952834-10204916	dominant	trans	3.26 	5.97 
ENSRNOT00000014399	7	109578050	106762428-110354300	dominant	trans	3.26 	4.74 
ENSRNOT00000028503	5	16582533	4257641-147662214	dominant	trans	3.26 	4.72 
ENSRNOT00000046393	13	58160953	58160953-59489794	dominant	trans	3.26 	4.83 
ENSRNOT00000064399	9	8897983	8780382-91818441	dominant	trans	3.26 	5.02 
ENSRNOT00000021546	2	83544545	83027751-251041275	dominant	trans	3.26 	5.10 
ENSRNOT00000018232	2	51369580	51136209-59350565	dominant	trans	3.26 	4.73 
ENSRNOT00000066426	7	93913906	21692945-93913906	dominant	trans	3.25 	5.56 
ENSRNOT00000046560	1	231739909	48743480-232053147	dominant	trans	3.25 	5.24 
ENSRNOT00000067807	4	87844278	86172232-89494878	dominant	trans	3.25 	4.70 
ENSRNOT00000046560	5	7519882	4694434-10159945	dominant	trans	3.25 	6.23 
ENSRNOT00000008469	11	69972591	68599666-70459000	dominant	trans	3.25 	5.98 
ENSRNOT00000048262	7	108464302	106762428-109462001	dominant	trans	3.25 	5.92 
ENSRNOT00000038691	17	73564283	73564283-73672480	dominant	trans	3.25 	5.35 
ENSRNOT00000001053	4	83375155	82308737-84735720	overdominant	trans	3.25 	4.99 
ENSRNOT00000014270	7	108465369	106762428-109462001	dominant	trans	3.25 	4.83 
ENSRNOT00000042520	2	54613461	54269250-62587888	dominant	trans	3.25 	4.96 
ENSRNOT00000018146	7	108963987	106762428-109790083	dominant	trans	3.25 	5.52 
ENSRNOT00000032162	7	108356957	107454682-109790083	dominant	trans	3.25 	4.99 
ENSRNOT00000027493	9	10140767	9952834-10204916	dominant	trans	3.25 	5.56 
ENSRNOT00000044381	19	10974374	10587101-11020782	dominant	trans	3.25 	6.81 
ENSRNOT00000052376	10	9302342	9302342-9740640	dominant	trans	3.25 	5.46 
ENSRNOT00000016937	2	83544545	83027751-83957128	dominant	trans	3.25 	4.86 
ENSRNOT00000001093	2	83544545	83452847-83957128	dominant	trans	3.25 	5.44 
ENSRNOT00000030827	1	231516258	117767515-232032924	dominant	trans	3.25 	4.90 
ENSRNOT00000002713	2	175430414	175430414-219887617	dominant	trans	3.25 	5.46 
ENSRNOT00000009708	16	74443503	73692627-74665865	dominant	trans	3.25 	5.15 
ENSRNOT00000038581	9	8068563	8068563-8068563	dominant	trans	3.25 	5.33 
ENSRNOT00000028476	9	8068563	8068563-10140767	dominant	trans	3.25 	5.04 
ENSRNOT00000025529	7	108036145	106807083-108963987	dominant	trans	3.25 	4.73 
ENSRNOT00000009564	9	8068563	8068563-8068563	dominant	trans	3.25 	5.92 
ENSRNOT00000027067	2	83544545	73717141-83957128	dominant	trans	3.25 	5.11 
ENSRNOT00000020323	7	109578050	106762428-109790083	dominant	trans	3.25 	4.82 
ENSRNOT00000068339	14	14910991	14666867-15241077	overdominant	trans	3.25 	4.76 
ENSRNOT00000022555	1	231516258	117767515-232032924	dominant	trans	3.24 	4.71 
ENSRNOT00000047540	9	10140767	8068563-38205053	dominant	trans	3.24 	4.74 
ENSRNOT00000033863	9	8068563	8068563-10140767	dominant	trans	3.24 	6.00 
ENSRNOT00000007528	2	83625016	51136209-83957128	overdominant	trans	3.24 	4.94 
ENSRNOT00000018769	7	108464302	106762428-109462001	dominant	trans	3.24 	5.59 
ENSRNOT00000021488	7	108464302	106762428-109462001	dominant	trans	3.24 	5.07 
ENSRNOT00000006975	17	73564283	73361487-81800876	dominant	trans	3.24 	5.20 
ENSRNOT00000054974	7	107564015	107454682-110354300	dominant	trans	3.24 	4.72 
ENSRNOT00000039099	9	10140767	9952834-10204916	dominant	trans	3.24 	5.71 
ENSRNOT00000060254	11	82145217	82145217-82145217	dominant	trans	3.24 	5.68 
ENSRNOT00000044085	7	108356957	106715623-108389425	dominant	trans	3.24 	5.59 
ENSRNOT00000046884	17	73564283	73518898-73672480	dominant	trans	3.24 	4.94 
ENSRNOT00000033502	10	44323909	44323909-88970959	dominant	trans	3.24 	5.96 
ENSRNOT00000058058	6	114017043	114017043-115215227	dominant	trans	3.24 	4.92 
ENSRNOT00000001054	16	73391227	73231699-73645172	dominant	trans	3.24 	5.80 
ENSRNOT00000064053	3	14938163	13719021-135391189	dominant	trans	3.24 	5.19 
ENSRNOT00000057551	11	61533810	60610416-68419130	dominant	trans	3.24 	4.97 
ENSRNOT00000030993	9	8068563	8068563-8068563	dominant	trans	3.24 	5.17 
ENSRNOT00000065442	16	80873789	80198054-81644529	dominant	trans	3.24 	5.87 
ENSRNOT00000055402	16	52950509	51747169-76735642	dominant	trans	3.24 	4.97 
ENSRNOT00000022041	9	8068563	8068563-8068563	dominant	trans	3.24 	5.06 
ENSRNOT00000000522	5	29883057	29883057-32315436	dominant	trans	3.24 	5.28 
ENSRNOT00000011972	9	39977010	25674504-42670146	dominant	trans	3.24 	4.86 
ENSRNOT00000042788	2	24428748	24428748-235843122	dominant	trans	3.24 	4.82 
ENSRNOT00000029771	7	108464302	106762428-109473686	dominant	trans	3.24 	5.74 
ENSRNOT00000057233	17	76747538	63741908-77054011	dominant	trans	3.24 	4.71 
ENSRNOT00000028730	2	83544545	83452847-89382947	dominant	trans	3.24 	5.16 
ENSRNOT00000002876	1	231516258	231054419-232032924	dominant	trans	3.24 	4.99 
ENSRNOT00000022475	16	11043127	11043127-11180050	overdominant	trans	3.24 	4.97 
ENSRNOT00000009062	6	105717433	103344452-106854291	dominant	trans	3.23 	5.13 
ENSRNOT00000007842	12	37081537	37081537-37237517	dominant	trans	3.23 	4.93 
ENSRNOT00000041520	1	88234354	85895852-88382597	dominant	trans	3.23 	6.03 
ENSRNOT00000004525	9	8068563	8068563-8068563	dominant	trans	3.23 	4.85 
ENSRNOT00000044960	17	70856943	69920588-71847797	dominant	trans	3.23 	5.16 
ENSRNOT00000038827	3	149076190	139314005-150382472	dominant	trans	3.23 	4.98 
ENSRNOT00000000223	1	44612129	44418105-146375173	dominant	trans	3.23 	4.83 
ENSRNOT00000039750	7	108131694	106762428-109633675	dominant	trans	3.23 	4.99 
ENSRNOT00000024892	14	5313472	5313472-6260213	partial-dominant	cis	3.23 	20.90 
ENSRNOT00000009551	14	74262772	70211221-75162476	overdominant	trans	3.23 	4.79 
ENSRNOT00000032901	16	43988755	43246260-44569926	dominant	trans	3.23 	5.31 
ENSRNOT00000017522	7	108464302	106762428-109462001	dominant	trans	3.23 	5.44 
ENSRNOT00000057705	2	24416049	24091492-25149421	dominant	trans	3.23 	5.44 
ENSRNOT00000021315	1	194347402	194347402-222110398	dominant	trans	3.23 	5.19 
ENSRNOT00000030645	9	8068563	8068563-42592702	dominant	trans	3.23 	4.71 
ENSRNOT00000039817	15	34558666	34558666-34558666	dominant	trans	3.23 	5.82 
ENSRNOT00000067830	17	73564283	73518898-73672480	dominant	trans	3.23 	4.99 
ENSRNOT00000065290	5	81029370	81029370-81296025	dominant	trans	3.23 	5.51 
ENSRNOT00000041103	16	25379202	25379202-59745888	dominant	trans	3.23 	6.05 
ENSRNOT00000065741	1	119195562	117767515-124845273	dominant	trans	3.23 	5.43 
ENSRNOT00000028704	4	38054076	13009019-186979498	overdominant	trans	3.23 	4.84 
ENSRNOT00000047405	6	100357228	10358925-105040791	dominant	trans	3.23 	4.97 
ENSRNOT00000047563	7	108464302	106762428-109462001	dominant	trans	3.23 	5.29 
ENSRNOT00000051759	9	8068563	8068563-10140767	dominant	trans	3.23 	5.67 
ENSRNOT00000055210	9	8068563	8068563-8068563	dominant	trans	3.23 	6.60 
ENSRNOT00000050445	1	123331492	117713542-187635950	dominant	trans	3.23 	4.79 
ENSRNOT00000022801	7	107454682	106807083-110354300	dominant	trans	3.23 	5.27 
ENSRNOT00000044840	4	78720000	75007658-79269217	dominant	trans	3.23 	6.98 
ENSRNOT00000004163	7	107558314	106762428-110354300	dominant	trans	3.23 	5.18 
ENSRNOT00000040903	2	40747773	32398982-40810281	dominant	trans	3.22 	4.89 
ENSRNOT00000022387	2	83544545	83452847-83957128	dominant	trans	3.22 	5.84 
ENSRNOT00000066573	10	77352722	77352722-77352722	dominant	trans	3.22 	5.42 
ENSRNOT00000059629	2	79369360	77135505-250649175	dominant	trans	3.22 	4.78 
ENSRNOT00000040403	7	114938991	114525891-116346696	dominant	trans	3.22 	6.35 
ENSRNOT00000068272	4	135654720	10567574-149162846	dominant	trans	3.22 	5.25 
ENSRNOT00000066332	1	220562732	220339638-220562732	dominant	trans	3.22 	5.99 
ENSRNOT00000024737	17	73564283	73518898-73672480	dominant	trans	3.22 	4.85 
ENSRNOT00000057572	15	17420062	17420062-34558666	overdominant	trans	3.22 	4.87 
ENSRNOT00000030082	2	62657058	61190693-64872880	overdominant	trans	3.22 	5.51 
ENSRNOT00000004753	11	79645162	79361387-80479339	dominant	trans	3.22 	4.84 
ENSRNOT00000045422	5	4257641	4257641-23892469	overdominant	trans	3.22 	4.75 
ENSRNOT00000020616	4	63293417	63293417-126042157	dominant	trans	3.22 	5.25 
ENSRNOT00000064163	4	153897300	33914774-155216219	dominant	trans	3.22 	4.81 
ENSRNOT00000059674	7	102098908	97244193-102976901	dominant	trans	3.22 	4.84 
ENSRNOT00000038312	7	109578050	106632934-110354300	dominant	trans	3.22 	5.20 
ENSRNOT00000016433	15	34558666	18713973-34558666	dominant	trans	3.22 	5.32 
ENSRNOT00000017538	2	83544545	76912355-204755300	dominant	trans	3.22 	4.78 
ENSRNOT00000025948	7	108036145	52180243-109790083	dominant	trans	3.22 	4.71 
ENSRNOT00000013001	2	83544545	83027751-83957128	dominant	trans	3.22 	5.16 
ENSRNOT00000007608	15	18934421	18713973-18940268	dominant	trans	3.22 	5.27 
ENSRNOT00000008365	6	114017043	114017043-115215227	dominant	trans	3.22 	4.84 
ENSRNOT00000029754	5	16508470	16416182-17320245	dominant	trans	3.22 	4.77 
ENSRNOT00000045073	9	8068563	8068563-10204916	dominant	trans	3.22 	6.22 
ENSRNOT00000033837	7	108465369	106762428-109462001	dominant	trans	3.22 	5.64 
ENSRNOT00000057893	4	83375155	17654245-84480822	overdominant	trans	3.22 	4.76 
ENSRNOT00000064785	7	108464302	106762428-109462001	dominant	trans	3.22 	5.89 
ENSRNOT00000002546	9	8068563	8068563-40392075	dominant	trans	3.22 	5.06 
ENSRNOT00000015247	9	8068563	8068563-8068563	dominant	trans	3.22 	4.85 
ENSRNOT00000006954	8	10952495	3661051-29647432	dominant	trans	3.22 	4.86 
ENSRNOT00000016044	16	18938385	18938385-44012550	dominant	trans	3.22 	5.25 
ENSRNOT00000022279	7	109713832	107459685-109790083	dominant	trans	3.22 	6.03 
ENSRNOT00000066332	4	33914774	33914774-34014725	dominant	trans	3.22 	5.95 
ENSRNOT00000060013	5	30443302	28836824-111549595	overdominant	trans	3.22 	4.85 
ENSRNOT00000057184	2	83544545	83452847-192780790	dominant	trans	3.22 	5.28 
ENSRNOT00000035040	7	108464302	106762428-109462001	dominant	trans	3.22 	5.39 
ENSRNOT00000006719	18	79561588	78386939-80305132	dominant	trans	3.22 	5.02 
ENSRNOT00000009888	17	93274860	93145517-93668474	dominant	trans	3.22 	6.19 
ENSRNOT00000016580	2	51136209	51136209-59350565	dominant	trans	3.22 	4.83 
ENSRNOT00000065612	3	157537912	157472636-158518754	dominant	trans	3.22 	6.32 
ENSRNOT00000043825	7	108356957	106807083-109790083	dominant	trans	3.22 	4.73 
ENSRNOT00000052175	7	95786625	95502632-97886345	dominant	trans	3.22 	4.75 
ENSRNOT00000067220	15	34558666	18723251-34558666	dominant	trans	3.21 	5.42 
ENSRNOT00000064920	12	7891434	7891434-8533788	dominant	trans	3.21 	5.33 
ENSRNOT00000007274	4	182352429	182351900-184392553	dominant	trans	3.21 	5.35 
ENSRNOT00000026291	10	93270961	92899827-94882286	dominant	trans	3.21 	4.86 
ENSRNOT00000038501	7	35343354	35343354-37006451	dominant	trans	3.21 	5.36 
ENSRNOT00000058900	5	104817202	4257641-150299476	dominant	trans	3.21 	4.76 
ENSRNOT00000048695	7	108464302	106762428-109462001	dominant	trans	3.21 	5.60 
ENSRNOT00000013303	13	89572595	89572595-89583926	dominant	trans	3.21 	6.15 
ENSRNOT00000025488	14	99428861	99337882-99714898	dominant	trans	3.21 	5.54 
ENSRNOT00000068458	4	34048514	33914774-79418598	dominant	trans	3.21 	5.37 
ENSRNOT00000065294	9	64899127	37233898-71111603	dominant	trans	3.21 	5.15 
ENSRNOT00000020378	8	80658829	31429490-80658829	dominant	trans	3.21 	4.98 
ENSRNOT00000007636	5	24160275	24160275-24286442	dominant	trans	3.21 	5.90 
ENSRNOT00000068284	4	34014725	33851412-110082441	dominant	trans	3.21 	5.17 
ENSRNOT00000066768	6	115819506	115456813-115879146	dominant	trans	3.21 	5.23 
ENSRNOT00000007656	4	83392807	80502159-84433657	overdominant	trans	3.21 	4.82 
ENSRNOT00000061256	10	23127607	22979972-23397787	dominant	trans	3.21 	6.89 
ENSRNOT00000000508	17	73564283	73518898-95857377	dominant	trans	3.21 	5.55 
ENSRNOT00000040438	9	42219351	39321665-87205007	dominant	trans	3.21 	4.80 
ENSRNOT00000012606	7	108464302	106762428-109462001	partial-dominant	trans	3.21 	6.57 
ENSRNOT00000041105	20	13235836	10570134-15448886	dominant	trans	3.21 	4.95 
ENSRNOT00000038822	7	108464302	106762428-109462001	dominant	trans	3.21 	6.30 
ENSRNOT00000005042	2	193991054	192434722-199896860	dominant	trans	3.21 	4.84 
ENSRNOT00000067242	8	79324848	79324848-79579367	dominant	trans	3.21 	4.84 
ENSRNOT00000031545	19	39058109	38830439-40458397	dominant	trans	3.21 	4.85 
ENSRNOT00000027791	7	107558314	52184393-110197435	dominant	trans	3.21 	4.88 
ENSRNOT00000011035	9	10140767	8068563-10204916	dominant	trans	3.21 	5.04 
ENSRNOT00000064830	17	73564283	73564283-73672480	dominant	trans	3.21 	5.55 
ENSRNOT00000009817	7	107558314	107454682-108389425	dominant	trans	3.21 	5.25 
ENSRNOT00000010423	7	109578050	107454682-110354300	dominant	trans	3.21 	4.97 
ENSRNOT00000015606	3	104574737	104250089-105097171	dominant	trans	3.21 	6.24 
ENSRNOT00000066722	9	8068563	8068563-8068563	dominant	trans	3.21 	5.92 
ENSRNOT00000037846	1	123331492	120014366-123703836	dominant	trans	3.21 	5.75 
ENSRNOT00000006889	7	108356957	106762428-110197435	dominant	trans	3.21 	5.39 
ENSRNOT00000019569	17	73564283	65529335-73887919	dominant	trans	3.21 	5.37 
ENSRNOT00000032306	9	10140767	8068563-10204916	dominant	trans	3.21 	5.30 
ENSRNOT00000051186	19	56281970	10974374-56286682	overdominant	trans	3.21 	4.99 
ENSRNOT00000041957	11	70459000	68599666-71812601	dominant	trans	3.21 	5.16 
ENSRNOT00000008585	2	83625016	83027751-93202666	dominant	trans	3.21 	5.24 
ENSRNOT00000046741	14	5456053	4966886-7942149	dominant	trans	3.21 	6.71 
ENSRNOT00000033695	7	108356957	107234289-109462001	dominant	trans	3.21 	5.30 
ENSRNOT00000025363	8	29221217	10899450-29647432	overdominant	trans	3.21 	4.78 
ENSRNOT00000010422	6	114017043	114017043-115215227	dominant	trans	3.21 	4.88 
ENSRNOT00000029035	14	17030630	16702663-96950745	overdominant	trans	3.21 	5.02 
ENSRNOT00000064459	6	104806667	104362844-105503286	dominant	trans	3.21 	5.64 
ENSRNOT00000041980	7	108464302	106762428-109473686	dominant	trans	3.21 	5.18 
ENSRNOT00000058578	1	215833831	213688587-216995812	dominant	trans	3.21 	5.93 
ENSRNOT00000022615	16	73391227	73391227-74665865	dominant	trans	3.20 	4.91 
ENSRNOT00000035763	4	176032802	89878997-176637686	dominant	trans	3.20 	5.80 
ENSRNOT00000066753	11	80575788	80575788-80647607	partial-dominant	trans	3.20 	7.52 
ENSRNOT00000023729	2	63197158	56790572-239693865	overdominant	trans	3.20 	4.84 
ENSRNOT00000032518	15	34558666	18713973-34558666	dominant	trans	3.20 	4.93 
ENSRNOT00000040772	9	8068563	8067920-8068563	dominant	trans	3.20 	5.14 
ENSRNOT00000025694	7	108464302	106762428-109462001	dominant	trans	3.20 	5.15 
ENSRNOT00000034159	7	108465369	106762428-109790083	dominant	trans	3.20 	5.18 
ENSRNOT00000065987	11	82145217	82145217-82145217	dominant	trans	3.20 	5.57 
ENSRNOT00000054825	14	26115085	26114838-26115085	overdominant	trans	3.20 	6.10 
