trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000039522	18	31250249	28585028-31250249	partial-dominant	cis	2.06 	13.12 
ENSRNOG00000036916	1	242166710	242056757-242327139	partial-dominant	trans	2.06 	5.59 
ENSRNOG00000033940	2	249823740	249549269-249836990	partial-dominant	cis	2.05 	6.87 
ENSRNOG00000003256	10	25404006	24702364-27088688	partial-dominant	cis	2.05 	5.66 
ENSRNOG00000035918	6	94625199	93544675-94641693	partial-dominant	trans	2.04 	6.23 
ENSRNOG00000007041	4	90397209	87506661-90470102	partial-dominant	trans	2.03 	21.42 
ENSRNOG00000028756	14	32031308	32031308-32031308	partial-dominant	trans	2.03 	5.98 
ENSRNOG00000028328	2	249495197	245958080-252485875	dominant	trans	2.03 	8.05 
ENSRNOG00000039983	5	28842519	28190916-30084738	partial-dominant	trans	2.02 	5.29 
ENSRNOG00000035425	1	184164042	183835834-186927047	partial-dominant	cis	2.02 	11.91 
ENSRNOG00000036674	10	110240111	110177517-110643100	partial-dominant	cis	2.02 	11.04 
ENSRNOG00000014471	1	153447811	152712890-155689591	partial-dominant	cis	2.01 	7.19 
ENSRNOG00000035988	6	134824729	134667641-135001831	partial-dominant	cis	2.01 	6.28 
ENSRNOG00000008639	3	109627524	104823970-111100497	partial-dominant	trans	2.00 	5.91 
ENSRNOG00000037538	10	102486733	101938403-102487941	partial-dominant	trans	2.00 	5.81 
ENSRNOG00000037895	19	53760550	49465967-53790216	partial-dominant	trans	2.00 	5.51 
ENSRNOG00000017640	2	241962534	239772198-241996921	partial-dominant	trans	1.98 	6.66 
ENSRNOG00000026953	16	79373950	78815292-79743986	dominant	trans	1.97 	5.75 
ENSRNOG00000012972	4	152986528	151861399-153466584	partial-dominant	cis	1.97 	23.65 
ENSRNOG00000013517	4	9895831	9637091-9944246	partial-dominant	cis	1.97 	13.53 
ENSRNOG00000042971	19	15147148	13777104-15183758	partial-dominant	trans	1.96 	15.68 
ENSRNOG00000021604	20	2761687	427465-3820955	partial-dominant	cis	1.95 	15.83 
ENSRNOG00000043160	4	139609353	26255829-170228354	partial-dominant	trans	1.94 	5.45 
ENSRNOG00000003880	8	115827433	115431127-115897879	partial-dominant	trans	1.94 	6.80 
ENSRNOG00000019849	8	57961513	57961513-59094910	partial-dominant	trans	1.93 	6.41 
ENSRNOG00000001858	11	87657875	84883281-87735237	dominant	cis	1.92 	6.55 
ENSRNOG00000040782	4	63896639	32845730-115378928	partial-dominant	trans	1.92 	5.48 
ENSRNOG00000012847	1	266968012	266263491-267328461	dominant	trans	1.92 	5.47 
ENSRNOG00000043115	14	88687283	81295481-89586213	partial-dominant	trans	1.90 	5.55 
ENSRNOG00000007528	10	34247479	33103857-35226184	dominant	trans	1.90 	5.56 
ENSRNOG00000024119	2	112974088	112021983-115519647	partial-dominant	cis	1.90 	5.78 
ENSRNOG00000041036	3	80813330	80587484-123914950	partial-dominant	trans	1.90 	5.45 
ENSRNOG00000014866	13	13174274	10695213-13721647	partial-dominant	cis	1.89 	10.04 
ENSRNOG00000006683	4	63404473	61966829-63404473	dominant	trans	1.89 	5.69 
ENSRNOG00000005498	10	11822683	11469608-13417085	partial-dominant	trans	1.88 	5.36 
ENSRNOG00000004635	6	10016141	10016141-74223171	partial-dominant	trans	1.88 	5.46 
ENSRNOG00000002200	20	22682872	22682872-23114524	partial-dominant	trans	1.88 	8.01 
ENSRNOG00000039950	19	15101154	15100103-15192263	partial-dominant	trans	1.88 	9.14 
ENSRNOG00000036868	3	145063931	145063931-145063931	partial-dominant	cis	1.87 	7.65 
ENSRNOG00000026143	1	176802028	176159443-212810263	partial-dominant	trans	1.87 	5.70 
ENSRNOG00000003972	6	114594697	113615590-115148803	partial-dominant	cis	1.87 	6.37 
ENSRNOG00000032905	19	32578049	15910392-37670358	partial-dominant	trans	1.87 	5.37 
ENSRNOG00000001249	20	12229318	12229318-12233352	partial-dominant	cis	1.86 	16.10 
ENSRNOG00000008138	8	43848819	43848819-44233524	partial-dominant	cis	1.86 	26.93 
ENSRNOG00000030580	2	192537944	191899197-193934219	partial-dominant	trans	1.86 	5.65 
ENSRNOG00000000841	20	3857700	1602891-5255819	partial-dominant	cis	1.86 	12.10 
ENSRNOG00000019048	4	89922688	87754507-90470102	partial-dominant	trans	1.85 	6.00 
ENSRNOG00000002085	8	27379072	27379072-27491361	partial-dominant	trans	1.85 	7.35 
ENSRNOG00000010076	13	48643981	48142989-48923337	partial-dominant	cis	1.85 	14.28 
ENSRNOG00000014139	1	197517256	196925026-202075385	partial-dominant	trans	1.85 	5.37 
ENSRNOG00000000974	6	58669589	55406785-59363356	partial-dominant	trans	1.85 	5.77 
ENSRNOG00000027513	3	170214183	170214183-171002030	partial-dominant	cis	1.84 	26.10 
ENSRNOG00000001451	12	22522269	21650467-22641478	partial-dominant	cis	1.84 	10.90 
ENSRNOG00000030213	10	34247479	33103857-35226184	dominant	trans	1.84 	5.65 
ENSRNOG00000013674	10	38586869	38376195-39033208	partial-dominant	trans	1.83 	5.37 
ENSRNOG00000008099	5	62483950	61378530-62938460	partial-dominant	cis	1.83 	9.18 
ENSRNOG00000010940	8	108907717	108907717-109157641	partial-dominant	cis	1.83 	10.19 
ENSRNOG00000022373	16	70572883	30077361-70953664	partial-dominant	trans	1.83 	5.34 
ENSRNOG00000009437	11	30199317	29459679-30352634	partial-dominant	trans	1.83 	6.12 
ENSRNOG00000000413	6	105623188	12693763-105675270	partial-dominant	trans	1.83 	5.47 
ENSRNOG00000022040	11	40063247	39795876-40063247	partial-dominant	trans	1.82 	5.37 
ENSRNOG00000024119	10	96464821	96170182-99491652	partial-dominant	trans	1.82 	5.72 
ENSRNOG00000005220	10	34247479	34150797-35226184	partial-dominant	trans	1.82 	7.63 
ENSRNOG00000009568	5	148418347	148318180-148864807	dominant	cis	1.82 	5.72 
ENSRNOG00000004932	14	62573284	62531375-62589020	partial-dominant	cis	1.81 	8.66 
ENSRNOG00000029755	1	162133454	159021510-194468754	partial-dominant	cis	1.81 	7.61 
ENSRNOG00000004973	6	135146183	135100563-136832216	partial-dominant	cis	1.81 	8.76 
ENSRNOG00000016470	9	91667125	91524460-93299139	partial-dominant	cis	1.81 	5.86 
ENSRNOG00000026429	1	61017561	56680561-61403565	dominant	cis	1.80 	6.75 
ENSRNOG00000032107	8	96016977	95397226-97749460	dominant	trans	1.79 	5.43 
ENSRNOG00000033434	8	2075935	1546567-11325259	partial-dominant	cis	1.79 	5.41 
ENSRNOG00000022994	8	89731670	89705621-90577893	partial-dominant	trans	1.79 	5.86 
ENSRNOG00000037333	3	166571352	164460353-166592046	partial-dominant	trans	1.79 	5.84 
ENSRNOG00000014766	5	58804039	58350606-60892775	partial-dominant	cis	1.78 	17.98 
ENSRNOG00000022136	7	127994764	127994764-128100346	partial-dominant	trans	1.78 	5.33 
ENSRNOG00000016635	1	197517256	144575921-197591872	partial-dominant	trans	1.76 	5.35 
ENSRNOG00000005208	1	217179712	215360573-217233043	partial-dominant	cis	1.76 	9.67 
ENSRNOG00000028219	4	56793046	56494721-60146714	partial-dominant	cis	1.75 	6.26 
ENSRNOG00000017374	3	163184218	162146924-163393230	partial-dominant	trans	1.75 	5.44 
ENSRNOG00000044214	18	13163416	12862428-18259843	partial-dominant	trans	1.75 	5.63 
ENSRNOG00000031211	1	266458240	152106101-267355765	dominant	trans	1.73 	5.28 
ENSRNOG00000039535	15	25780122	25755011-25805604	dominant	trans	1.73 	5.56 
ENSRNOG00000037047	10	54737152	53931321-58209112	dominant	trans	1.71 	5.51 
ENSRNOG00000009992	2	251321246	251129854-251509022	partial-dominant	cis	1.71 	9.97 
ENSRNOG00000015526	2	31685459	31685459-32181910	partial-dominant	trans	1.70 	5.75 
ENSRNOG00000033251	5	62483950	61378530-62491779	partial-dominant	trans	1.70 	7.21 
ENSRNOG00000012648	3	105259306	103721399-108819202	partial-dominant	cis	1.70 	12.53 
ENSRNOG00000000866	4	26282987	25627834-57205900	dominant	trans	1.70 	5.34 
ENSRNOG00000006873	10	11876061	11469608-13494492	partial-dominant	cis	1.69 	12.85 
ENSRNOG00000001875	11	86490117	84883281-87735237	partial-dominant	cis	1.69 	6.24 
ENSRNOG00000020796	5	45097502	44607805-47692615	partial-dominant	trans	1.68 	5.48 
ENSRNOG00000018371	14	32031308	32031308-32031308	partial-dominant	trans	1.68 	5.31 
ENSRNOG00000031398	10	5758598	5649277-7316539	partial-dominant	trans	1.68 	6.02 
ENSRNOG00000011119	17	22641554	14669686-23180131	dominant	trans	1.68 	5.67 
ENSRNOG00000032807	5	29880911	29855295-84782581	partial-dominant	trans	1.68 	6.08 
ENSRNOG00000014275	10	34247479	33103857-35226184	partial-dominant	trans	1.67 	5.89 
ENSRNOG00000029590	9	99979220	99896340-101320200	partial-dominant	trans	1.67 	6.09 
ENSRNOG00000004002	1	248247899	248247899-248594221	partial-dominant	trans	1.67 	13.54 
ENSRNOG00000013668	4	107001765	105734442-107079518	partial-dominant	cis	1.66 	13.33 
ENSRNOG00000037898	11	85396861	85295862-87735237	partial-dominant	cis	1.66 	9.67 
ENSRNOG00000026323	5	115216982	115210445-115891700	partial-dominant	cis	1.66 	15.81 
ENSRNOG00000037194	10	33126888	33103857-35226184	partial-dominant	trans	1.66 	6.37 
ENSRNOG00000003717	19	5703982	4965048-6401186	partial-dominant	trans	1.65 	5.57 
ENSRNOG00000025556	18	59517562	58432417-66417525	partial-dominant	trans	1.65 	5.42 
ENSRNOG00000039746	19	13777104	13777104-15183758	partial-dominant	cis	1.65 	26.31 
ENSRNOG00000011092	4	5622814	4715333-6046964	partial-dominant	cis	1.65 	8.31 
ENSRNOG00000002302	3	111976349	109673848-112175716	partial-dominant	trans	1.65 	6.65 
ENSRNOG00000028678	14	18313524	17864350-19026653	dominant	cis	1.65 	5.61 
ENSRNOG00000008135	3	104823970	103721399-109627524	partial-dominant	cis	1.65 	8.36 
ENSRNOG00000042570	4	88123709	87221104-90470102	dominant	trans	1.63 	5.30 
ENSRNOG00000039391	15	32128368	31765696-32784538	partial-dominant	trans	1.63 	8.09 
ENSRNOG00000024904	3	165280751	164460353-167611739	partial-dominant	trans	1.63 	7.63 
ENSRNOG00000032919	4	142981103	139765315-143359203	partial-dominant	trans	1.62 	5.29 
ENSRNOG00000002159	14	10116670	9548800-10116670	partial-dominant	cis	1.62 	10.54 
ENSRNOG00000041237	2	31876116	30939818-32144865	partial-dominant	trans	1.61 	5.78 
ENSRNOG00000043120	1	247172857	247119139-248207423	partial-dominant	cis	1.61 	10.73 
ENSRNOG00000041052	9	16971287	16971287-19384651	partial-dominant	trans	1.60 	6.27 
ENSRNOG00000042825	10	105538993	105197690-108666575	partial-dominant	cis	1.60 	7.36 
ENSRNOG00000009974	5	36448686	36415721-36681952	partial-dominant	cis	1.60 	8.58 
ENSRNOG00000002085	7	63959386	61146387-64443975	partial-dominant	trans	1.60 	5.90 
ENSRNOG00000011893	14	32031308	32031308-62624701	partial-dominant	trans	1.59 	5.64 
ENSRNOG00000025728	16	71442906	71442906-73016354	partial-dominant	cis	1.59 	10.87 
ENSRNOG00000032939	1	257553690	257092656-258495834	dominant	trans	1.59 	5.66 
ENSRNOG00000036199	15	92706749	2204456-92751215	partial-dominant	trans	1.58 	5.32 
ENSRNOG00000017820	17	37520788	37258196-38313502	additive	cis	1.58 	29.18 
ENSRNOG00000040665	1	116584478	111806060-117754060	partial-dominant	trans	1.58 	11.35 
ENSRNOG00000006384	5	57611720	57555318-58191179	dominant	cis	1.58 	6.09 
ENSRNOG00000031202	1	155413613	152106101-165616390	dominant	trans	1.57 	5.58 
ENSRNOG00000003009	1	266968012	266358359-267328461	partial-dominant	trans	1.57 	5.88 
ENSRNOG00000032983	3	141404842	139881242-141921121	partial-dominant	trans	1.57 	5.36 
ENSRNOG00000014075	15	107378094	104866271-108381584	partial-dominant	cis	1.56 	9.15 
ENSRNOG00000033023	2	175164707	173777933-179879283	partial-dominant	trans	1.55 	5.64 
ENSRNOG00000002394	16	49995418	49417832-51107936	partial-dominant	trans	1.55 	5.58 
ENSRNOG00000022196	10	34247479	33103857-35226184	partial-dominant	trans	1.55 	5.30 
ENSRNOG00000007763	5	164088936	164087287-164967058	partial-dominant	cis	1.54 	14.78 
ENSRNOG00000042640	8	89731670	89423159-90652511	partial-dominant	trans	1.54 	6.55 
ENSRNOG00000036870	17	73513464	73513464-74184496	partial-dominant	trans	1.53 	5.41 
ENSRNOG00000004777	3	128316673	127425421-128392991	partial-dominant	cis	1.53 	7.20 
ENSRNOG00000025639	17	88387302	88387302-88868552	additive	cis	1.53 	37.37 
ENSRNOG00000008264	10	71040681	70886552-72125591	partial-dominant	cis	1.53 	5.48 
ENSRNOG00000005359	10	34247479	33103857-35226184	partial-dominant	trans	1.53 	5.51 
ENSRNOG00000004430	2	52737804	52737804-52737804	partial-dominant	trans	1.52 	8.02 
ENSRNOG00000007394	3	165291814	165280751-166796240	partial-dominant	cis	1.52 	13.39 
ENSRNOG00000013564	17	15179688	12890495-15795920	partial-dominant	cis	1.51 	5.47 
ENSRNOG00000039717	20	31512874	31397021-31651362	dominant	trans	1.51 	5.38 
ENSRNOG00000012601	7	51823143	51369976-52099151	partial-dominant	trans	1.51 	6.84 
ENSRNOG00000018436	8	48708156	48707964-49495936	partial-dominant	cis	1.51 	16.80 
ENSRNOG00000021525	10	34247479	33103857-35226184	partial-dominant	trans	1.51 	5.34 
ENSRNOG00000002085	6	100114499	100114499-103208544	partial-dominant	trans	1.51 	5.43 
ENSRNOG00000039247	9	316958	39826-6398399	partial-dominant	trans	1.50 	6.04 
ENSRNOG00000020905	10	92011305	91149902-92975658	partial-dominant	cis	1.50 	5.36 
ENSRNOG00000002085	10	13499496	9740413-13542000	partial-dominant	trans	1.50 	6.14 
ENSRNOG00000015928	3	149564077	149564077-149634094	additive	cis	1.49 	31.37 
ENSRNOG00000025936	12	36158198	36158198-36887515	partial-dominant	cis	1.49 	9.52 
ENSRNOG00000036024	1	207706558	207706558-211350136	partial-dominant	trans	1.49 	16.57 
ENSRNOG00000036793	6	8020092	7668576-13248250	partial-dominant	trans	1.49 	5.35 
ENSRNOG00000039398	20	4874458	2758456-5592640	partial-dominant	cis	1.48 	8.04 
ENSRNOG00000017752	2	31002309	31002309-31302862	additive	cis	1.48 	30.70 
ENSRNOG00000028909	1	213210268	194092390-213210268	partial-dominant	cis	1.48 	6.58 
ENSRNOG00000017907	16	77147524	76205115-87688359	dominant	trans	1.47 	5.61 
ENSRNOG00000018736	10	17838798	17692149-17840007	partial-dominant	trans	1.47 	5.45 
ENSRNOG00000030129	10	86173200	85071217-87728463	partial-dominant	trans	1.47 	6.37 
ENSRNOG00000005391	10	34247479	33103857-35226184	partial-dominant	trans	1.47 	5.35 
ENSRNOG00000037194	2	236524510	23880506-237005898	partial-dominant	trans	1.47 	5.76 
ENSRNOG00000025979	8	64030303	58412825-65178018	partial-dominant	cis	1.47 	7.09 
ENSRNOG00000018242	10	38447120	38376195-41377825	partial-dominant	trans	1.46 	5.47 
ENSRNOG00000003493	10	34247479	33103857-35226184	partial-dominant	trans	1.46 	5.95 
ENSRNOG00000015227	9	46978129	43605435-47558853	partial-dominant	cis	1.45 	5.35 
ENSRNOG00000006481	15	1492588	486157-4327152	partial-dominant	trans	1.45 	7.83 
ENSRNOG00000043314	10	7915776	6426934-103917145	partial-dominant	trans	1.45 	5.40 
ENSRNOG00000042118	10	34247479	33103857-35226184	partial-dominant	trans	1.44 	5.58 
ENSRNOG00000019464	1	213063770	208462434-213118919	partial-dominant	cis	1.44 	9.72 
ENSRNOG00000037794	7	131607678	131307685-132046514	partial-dominant	trans	1.43 	11.00 
ENSRNOG00000017374	17	76234343	76172840-76640305	partial-dominant	trans	1.43 	6.10 
ENSRNOG00000008118	5	148629085	148318180-148866640	partial-dominant	cis	1.43 	9.78 
ENSRNOG00000027212	19	10445940	10284130-10875905	partial-dominant	trans	1.43 	5.27 
ENSRNOG00000004398	7	80676285	78805756-82144891	partial-dominant	cis	1.42 	8.64 
ENSRNOG00000003515	13	96581510	96581510-97378756	partial-dominant	cis	1.42 	6.41 
ENSRNOG00000002947	13	80605911	80298078-83228583	dominant	cis	1.42 	5.65 
ENSRNOG00000029244	18	31250249	28585028-31250249	partial-dominant	cis	1.42 	16.70 
ENSRNOG00000000777	20	1680435	1602891-3201568	partial-dominant	cis	1.42 	8.67 
ENSRNOG00000015976	1	110276408	110202073-123261996	partial-dominant	cis	1.41 	5.67 
ENSRNOG00000042962	14	95714451	95316706-96704752	partial-dominant	trans	1.41 	5.28 
ENSRNOG00000018494	1	240959320	240699043-241818397	partial-dominant	cis	1.39 	11.37 
ENSRNOG00000021435	9	75598497	75598497-75598497	partial-dominant	trans	1.39 	5.51 
ENSRNOG00000021907	7	122536033	122107110-123179486	partial-dominant	cis	1.39 	6.81 
ENSRNOG00000032996	1	59363061	54764206-60094837	partial-dominant	cis	1.39 	7.95 
ENSRNOG00000026488	10	60138162	60138162-61312098	partial-dominant	trans	1.39 	6.54 
ENSRNOG00000025710	19	12065605	11072935-12194415	partial-dominant	cis	1.39 	5.54 
ENSRNOG00000017053	6	68281547	67968617-68281547	dominant	trans	1.39 	5.30 
ENSRNOG00000019427	1	248247899	246434314-249755982	partial-dominant	trans	1.39 	5.51 
ENSRNOG00000015768	4	120250788	84262140-120476217	dominant	cis	1.39 	5.61 
ENSRNOG00000037557	1	172306818	170195132-173292437	partial-dominant	trans	1.38 	5.27 
ENSRNOG00000024280	10	33103857	33103857-35309356	partial-dominant	trans	1.38 	5.35 
ENSRNOG00000001352	16	52845456	49581763-52960248	dominant	trans	1.38 	5.46 
ENSRNOG00000003882	10	34247479	33103857-35226184	partial-dominant	trans	1.38 	5.72 
ENSRNOG00000016550	2	179571598	175395985-179883859	partial-dominant	cis	1.37 	9.55 
ENSRNOG00000017592	10	34247479	33103857-35226184	partial-dominant	trans	1.37 	5.75 
ENSRNOG00000010319	15	55616952	54280901-57216292	partial-dominant	cis	1.37 	8.98 
ENSRNOG00000012801	1	253328239	252791759-253509257	partial-dominant	cis	1.36 	6.47 
ENSRNOG00000033984	5	154490500	153994749-154517462	additive	cis	1.36 	26.36 
ENSRNOG00000015551	1	9384699	9384699-9384699	partial-dominant	cis	1.36 	20.14 
ENSRNOG00000012083	10	105602352	105177863-107381970	partial-dominant	cis	1.36 	9.06 
ENSRNOG00000032703	10	38586869	21104427-39033208	partial-dominant	trans	1.36 	5.33 
ENSRNOG00000019557	8	50274872	50273027-53019409	partial-dominant	trans	1.35 	5.33 
ENSRNOG00000031248	19	43099186	39673886-46036650	partial-dominant	trans	1.35 	6.36 
ENSRNOG00000000938	16	8858734	8858734-11027526	partial-dominant	trans	1.35 	5.29 
ENSRNOG00000000491	20	5966747	5742637-10048168	partial-dominant	cis	1.35 	5.52 
ENSRNOG00000030173	12	33476831	32622026-34007109	partial-dominant	trans	1.35 	5.29 
ENSRNOG00000004430	10	107996584	106681861-108048653	partial-dominant	cis	1.34 	10.71 
ENSRNOG00000040989	8	113596300	111519545-113840975	partial-dominant	trans	1.34 	5.64 
ENSRNOG00000029579	20	4226456	3905878-5304768	partial-dominant	cis	1.34 	13.16 
ENSRNOG00000024114	10	34247479	33103857-35226184	partial-dominant	trans	1.34 	5.31 
ENSRNOG00000002134	9	96049324	59636301-97002976	partial-dominant	trans	1.34 	5.58 
ENSRNOG00000011618	19	28447440	27113829-30193591	partial-dominant	trans	1.34 	6.62 
ENSRNOG00000016756	1	201132467	199953332-202651900	partial-dominant	trans	1.33 	5.78 
ENSRNOG00000031248	6	38931704	38908845-116532599	partial-dominant	trans	1.33 	5.56 
ENSRNOG00000001289	12	15549652	13404578-19870312	partial-dominant	cis	1.32 	6.54 
ENSRNOG00000022576	9	97410210	97410210-97521824	partial-dominant	cis	1.32 	23.92 
ENSRNOG00000038432	13	85958233	85868052-87171326	partial-dominant	cis	1.32 	6.72 
ENSRNOG00000001657	5	118009587	116929348-118137630	partial-dominant	trans	1.31 	6.29 
ENSRNOG00000027516	20	2996469	420985-5146582	partial-dominant	cis	1.30 	7.51 
ENSRNOG00000013615	14	71106748	71013377-71552073	partial-dominant	trans	1.29 	6.01 
ENSRNOG00000000811	19	12231628	10944262-32386102	partial-dominant	trans	1.29 	5.37 
ENSRNOG00000011353	20	45156273	45156273-45156273	partial-dominant	trans	1.29 	5.64 
ENSRNOG00000036630	1	213709933	213709933-213831812	partial-dominant	cis	1.29 	8.93 
ENSRNOG00000033090	6	20000253	20000253-20631757	partial-dominant	cis	1.29 	6.49 
ENSRNOG00000042092	10	34247479	33103857-35226184	partial-dominant	trans	1.28 	5.46 
ENSRNOG00000023299	14	3330715	3330715-4902464	partial-dominant	cis	1.28 	9.65 
ENSRNOG00000023536	12	28408932	28408932-28775928	partial-dominant	cis	1.27 	10.52 
ENSRNOG00000019832	1	213463639	207498102-213524194	partial-dominant	trans	1.27 	9.00 
ENSRNOG00000039581	7	76588938	76330601-86336168	dominant	trans	1.27 	5.38 
ENSRNOG00000020736	1	204203441	204188162-204211555	partial-dominant	cis	1.27 	11.66 
ENSRNOG00000012810	2	5295644	1512654-5749509	partial-dominant	trans	1.27 	7.95 
ENSRNOG00000009369	2	234443952	56094026-234898143	partial-dominant	trans	1.26 	5.52 
ENSRNOG00000039511	2	33005647	31962637-33201792	partial-dominant	trans	1.25 	5.63 
