trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000041016	5	150985480	150953891-150985480	partial-dominant	trans	2.09 	7.41 
ENSRNOG00000016837	5	4257641	4257641-4916353	partial-dominant	trans	2.09 	5.31 
ENSRNOG00000020837	10	91194646	91000416-91902811	partial-dominant	cis	2.09 	8.58 
ENSRNOG00000020953	1	213762973	213762375-213762973	partial-dominant	cis	2.08 	16.82 
ENSRNOG00000008834	1	124170919	123252489-125508479	partial-dominant	trans	2.08 	5.53 
ENSRNOG00000000207	6	20891191	20466801-20906245	partial-dominant	trans	2.08 	29.50 
ENSRNOG00000003232	19	56271920	10589078-56286682	partial-dominant	trans	2.07 	5.74 
ENSRNOG00000030509	5	158783399	158783399-158814806	partial-dominant	cis	2.07 	8.78 
ENSRNOG00000000730	15	18805944	17411883-18947952	partial-dominant	trans	2.07 	5.82 
ENSRNOG00000015084	3	68136530	68136530-68136530	partial-dominant	trans	2.07 	5.96 
ENSRNOG00000032961	5	4632992	4257641-7519882	partial-dominant	trans	2.07 	5.65 
ENSRNOG00000010423	7	10904960	10904960-11509268	partial-dominant	cis	2.07 	18.18 
ENSRNOG00000037017	1	203236793	202881019-213118919	partial-dominant	trans	2.07 	5.29 
ENSRNOG00000006660	9	91693346	91524460-91741437	partial-dominant	trans	2.06 	24.92 
ENSRNOG00000025580	3	149564077	149032980-158975910	partial-dominant	trans	2.06 	6.00 
ENSRNOG00000007921	7	108085716	107074854-110428860	partial-dominant	trans	2.06 	5.68 
ENSRNOG00000001866	11	85379506	84883281-87735237	partial-dominant	cis	2.06 	15.01 
ENSRNOG00000004732	1	189984224	189984224-190300753	partial-dominant	trans	2.05 	5.81 
ENSRNOG00000007047	4	23953406	22905514-24851310	dominant	trans	2.05 	5.39 
ENSRNOG00000001032	12	10578635	10578635-11528782	partial-dominant	cis	2.05 	14.53 
ENSRNOG00000015551	1	9384699	9384699-9384699	partial-dominant	cis	2.05 	34.71 
ENSRNOG00000044952	1	182927011	181606928-188132815	partial-dominant	trans	2.05 	5.42 
ENSRNOG00000033322	2	196365610	196365610-196536147	dominant	trans	2.05 	5.83 
ENSRNOG00000000476	20	1093615	420985-5592640	partial-dominant	trans	2.04 	9.02 
ENSRNOG00000016075	5	7519882	4257641-10240963	partial-dominant	trans	2.04 	6.38 
ENSRNOG00000027936	16	22427545	18938385-22514216	partial-dominant	trans	2.04 	5.29 
ENSRNOG00000002456	1	220562732	220339638-220568737	overdominant	trans	2.03 	5.76 
ENSRNOG00000042971	19	12748918	12587169-13232735	partial-dominant	trans	2.02 	7.63 
ENSRNOG00000016486	7	108085716	107074854-109790083	partial-dominant	trans	2.02 	5.44 
ENSRNOG00000012853	13	47986397	47709295-48717674	partial-dominant	trans	2.02 	5.60 
ENSRNOG00000032664	20	5751021	5304768-8762269	partial-dominant	trans	2.01 	6.86 
ENSRNOG00000013712	4	117717188	117668519-118000420	partial-dominant	cis	2.01 	24.49 
ENSRNOG00000025403	2	20460790	10160746-21609022	partial-dominant	trans	2.01 	5.41 
ENSRNOG00000021205	1	209487442	208076887-210306789	partial-dominant	cis	2.01 	8.18 
ENSRNOG00000013133	19	55686662	52322162-56286682	dominant	trans	2.01 	5.51 
ENSRNOG00000006485	4	82455415	82288736-84433657	dominant	trans	2.00 	5.39 
ENSRNOG00000007280	1	220562732	220339638-220568737	dominant	trans	2.00 	6.05 
ENSRNOG00000000857	1	123331492	8589594-124845273	partial-dominant	trans	2.00 	5.35 
ENSRNOG00000029508	3	155263766	155190418-155599973	partial-dominant	cis	2.00 	10.56 
ENSRNOG00000020714	11	25715658	25098472-29324807	partial-dominant	trans	2.00 	6.08 
ENSRNOG00000042978	7	72832113	72701845-74537550	partial-dominant	cis	1.99 	6.54 
ENSRNOG00000001309	12	34636069	34092348-36878449	partial-dominant	cis	1.99 	6.80 
ENSRNOG00000001203	20	10712987	9891929-11415577	partial-dominant	cis	1.99 	5.80 
ENSRNOG00000030174	10	13987097	12884321-14928066	partial-dominant	trans	1.99 	11.49 
ENSRNOG00000006807	5	66453699	65737128-67331758	partial-dominant	cis	1.98 	8.75 
ENSRNOG00000027332	6	3438899	3049368-3444189	partial-dominant	cis	1.98 	7.82 
ENSRNOG00000028190	7	96233483	95502632-97886345	dominant	cis	1.98 	6.81 
ENSRNOG00000040511	1	84548086	83778585-85747521	dominant	trans	1.97 	5.35 
ENSRNOG00000000981	1	124999933	117767515-125508479	partial-dominant	trans	1.97 	5.42 
ENSRNOG00000043383	19	55017992	53632216-56286682	partial-dominant	trans	1.97 	5.35 
ENSRNOG00000028077	19	56271920	53632216-56318304	partial-dominant	trans	1.97 	5.56 
ENSRNOG00000010598	14	74871782	74686101-78057840	partial-dominant	cis	1.96 	7.57 
ENSRNOG00000008534	3	142961316	142933867-143819986	partial-dominant	cis	1.96 	6.40 
ENSRNOG00000003964	7	97108079	95502632-97886345	partial-dominant	cis	1.96 	8.87 
ENSRNOG00000009172	4	82455415	82288736-82832102	partial-dominant	cis	1.95 	12.85 
ENSRNOG00000026163	1	94797781	94797781-95661386	partial-dominant	cis	1.95 	19.79 
ENSRNOG00000019305	19	55422940	54381028-56286682	partial-dominant	trans	1.95 	5.66 
ENSRNOG00000012482	8	98198932	97726192-100601870	partial-dominant	trans	1.95 	5.41 
ENSRNOG00000024454	1	123510855	117767515-125508479	partial-dominant	trans	1.95 	5.76 
ENSRNOG00000007758	5	7519882	4257641-10240963	partial-dominant	trans	1.95 	7.41 
ENSRNOG00000005857	15	12531924	11379287-13345387	partial-dominant	cis	1.94 	5.73 
ENSRNOG00000042152	19	11224488	10973704-12316891	partial-dominant	trans	1.94 	6.14 
ENSRNOG00000019422	3	150721107	150207961-150915046	partial-dominant	trans	1.94 	5.94 
ENSRNOG00000020484	1	203341516	202848364-204320436	partial-dominant	cis	1.94 	6.60 
ENSRNOG00000022680	1	12747608	8352624-13567201	partial-dominant	trans	1.94 	5.31 
ENSRNOG00000000724	3	131866180	115258917-135261385	partial-dominant	trans	1.94 	5.60 
ENSRNOG00000031576	2	87689342	85450442-89969693	partial-dominant	cis	1.94 	10.34 
ENSRNOG00000026861	1	72877133	72685278-73334503	dominant	cis	1.93 	6.02 
ENSRNOG00000037668	19	56271920	53632216-56286682	partial-dominant	trans	1.92 	5.91 
ENSRNOG00000006490	5	150299476	150299476-150310071	partial-dominant	trans	1.92 	5.41 
ENSRNOG00000000304	7	37190345	37069599-37781097	partial-dominant	trans	1.92 	5.53 
ENSRNOG00000007943	4	149961893	146432338-150258298	dominant	trans	1.92 	5.50 
ENSRNOG00000040107	19	55686662	53632216-56286682	partial-dominant	trans	1.92 	5.32 
ENSRNOG00000022691	18	73934543	73753639-74409403	partial-dominant	cis	1.92 	9.34 
ENSRNOG00000002997	4	83375155	82288736-84433657	partial-dominant	trans	1.92 	7.22 
ENSRNOG00000000534	20	7096337	5946977-9005116	partial-dominant	cis	1.92 	5.79 
ENSRNOG00000042851	7	13572064	13004664-15132993	dominant	cis	1.91 	6.23 
ENSRNOG00000008914	1	244705196	242303673-245389605	partial-dominant	trans	1.91 	5.35 
ENSRNOG00000021890	19	36845400	36812725-37833830	partial-dominant	cis	1.90 	9.06 
ENSRNOG00000001435	12	22199103	20744000-22641478	partial-dominant	cis	1.90 	7.56 
ENSRNOG00000039457	19	56284926	56263181-56602573	partial-dominant	trans	1.90 	5.73 
ENSRNOG00000011033	13	39253361	39253361-39253361	partial-dominant	trans	1.90 	5.42 
ENSRNOG00000013729	4	65706916	64214016-155061719	partial-dominant	cis	1.90 	5.96 
ENSRNOG00000016659	1	262800202	262642711-263018503	partial-dominant	cis	1.90 	12.53 
ENSRNOG00000009299	2	97421738	97421738-97421738	partial-dominant	trans	1.90 	6.17 
ENSRNOG00000010203	4	159003041	158754155-160864499	partial-dominant	cis	1.90 	16.37 
ENSRNOG00000036909	6	144817812	129418486-145946422	partial-dominant	trans	1.89 	5.34 
ENSRNOG00000023148	5	4632992	4257641-10240963	partial-dominant	trans	1.89 	5.51 
ENSRNOG00000031732	20	13091877	13091877-13228317	partial-dominant	trans	1.89 	6.67 
ENSRNOG00000043472	16	45748680	45225365-46107166	partial-dominant	trans	1.89 	5.38 
ENSRNOG00000005418	10	11602794	11517835-11762958	partial-dominant	cis	1.89 	16.42 
ENSRNOG00000020459	5	4632992	4253069-4916353	partial-dominant	trans	1.89 	5.47 
ENSRNOG00000030700	9	68096720	68096720-68252329	partial-dominant	trans	1.89 	6.15 
ENSRNOG00000042253	15	4185512	3658653-4327152	additive	cis	1.89 	52.39 
ENSRNOG00000001647	11	35365588	33944034-37088950	partial-dominant	cis	1.88 	8.38 
ENSRNOG00000037097	17	12890495	12713756-16522721	partial-dominant	trans	1.88 	6.19 
ENSRNOG00000042233	1	190290330	189984224-190300753	partial-dominant	trans	1.88 	5.71 
ENSRNOG00000037869	5	8527599	4257641-10240963	partial-dominant	trans	1.88 	5.37 
ENSRNOG00000012419	1	124360897	123252489-125067180	partial-dominant	trans	1.88 	5.59 
ENSRNOG00000020153	9	11513019	11381842-12043951	partial-dominant	cis	1.88 	10.26 
ENSRNOG00000012934	5	4257641	4257641-4916353	partial-dominant	trans	1.87 	5.87 
ENSRNOG00000042445	10	105703654	105665916-106357577	partial-dominant	cis	1.87 	33.45 
ENSRNOG00000042068	2	191378425	190713613-197070894	dominant	cis	1.87 	5.32 
ENSRNOG00000014289	15	34558666	34558666-34558666	partial-dominant	trans	1.87 	5.69 
ENSRNOG00000014274	1	195138191	194092390-246632921	partial-dominant	trans	1.86 	5.29 
ENSRNOG00000024750	12	13068275	10827978-13328668	partial-dominant	trans	1.86 	5.46 
ENSRNOG00000003583	11	80479339	80438598-80481432	partial-dominant	trans	1.86 	6.42 
ENSRNOG00000033608	1	48703951	47360121-48708999	partial-dominant	trans	1.86 	5.73 
ENSRNOG00000009512	15	55628049	54280901-57216292	partial-dominant	cis	1.86 	7.39 
ENSRNOG00000019018	16	74323882	73711200-74834280	partial-dominant	cis	1.85 	9.24 
ENSRNOG00000021474	1	93033420	92907730-93765471	partial-dominant	cis	1.85 	19.35 
ENSRNOG00000016168	2	207786899	206454022-210000275	partial-dominant	cis	1.85 	14.49 
ENSRNOG00000026988	10	9823167	9816211-11215659	partial-dominant	trans	1.84 	7.13 
ENSRNOG00000015991	1	253109009	252791759-253237415	partial-dominant	trans	1.84 	5.45 
ENSRNOG00000017936	1	223992103	223081785-223992103	partial-dominant	cis	1.84 	9.45 
ENSRNOG00000037858	5	8527599	4257641-10240963	partial-dominant	trans	1.84 	5.51 
ENSRNOG00000015568	5	4257641	4251689-10240963	partial-dominant	trans	1.84 	5.83 
ENSRNOG00000037367	3	80885451	80587484-81284191	partial-dominant	trans	1.84 	5.54 
ENSRNOG00000020532	5	4257641	4257641-137053578	partial-dominant	trans	1.83 	5.64 
ENSRNOG00000018200	17	94459312	90789106-96588593	partial-dominant	cis	1.83 	6.69 
ENSRNOG00000037479	6	6520790	6430069-6662242	partial-dominant	trans	1.83 	5.60 
ENSRNOG00000003112	15	16019651	16019651-18934421	partial-dominant	trans	1.83 	5.53 
ENSRNOG00000043506	19	55686662	53632216-56286682	partial-dominant	trans	1.82 	6.75 
ENSRNOG00000008693	5	148418347	148318180-148866640	partial-dominant	cis	1.82 	10.78 
ENSRNOG00000039522	18	28592501	28585028-29013948	partial-dominant	cis	1.82 	12.72 
ENSRNOG00000028492	14	80856231	80648960-89064198	partial-dominant	trans	1.82 	5.82 
ENSRNOG00000019098	19	52847413	52444244-52847413	partial-dominant	cis	1.82 	10.32 
ENSRNOG00000042139	4	159410650	159003041-160864499	partial-dominant	cis	1.81 	11.54 
ENSRNOG00000033720	8	110992571	109944816-113504850	partial-dominant	cis	1.81 	11.36 
ENSRNOG00000019156	5	172642055	172181900-172768306	partial-dominant	cis	1.80 	7.08 
ENSRNOG00000006293	5	7519882	4257641-10240963	partial-dominant	trans	1.80 	5.67 
ENSRNOG00000016681	5	149785720	149601172-150011940	overdominant	trans	1.80 	5.62 
ENSRNOG00000010010	3	106054264	105283922-108353486	partial-dominant	cis	1.80 	9.43 
ENSRNOG00000030074	14	10512174	10198439-10597105	partial-dominant	trans	1.79 	5.41 
ENSRNOG00000021010	1	207498102	207498102-208952856	partial-dominant	cis	1.79 	7.29 
ENSRNOG00000014160	18	54873292	54799929-57729107	partial-dominant	trans	1.79 	5.36 
ENSRNOG00000012880	3	148810516	148810516-148810516	partial-dominant	cis	1.79 	19.60 
ENSRNOG00000000729	6	104362844	104362844-105512706	partial-dominant	trans	1.78 	5.37 
ENSRNOG00000038575	5	4257641	4257641-10240963	partial-dominant	trans	1.77 	5.29 
ENSRNOG00000014772	14	16677005	15624499-89414117	partial-dominant	trans	1.77 	5.99 
ENSRNOG00000036813	3	147258102	147118262-148251397	partial-dominant	cis	1.77 	24.17 
ENSRNOG00000008771	8	46754191	44489361-48232584	dominant	cis	1.77 	6.22 
ENSRNOG00000022932	7	116972882	116972882-117054041	partial-dominant	trans	1.77 	9.95 
ENSRNOG00000039297	15	34558666	32440870-34558666	partial-dominant	trans	1.77 	5.96 
ENSRNOG00000031331	1	59291162	56376251-59861994	partial-dominant	trans	1.77 	9.28 
ENSRNOG00000006845	5	4257641	4257641-10240963	partial-dominant	trans	1.76 	5.41 
ENSRNOG00000011524	1	123510855	123252489-123804574	partial-dominant	trans	1.76 	6.01 
ENSRNOG00000029301	7	53802751	25482291-54152472	partial-dominant	trans	1.76 	5.58 
ENSRNOG00000023943	4	34014725	33839913-34073964	partial-dominant	trans	1.76 	5.57 
ENSRNOG00000041838	11	66067496	56686803-72958333	partial-dominant	trans	1.76 	5.49 
ENSRNOG00000001480	12	23460256	23342673-23881325	partial-dominant	cis	1.75 	12.96 
ENSRNOG00000012757	16	74346648	74292720-76448080	partial-dominant	cis	1.75 	7.41 
ENSRNOG00000011758	3	59494323	59327130-60179600	partial-dominant	cis	1.75 	9.88 
ENSRNOG00000000386	20	25112799	25112040-37776838	partial-dominant	cis	1.74 	36.40 
ENSRNOG00000009073	13	49025433	48256853-49473702	partial-dominant	cis	1.74 	6.41 
ENSRNOG00000029071	2	238212443	238088678-239245707	partial-dominant	cis	1.74 	14.17 
ENSRNOG00000001450	8	29646670	5578451-29647432	partial-dominant	trans	1.74 	5.31 
ENSRNOG00000006611	3	51081634	51081634-51338192	partial-dominant	cis	1.74 	13.78 
ENSRNOG00000039250	18	36964565	23018392-44274124	partial-dominant	cis	1.74 	6.58 
ENSRNOG00000042652	17	29284566	28835771-29575220	partial-dominant	trans	1.73 	14.60 
ENSRNOG00000030515	13	45421766	45421766-45622034	partial-dominant	cis	1.73 	22.70 
ENSRNOG00000029240	4	42227402	42167762-43120382	partial-dominant	trans	1.73 	5.53 
ENSRNOG00000042700	5	61077251	3126745-149404065	partial-dominant	trans	1.73 	5.50 
ENSRNOG00000014019	7	107558360	107074640-108443800	partial-dominant	trans	1.73 	5.40 
ENSRNOG00000023477	17	86734184	86396123-86842732	partial-dominant	trans	1.73 	5.39 
ENSRNOG00000004870	13	44078045	43868302-44078045	partial-dominant	cis	1.73 	11.84 
ENSRNOG00000042894	19	55376978	10589078-56286682	partial-dominant	trans	1.73 	6.71 
ENSRNOG00000044740	20	29730098	29704161-33096135	partial-dominant	trans	1.72 	5.69 
ENSRNOG00000007684	16	33243982	32716248-45294214	partial-dominant	trans	1.72 	5.50 
ENSRNOG00000016740	19	10973704	10567606-11020782	partial-dominant	trans	1.72 	5.71 
ENSRNOG00000013171	6	47282671	46805849-48052044	partial-dominant	trans	1.72 	7.37 
ENSRNOG00000039539	1	100837604	99811793-101288232	dominant	trans	1.72 	5.56 
ENSRNOG00000036939	18	52557118	52430009-52807534	partial-dominant	trans	1.71 	6.78 
ENSRNOG00000015071	3	6639385	4514344-161896230	partial-dominant	trans	1.71 	5.36 
ENSRNOG00000000691	8	102983059	102818993-103588107	partial-dominant	trans	1.71 	5.71 
ENSRNOG00000012454	5	60397314	60397314-60404207	partial-dominant	cis	1.71 	9.23 
ENSRNOG00000023651	1	216995812	215360573-220832208	partial-dominant	trans	1.70 	5.54 
ENSRNOG00000030537	10	105961855	104682941-110711601	partial-dominant	trans	1.70 	5.50 
ENSRNOG00000000809	20	1491994	385786-5526501	partial-dominant	cis	1.70 	6.73 
ENSRNOG00000009148	5	4257641	4257641-7519882	partial-dominant	trans	1.69 	5.47 
ENSRNOG00000027445	18	67753103	67154385-67971155	partial-dominant	trans	1.69 	5.72 
ENSRNOG00000002506	14	16955766	15133180-17653011	dominant	cis	1.69 	5.86 
ENSRNOG00000042373	16	74322721	73232344-76590878	partial-dominant	trans	1.69 	5.40 
ENSRNOG00000039510	10	12900138	12884321-14407712	partial-dominant	cis	1.68 	18.00 
ENSRNOG00000002555	4	161148966	88092368-162340768	partial-dominant	trans	1.68 	5.31 
ENSRNOG00000036951	5	167200755	167200755-168092696	partial-dominant	cis	1.67 	10.67 
ENSRNOG00000007930	10	13108113	12884321-15755416	partial-dominant	trans	1.67 	8.06 
ENSRNOG00000010845	2	158677259	158299252-159546457	partial-dominant	cis	1.65 	6.35 
ENSRNOG00000022790	1	231739909	230335386-232053147	partial-dominant	trans	1.65 	5.71 
ENSRNOG00000026112	8	60380869	60367782-63269745	partial-dominant	trans	1.65 	10.98 
ENSRNOG00000014900	4	161821261	161395418-172291760	partial-dominant	trans	1.64 	5.49 
ENSRNOG00000010694	8	91067945	91020422-91661604	partial-dominant	cis	1.64 	17.42 
ENSRNOG00000039103	19	55686662	52322162-56286682	partial-dominant	trans	1.64 	5.67 
ENSRNOG00000038211	6	60953823	50751647-74614019	partial-dominant	trans	1.64 	5.70 
ENSRNOG00000042418	2	236319159	235958177-237005898	partial-dominant	trans	1.63 	6.28 
ENSRNOG00000034298	3	105773790	104249190-106634120	partial-dominant	cis	1.63 	15.07 
ENSRNOG00000017895	17	23062019	22219878-23154216	partial-dominant	trans	1.62 	5.97 
ENSRNOG00000013578	9	8834018	8834018-8877015	partial-dominant	cis	1.62 	15.69 
ENSRNOG00000020670	8	113985663	113873779-115849265	partial-dominant	cis	1.61 	5.34 
ENSRNOG00000013557	2	238716176	219387911-239245707	dominant	trans	1.61 	5.81 
ENSRNOG00000022721	19	53680558	53632216-56286682	partial-dominant	trans	1.61 	5.55 
ENSRNOG00000006893	4	87376836	87376836-88788529	partial-dominant	cis	1.60 	5.94 
ENSRNOG00000000008	3	78067299	77918879-88597025	dominant	cis	1.60 	6.37 
ENSRNOG00000020459	10	15489538	15262619-15685500	partial-dominant	cis	1.60 	13.94 
ENSRNOG00000010819	2	129059447	128245694-129061942	partial-dominant	cis	1.60 	5.80 
ENSRNOG00000003028	10	107987435	105249879-109586472	partial-dominant	cis	1.60 	5.49 
ENSRNOG00000027360	7	108085716	106758131-109790083	partial-dominant	trans	1.60 	5.28 
ENSRNOG00000005208	1	215360573	215360573-216267550	partial-dominant	cis	1.59 	25.77 
ENSRNOG00000039749	19	53680558	52183227-56286682	partial-dominant	trans	1.59 	5.51 
ENSRNOG00000040191	13	10775835	10563482-12542639	partial-dominant	cis	1.59 	7.97 
ENSRNOG00000029813	12	6301614	6301614-6507411	partial-dominant	cis	1.59 	25.71 
ENSRNOG00000037296	8	110224516	109944816-111125563	partial-dominant	cis	1.58 	8.41 
ENSRNOG00000013422	5	4257641	4257641-4916353	partial-dominant	trans	1.58 	5.30 
ENSRNOG00000001681	11	34641562	34093746-36061896	partial-dominant	cis	1.58 	7.23 
ENSRNOG00000011550	1	123331492	117767515-124845273	partial-dominant	trans	1.58 	5.84 
ENSRNOG00000031216	7	21678700	21678700-22852061	partial-dominant	trans	1.57 	8.20 
ENSRNOG00000007776	5	8527599	4257641-10240963	partial-dominant	trans	1.56 	5.36 
ENSRNOG00000041339	16	4475660	4475660-49968383	partial-dominant	trans	1.56 	5.71 
ENSRNOG00000022420	3	89704189	86770684-92157252	partial-dominant	cis	1.56 	9.73 
ENSRNOG00000027316	6	3438899	2800735-3817838	partial-dominant	cis	1.55 	5.39 
ENSRNOG00000031342	13	85937140	85877099-86221385	partial-dominant	trans	1.55 	26.56 
ENSRNOG00000014587	1	124845273	123252489-125508479	partial-dominant	trans	1.55 	5.52 
ENSRNOG00000027784	19	56281970	55686662-56286682	partial-dominant	trans	1.55 	5.69 
ENSRNOG00000001258	12	15146180	14842775-15362862	partial-dominant	cis	1.55 	13.47 
ENSRNOG00000025154	7	116972882	116972882-120926690	partial-dominant	trans	1.55 	7.69 
ENSRNOG00000039436	7	9513142	1269009-84950306	partial-dominant	trans	1.55 	5.39 
ENSRNOG00000028763	2	31467565	30703369-31697297	partial-dominant	cis	1.55 	13.81 
ENSRNOG00000011580	15	38775989	37820207-40749664	partial-dominant	cis	1.54 	9.63 
ENSRNOG00000005772	5	107784664	107784664-109488415	partial-dominant	cis	1.54 	11.66 
ENSRNOG00000007378	15	18901755	18898034-22803893	dominant	cis	1.54 	6.43 
ENSRNOG00000007753	5	115354088	114416749-117564728	partial-dominant	cis	1.54 	6.05 
ENSRNOG00000022791	19	56271920	50287383-56286682	partial-dominant	trans	1.54 	5.41 
ENSRNOG00000021090	4	34014725	33839913-34014725	partial-dominant	trans	1.53 	6.27 
ENSRNOG00000016371	1	22087430	21993096-22259965	additive	cis	1.53 	32.16 
ENSRNOG00000026874	4	76313841	70431370-78185217	partial-dominant	cis	1.53 	11.91 
