trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
SKNB1_0062_H03	15	152383857	151295030-153573791	partial-dominant	NA	1.17 	15.11 
gnl.UG.Ssc.S26727906	8	145853404	11234145-145853404	overdominant	NA	1.17 	4.61 
gnl.UG.Ssc.S39802929	1	220697592	4644117-289048882	partial-dominant	NA	1.17 	4.59 
ADR01_0065_B03	12	32398409	27241826-32398409	partial-dominant	trans	1.17 	17.93 
gnl.UG.Ssc.S35169021	3	68872452	23321615-113826531	partial-dominant	trans	1.17 	4.55 
LNG01_0008_E09	2	30141776	29115937-31434193	partial-dominant	cis	1.17 	10.62 
gnl.UG.Ssc.S27598806	10	25845373	25845373-25845373	partial-dominant	trans	1.17 	7.83 
gnl.UG.Ssc.S40388648	2	155409076	146488537-155409076	partial-dominant	NA	1.17 	5.77 
gnl.UG.Ssc.S6073872	10	63882187	51174307-77434780	partial-dominant	NA	1.17 	4.78 
gnl.UG.Ssc.S46877793	11	75376470	75376470-77195573	partial-dominant	cis	1.17 	16.48 
gnl.UG.Ssc.S40231089	9	99696758	99696758-99696758	partial-dominant	NA	1.17 	4.72 
gnl.UG.Ssc.S19545732	10	66574754	61860201-70158066	dominant	NA	1.17 	5.81 
gnl.UG.Ssc.S40443053	6	146304375	88445968-146304375	partial-dominant	NA	1.17 	4.54 
gnl.UG.Ssc.S18359732	13	146665884	124255890-186944653	partial-dominant	NA	1.17 	6.06 
gnl.UG.Ssc.S34533222	12	62850561	62687002-62962634	partial-dominant	NA	1.17 	20.24 
gnl.UG.Ssc.S18551481	9	30445561	30445561-31186538	partial-dominant	cis	1.17 	15.76 
gnl.UG.Ssc.S46877934	7	37231172	37231172-37288793	partial-dominant	cis	1.17 	11.63 
gnl.UG.Ssc.S46877934	13	159112745	159112745-159112745	partial-dominant	trans	1.17 	11.63 
gnl.UG.Ssc.S20116724	8	104687331	104687331-104687331	partial-dominant	trans	1.17 	9.60 
gnl.UG.Ssc.S35164061	14	68754938	68754938-68754938	partial-dominant	trans	1.17 	5.91 
gnl.UG.Ssc.S19541898	4	17177344	16822081-94595084	partial-dominant	trans	1.16 	5.45 
gnl.UG.Ssc.S46877180	14	118988272	116602344-131357697	partial-dominant	trans	1.16 	8.14 
gnl.UG.Ssc.S18378606	6	39511968	24392223-68530065	partial-dominant	NA	1.16 	5.47 
gnl.UG.Ssc.S6091050	15	130404004	91369702-135726064	partial-dominant	NA	1.16 	5.57 
THY01_0053_G02	10	39372913	13234640-39455506	dominant	trans	1.16 	4.55 
gnl.UG.Ssc.S23689871	6	24894823	24894823-24894823	additive	cis	1.16 	28.58 
DCI01_0032_B08	18	15129271	1889148-26252063	partial-dominant	NA	1.16 	5.64 
PTG01_0025_A10	6	47228630	38575674-67179792	partial-dominant	trans	1.16 	9.02 
gnl.UG.Ssc.S35174095	1	13895001	13895001-302238204	overdominant	trans	1.16 	5.03 
gnl.UG.Ssc.S46880783	7	18949401	15555555-134422073	partial-dominant	trans	1.16 	5.21 
gnl.UG.Ssc.S23764605	12	41841267	41841267-41841267	partial-dominant	NA	1.16 	19.67 
gnl.UG.Ssc.S46877890	12	47495951	47495951-47495951	partial-dominant	NA	1.16 	8.01 
PTG01_0008_F11	10	35337090	35337090-35337090	partial-dominant	trans	1.16 	5.98 
ITT01_0085_H01	1	183336668	183336668-183336668	partial-dominant	cis	1.16 	7.68 
gnl.UG.Ssc.S26718109	3	137735865	133863736-138147081	partial-dominant	NA	1.16 	9.90 
gnl.UG.Ssc.S23212856	18	17724714	16373370-17817003	partial-dominant	cis	1.16 	9.51 
gnl.UG.Ssc.S46876833	16	73226428	73226428-73226428	overdominant	trans	1.16 	5.14 
PBL01_0023_E10	1	288188078	288188078-288422523	partial-dominant	cis	1.16 	14.38 
gnl.UG.Ssc.S46880133	13	14816133	14816133-14816133	additive	trans	1.16 	19.79 
THY01_0098_C04	1	66232889	8921067-163762514	partial-dominant	trans	1.16 	5.14 
gnl.UG.Ssc.S23213347	16	79799906	78809194-81291053	partial-dominant	trans	1.16 	5.70 
gnl.UG.Ssc.S46880229	13	19843386	16314067-100035462	partial-dominant	trans	1.16 	4.87 
gnl.UG.Ssc.S40111130	6	112385654	112385654-112385654	partial-dominant	trans	1.16 	12.76 
LNG01_0096_A04	12	46023473	45246268-46558706	dominant	NA	1.15 	4.49 
gnl.UG.Ssc.S40146828	1	93637268	93637268-249471237	overdominant	NA	1.15 	5.09 
gnl.UG.Ssc.S23701408	11	74818822	65022245-80584860	overdominant	trans	1.15 	4.71 
gnl.UG.Ssc.S35167647	9	99696758	99696758-99696758	partial-dominant	NA	1.15 	6.56 
gnl.UG.Ssc.S46876445	14	45403817	45403817-45403817	partial-dominant	trans	1.15 	15.39 
gnl.UG.Ssc.S35169363	5	39799087	20350372-44160478	partial-dominant	NA	1.15 	6.10 
PCT01_0005_G04	5	27814032	27814032-27814032	partial-dominant	NA	1.15 	17.51 
gnl.UG.Ssc.S35167341	14	142848082	142848082-145393548	partial-dominant	trans	1.15 	14.28 
MLN01_0050_D12	5	3786565	231749-7744002	dominant	NA	1.15 	4.82 
gnl.UG.Ssc.S40183809	14	37168552	35252646-37748009	partial-dominant	NA	1.15 	12.76 
gnl.UG.Ssc.S40243138	15	53440738	53440738-59296906	partial-dominant	NA	1.15 	8.09 
gnl.UG.Ssc.S35165775	14	14418783	14418783-14418783	partial-dominant	trans	1.15 	5.20 
gnl.UG.Ssc.S35165430	1	302216638	302086585-302328171	partial-dominant	cis	1.15 	13.03 
gnl.UG.Ssc.S35171455	15	142372530	135341572-142444300	partial-dominant	trans	1.15 	6.97 
gnl.UG.Ssc.S22282310	2	46245877	45416769-50415007	partial-dominant	NA	1.15 	7.07 
gnl.UG.Ssc.S18548176	5	91171855	90880865-91171855	partial-dominant	NA	1.15 	14.15 
MLTL1_0049_G03	5	34142453	27869742-67231214	partial-dominant	trans	1.15 	6.61 
gnl.UG.Ssc.S40350735	5	34507122	34507122-34507122	partial-dominant	NA	1.15 	11.41 
gnl.UG.Ssc.S35171814	12	54899493	52749442-55213320	additive	NA	1.15 	19.24 
PTG01_0079_A10	6	40718365	40718365-40718365	partial-dominant	NA	1.15 	11.17 
gnl.UG.Ssc.S35170485	1	280449775	280449775-280642044	additive	NA	1.15 	49.60 
gnl.UG.Ssc.S52891989	1	120247646	120247646-120247646	partial-dominant	NA	1.15 	17.85 
gnl.UG.Ssc.S23212794	9	31717394	31717394-67814275	partial-dominant	trans	1.15 	4.92 
gnl.UG.Ssc.S23771356	13	2456236	2456236-2456236	additive	cis	1.15 	57.73 
gnl.UG.Ssc.S20116695	8	118421256	107682936-122317587	partial-dominant	cis	1.15 	7.58 
gnl.UG.Ssc.S46877957	7	46503517	25105017-134631753	partial-dominant	trans	1.15 	5.55 
gnl.UG.Ssc.S35164572	9	53317006	51707542-53428993	partial-dominant	trans	1.15 	8.56 
gnl.UG.Ssc.S35166134	14	142222520	99936028-142222520	partial-dominant	trans	1.15 	4.59 
gnl.UG.Ssc.S40173957	8	129844772	129844772-129844772	partial-dominant	trans	1.15 	14.33 
gnl.UG.Ssc.S31125829	6	70526281	24430258-114372598	partial-dominant	NA	1.15 	4.53 
gnl.UG.Ssc.S35167690	17	44369566	44369566-44369566	partial-dominant	NA	1.14 	7.67 
gnl.UG.Ssc.S39866181	2	160085066	160085066-160085066	additive	NA	1.14 	23.32 
gnl.UG.Ssc.S39866181	13	110567483	110567483-110567483	additive	NA	1.14 	23.32 
gnl.UG.Ssc.S26716952	4	1322698	1322698-1322698	partial-dominant	NA	1.14 	9.24 
gnl.UG.Ssc.S27602031	18	12462091	9545552-29947696	partial-dominant	NA	1.14 	5.12 
gnl.UG.Ssc.S45454080	7	130889396	128398378-132158222	partial-dominant	trans	1.14 	5.68 
PTG01_0008_F11	6	156370237	156370237-156370237	additive	cis	1.14 	28.29 
gnl.UG.Ssc.S17527505	15	133052815	84170613-143233521	partial-dominant	NA	1.14 	4.76 
gnl.UG.Ssc.S46877155	14	132693210	132693210-132693210	partial-dominant	cis	1.14 	8.98 
gnl.UG.Ssc.S18380343	13	149933663	147360300-156429283	additive	NA	1.14 	15.74 
gnl.UG.Ssc.S29965835	1	304444668	302543513-306873311	dominant	trans	1.14 	4.88 
gnl.UG.Ssc.S16350996	16	73606175	72617543-78049337	partial-dominant	NA	1.14 	8.41 
gnl.UG.Ssc.S23213302	17	106110	106110-106110	partial-dominant	trans	1.14 	4.61 
DCI01_0065_E10	4	68578291	62303926-72028276	partial-dominant	trans	1.14 	4.65 
gnl.UG.Ssc.S19549174	13	171333765	144781809-202149810	partial-dominant	NA	1.14 	6.23 
gnl.UG.Ssc.S35171899	8	114555082	109636796-114573556	partial-dominant	trans	1.14 	11.80 
gnl.UG.Ssc.S35167803	7	101655726	33182159-126098685	dominant	trans	1.14 	4.62 
gnl.UG.Ssc.S33389640	1	71383687	4644117-109500633	partial-dominant	NA	1.14 	4.51 
AMP01_0096_C07	15	135116269	133864581-136053777	partial-dominant	cis	1.14 	9.11 
PTG01_0027_F03	9	46943543	46889353-46943543	additive	NA	1.14 	19.92 
gnl.UG.Ssc.S6072888	6	16236765	16236765-131857556	partial-dominant	trans	1.14 	4.86 
gnl.UG.Ssc.S26719862	4	122753241	116148682-131022241	partial-dominant	cis	1.14 	5.10 
gnl.UG.Ssc.S19545412	6	39511968	36648110-75138271	partial-dominant	NA	1.14 	4.87 
gnl.UG.Ssc.S20116495	1	18493738	18493738-167761120	partial-dominant	trans	1.14 	4.98 
gnl.UG.Ssc.S16512875	10	2231975	2231975-2231975	dominant	NA	1.13 	5.46 
gnl.UG.Ssc.S35164983	12	3308664	3308664-4537717	partial-dominant	NA	1.13 	10.34 
gnl.UG.Ssc.S26713087	3	109830487	67686997-116849075	partial-dominant	NA	1.13 	4.77 
gnl.UG.Ssc.S26733493	1	309037070	309037070-309068867	partial-dominant	NA	1.13 	8.10 
gnl.UG.Ssc.S18379834	9	30522283	30522283-30585065	additive	NA	1.13 	19.77 
gnl.UG.Ssc.S26710852	2	141030437	139805728-141580832	partial-dominant	NA	1.13 	7.56 
gnl.UG.Ssc.S35167027	9	58882338	55746239-59442192	additive	cis	1.13 	21.62 
gnl.UG.Ssc.S46876443	14	58138614	41159003-60291322	partial-dominant	trans	1.13 	11.06 
DCI01_0058_H11	4	136331395	136331395-136331395	partial-dominant	cis	1.13 	34.01 
gnl.UG.Ssc.S35171870	9	106308756	102723585-107420594	partial-dominant	NA	1.13 	5.02 
gnl.UG.Ssc.S40272618	17	44369566	44369566-44369566	partial-dominant	trans	1.13 	5.59 
LVRM1_0151_D10	6	37163254	37163254-37163254	additive	trans	1.13 	8.77 
gnl.UG.Ssc.S46880158	4	143310293	134724098-143462966	partial-dominant	trans	1.13 	5.13 
gnl.UG.Ssc.S46881260	1	17256410	16618413-18280269	additive	cis	1.13 	18.59 
MLTL1_0078_F10	18	28703985	28703985-29947696	additive	NA	1.13 	33.58 
gnl.UG.Ssc.S6013250	13	148503525	140308510-169279236	additive	NA	1.13 	15.41 
gnl.UG.Ssc.S50180456	10	223443	6354-223443	partial-dominant	NA	1.13 	4.79 
gnl.UG.Ssc.S6032878	1	63541683	63541683-63541683	partial-dominant	NA	1.13 	10.34 
BKFL1_0049_H03	11	48200175	48200175-82160789	partial-dominant	trans	1.13 	4.66 
gnl.UG.Ssc.S35166261	1	24304332	24304332-24304332	partial-dominant	trans	1.13 	20.52 
gnl.UG.Ssc.S23775351	2	111165492	85279376-111947482	partial-dominant	trans	1.13 	10.47 
gnl.UG.Ssc.S40304693	5	46295477	46295477-46295477	partial-dominant	NA	1.13 	6.14 
OVRM1_0027_F11	2	12863556	12524788-12863556	partial-dominant	cis	1.13 	16.75 
LVRM1_0096_D01	9	118721067	2484354-124339959	partial-dominant	cis	1.13 	5.34 
ITT01_0081_D07	12	51584975	25529494-51584975	partial-dominant	trans	1.13 	4.97 
gnl.UG.Ssc.S40145081	13	35107691	32281400-35107691	partial-dominant	trans	1.13 	7.65 
gnl.UG.Ssc.S35172993	6	157059815	154145106-157734339	partial-dominant	trans	1.13 	11.54 
gnl.UG.Ssc.S39993598	14	8775522	8775522-8775522	partial-dominant	NA	1.12 	5.18 
MLN01_0008_H05	13	44338786	42026635-45185760	partial-dominant	NA	1.12 	8.85 
LVRM1_0194_H04	8	116996260	99634587-116996260	partial-dominant	trans	1.12 	5.59 
gnl.UG.Ssc.S35166290	18	53314039	53314039-53501894	additive	cis	1.12 	33.44 
gnl.UG.Ssc.S35164189	2	144788323	15938129-157391622	partial-dominant	trans	1.12 	4.98 
gnl.UG.Ssc.S50699632	7	26738482	22869345-27826201	partial-dominant	trans	1.12 	6.17 
AMP01_0061_C09	5	75703933	39851609-75716571	partial-dominant	trans	1.12 	9.46 
gnl.UG.Ssc.S35169455	1	63281653	30540826-134796719	partial-dominant	trans	1.12 	4.96 
gnl.UG.Ssc.S17517096	6	154811820	1838364-157126627	partial-dominant	NA	1.12 	5.19 
gnl.UG.Ssc.S35166279	1	279972181	27164776-307629453	partial-dominant	trans	1.12 	4.61 
gnl.UG.Ssc.S35173925	10	50891691	30802226-53170390	partial-dominant	trans	1.12 	4.77 
gnl.UG.Ssc.S20116396	1	300929374	185048329-302623080	partial-dominant	trans	1.12 	4.63 
gnl.UG.Ssc.S26718719	4	137038524	135028573-143392054	partial-dominant	NA	1.12 	10.89 
gnl.UG.Ssc.S39890471	6	112385654	112385654-112385654	partial-dominant	NA	1.12 	7.00 
gnl.UG.Ssc.S46917266	2	89591729	89591729-89591729	partial-dominant	NA	1.12 	9.24 
MLN01_0080_F11	4	92430276	81713876-101692352	partial-dominant	NA	1.12 	5.31 
THY01_0104_H02	7	102427417	27373527-112232683	partial-dominant	trans	1.12 	4.65 
gnl.UG.Ssc.S35168298	7	49493221	46878974-51067100	partial-dominant	NA	1.12 	6.42 
gnl.UG.Ssc.S18356497	14	116650528	79124234-139293190	partial-dominant	trans	1.12 	4.82 
UTR01_0103_B01	6	156572072	72740781-156572072	partial-dominant	NA	1.12 	6.04 
gnl.UG.Ssc.S22415863	6	112385654	112385654-112385654	partial-dominant	NA	1.12 	5.80 
gnl.UG.Ssc.S21553145	16	6268039	4444513-52012266	partial-dominant	NA	1.11 	4.96 
gnl.UG.Ssc.S18379725	13	45920953	26200074-215340754	partial-dominant	NA	1.11 	4.50 
gnl.UG.Ssc.S35171814	10	25845373	25845373-25845373	additive	NA	1.11 	18.36 
gnl.UG.Ssc.S18556295	16	38004706	25797118-48527438	partial-dominant	cis	1.11 	8.43 
LVR01_0062_H04	3	715273	715273-715273	additive	cis	1.11 	37.42 
gnl.UG.Ssc.S35173818	8	34810760	32113980-36098692	partial-dominant	NA	1.11 	9.81 
gnl.UG.Ssc.S40400100	9	113051200	82577438-113051200	partial-dominant	NA	1.11 	8.19 
gnl.UG.Ssc.S23690607	9	70797373	61348978-123051900	partial-dominant	NA	1.11 	4.91 
gnl.UG.Ssc.S43678666	16	21331370	21145494-22265352	additive	cis	1.11 	19.57 
gnl.UG.Ssc.S35170527	12	52510482	34748700-62676985	partial-dominant	trans	1.11 	5.01 
gnl.UG.Ssc.S19226863	17	44369566	44369566-44369566	partial-dominant	NA	1.11 	10.54 
gnl.UG.Ssc.S35173039	2	95674308	95674308-111335232	partial-dominant	trans	1.11 	16.14 
gnl.UG.Ssc.S35173039	9	58287186	58287186-58287186	partial-dominant	trans	1.11 	16.14 
SMG01_0099_D08	8	109378869	75172575-114212883	partial-dominant	trans	1.11 	6.28 
gnl.UG.Ssc.S22271675	15	138397090	138397090-138397090	partial-dominant	NA	1.11 	5.87 
gnl.UG.Ssc.S27598806	12	46023473	46023473-46023473	additive	cis	1.11 	32.39 
gnl.UG.Ssc.S35172515	10	12528473	12243864-12528473	additive	NA	1.11 	50.35 
gnl.UG.Ssc.S20116431	12	23116412	17767744-25155524	partial-dominant	trans	1.11 	14.35 
gnl.UG.Ssc.S35169890	17	52831208	31210215-58969790	dominant	trans	1.11 	4.68 
gnl.UG.Ssc.S46877178	7	7187201	7187201-65984458	partial-dominant	trans	1.11 	4.66 
gnl.UG.Ssc.S35165922	1	309039258	309039258-309039258	partial-dominant	trans	1.11 	9.81 
gnl.UG.Ssc.S35168389	3	19164312	19164312-19164312	partial-dominant	NA	1.11 	9.78 
gnl.UG.Ssc.S43509700	16	37039866	24126539-51686047	overdominant	trans	1.11 	4.54 
gnl.UG.Ssc.S23700711	15	135895297	107335694-135895297	partial-dominant	NA	1.11 	4.86 
gnl.UG.Ssc.S40579102	3	2624437	2623676-2624437	partial-dominant	NA	1.11 	9.56 
TCH01_0053_G10	4	64718164	19548139-68578291	partial-dominant	NA	1.11 	4.79 
DCI01_0109_D09	6	75417134	75417134-75417134	partial-dominant	cis	1.11 	17.11 
OVRM1_0048_C08	1	309883952	309865315-310671778	partial-dominant	NA	1.11 	7.03 
gnl.UG.Ssc.S23213447	18	57514258	25694517-60537055	partial-dominant	trans	1.10 	4.54 
gnl.UG.Ssc.S50205530	12	25155524	25155524-46857615	partial-dominant	cis	1.10 	7.22 
gnl.UG.Ssc.S41576667	5	10866974	10866974-10866974	partial-dominant	trans	1.10 	4.70 
gnl.UG.Ssc.S46880944	1	239169294	230631095-239169294	partial-dominant	NA	1.10 	12.87 
PBL01_0035_G06	12	24976658	24976658-24976658	partial-dominant	cis	1.10 	22.09 
gnl.UG.Ssc.S26725639	11	73133730	46605001-80324418	dominant	trans	1.10 	4.49 
LVRM1_0040_A07	4	63982652	63982652-63982652	partial-dominant	trans	1.10 	9.42 
gnl.UG.Ssc.S29988363	5	1155633	1155633-1155633	partial-dominant	NA	1.10 	22.36 
gnl.UG.Ssc.S35170165	7	51583116	14569027-51919495	dominant	NA	1.10 	4.54 
gnl.UG.Ssc.S17526794	6	72388502	72388502-89936198	partial-dominant	NA	1.10 	4.62 
gnl.UG.Ssc.S19542104	9	145302027	133695182-152703276	partial-dominant	NA	1.10 	4.85 
gnl.UG.Ssc.S31108241	14	83171929	39953482-102431273	partial-dominant	cis	1.10 	4.91 
gnl.UG.Ssc.S46878783	12	49529323	2118343-56768525	partial-dominant	trans	1.10 	4.68 
gnl.UG.Ssc.S35166667	17	52815840	49830345-53771949	partial-dominant	cis	1.10 	11.49 
gnl.UG.Ssc.S35172885	6	26144421	24530856-26144421	partial-dominant	NA	1.10 	16.15 
gnl.UG.Ssc.S31105513	10	64764804	64764804-65718548	partial-dominant	NA	1.10 	9.69 
gnl.UG.Ssc.S23695210	2	103230626	96705875-106412426	partial-dominant	trans	1.10 	10.65 
gnl.UG.Ssc.S35167234	5	66355133	66015525-67981416	partial-dominant	NA	1.10 	14.30 
LVRM1_0113_H09	4	100247155	100212108-100247155	partial-dominant	trans	1.10 	4.84 
gnl.UG.Ssc.S23690269	2	128766276	41965760-146230482	partial-dominant	NA	1.10 	4.75 
gnl.UG.Ssc.S23767528	6	112385654	71042150-112385654	partial-dominant	trans	1.10 	4.70 
gnl.UG.Ssc.S23690807	4	10815136	1910960-116597648	partial-dominant	trans	1.10 	4.59 
gnl.UG.Ssc.S19547757	11	10275504	1762098-18588310	partial-dominant	NA	1.10 	6.22 
ITT01_0016_E01	3	364888	364888-23321615	overdominant	NA	1.10 	5.50 
SKNB1_0064_C03	11	2379745	55295-87649170	partial-dominant	trans	1.10 	7.05 
gnl.UG.Ssc.S20116221	9	26191661	26191661-26191661	additive	cis	1.10 	31.94 
gnl.UG.Ssc.S31133799	8	145121894	145121894-145121894	partial-dominant	NA	1.09 	26.07 
gnl.UG.Ssc.S35172979	13	13065904	12132345-15205417	partial-dominant	trans	1.09 	5.26 
DCI01_0064_C05	15	3860514	487260-157318402	partial-dominant	cis	1.09 	4.98 
gnl.UG.Ssc.S19546604	15	156793131	156793131-156793131	partial-dominant	NA	1.09 	4.82 
gnl.UG.Ssc.S35168063	5	67275781	10619111-109990527	partial-dominant	trans	1.09 	4.83 
MLTL1_0029_H10	12	29523819	26162089-43468396	partial-dominant	trans	1.09 	4.54 
gnl.UG.Ssc.S19545437	13	53901668	41282735-61245821	partial-dominant	NA	1.09 	7.10 
gnl.UG.Ssc.S35173643	15	33823732	33823732-36899046	partial-dominant	cis	1.09 	13.99 
gnl.UG.Ssc.S43001573	12	3445995	3331012-10118697	dominant	trans	1.09 	4.74 
gnl.UG.Ssc.S38479713	5	91571852	91571852-92705274	partial-dominant	cis	1.09 	10.60 
gnl.UG.Ssc.S35170937	2	135039667	12304099-147724421	partial-dominant	trans	1.09 	4.56 
gnl.UG.Ssc.S23766225	1	146607036	105048146-311326633	partial-dominant	NA	1.09 	5.86 
gnl.UG.Ssc.S35166058	6	71174884	68937295-74195045	partial-dominant	cis	1.09 	10.06 
TCH01_0073_E09	3	17405985	17405985-17600658	partial-dominant	NA	1.09 	10.21 
gnl.UG.Ssc.S46876930	14	116520823	116520823-116520823	partial-dominant	trans	1.09 	5.39 
gnl.UG.Ssc.S35166303	1	304648272	304648272-306342845	partial-dominant	cis	1.09 	7.19 
SPL01_0023_C12	1	310837889	310717509-310837889	partial-dominant	trans	1.09 	4.90 
SKNB1_0077_C09	2	5642038	5561049-7026232	partial-dominant	cis	1.09 	8.80 
gnl.UG.Ssc.S40200677	9	37540598	15999539-134351723	partial-dominant	NA	1.09 	5.48 
gnl.UG.Ssc.S35164379	8	71405594	35216202-104184679	partial-dominant	trans	1.09 	4.84 
THY01_0119_A06	6	72558035	72558035-91261800	partial-dominant	NA	1.09 	7.92 
gnl.UG.Ssc.S18386316	13	110567483	110567483-110567483	partial-dominant	trans	1.08 	7.83 
gnl.UG.Ssc.S18386316	2	160085066	160085066-160085066	partial-dominant	trans	1.08 	7.83 
gnl.UG.Ssc.S35168998	2	68894359	53150488-82950561	partial-dominant	NA	1.08 	11.87 
gnl.UG.Ssc.S40176954	17	10571762	10536973-10571762	partial-dominant	NA	1.08 	5.18 
gnl.UG.Ssc.S16762471	7	106702548	103910821-107571343	partial-dominant	cis	1.08 	7.31 
gnl.UG.Ssc.S23690003	7	129898714	129898714-129898714	partial-dominant	NA	1.08 	14.31 
gnl.UG.Ssc.S35167255	7	94637218	90869122-109049333	partial-dominant	trans	1.08 	5.37 
gnl.UG.Ssc.S18554323	14	40597533	32974206-151486184	partial-dominant	trans	1.08 	4.57 
gnl.UG.Ssc.S23771667	13	205765649	205765649-205765649	partial-dominant	trans	1.08 	4.95 
gnl.UG.Ssc.S39835694	15	138383490	138383490-138383490	additive	NA	1.08 	12.14 
gnl.UG.Ssc.S23699873	14	136115348	133031184-149484268	partial-dominant	NA	1.08 	4.50 
gnl.UG.Ssc.S35169955	1	309125803	308971674-309125803	additive	NA	1.08 	23.04 
gnl.UG.Ssc.S22423485	4	65252780	65252780-65252780	partial-dominant	trans	1.08 	7.08 
gnl.UG.Ssc.S40475337	7	65363509	49191516-93039323	partial-dominant	cis	1.08 	5.84 
SMG01_0064_D05	15	57530002	57530002-59849959	partial-dominant	trans	1.08 	4.92 
AMP01_0085_E12	5	46295477	46295477-46295477	partial-dominant	trans	1.08 	8.10 
MLN01_0091_E04	10	25845373	25845373-25845373	partial-dominant	trans	1.08 	5.05 
gnl.UG.Ssc.S35166046	2	365309	365309-162088043	partial-dominant	trans	1.08 	6.63 
DCI01_0105_E02	9	32451180	30061785-48179416	partial-dominant	trans	1.08 	6.04 
gnl.UG.Ssc.S19538909	8	88011897	88011897-88011897	partial-dominant	NA	1.08 	11.55 
gnl.UG.Ssc.S46876317	15	119091942	66409291-128558886	partial-dominant	trans	1.08 	5.15 
gnl.UG.Ssc.S26713170	13	59181070	19927000-201507182	partial-dominant	trans	1.08 	4.78 
gnl.UG.Ssc.S34506520	15	120160496	55818346-130269602	partial-dominant	NA	1.08 	5.50 
gnl.UG.Ssc.S19542544	8	78168017	37856331-113328151	partial-dominant	NA	1.08 	7.75 
gnl.UG.Ssc.S40051080	7	24848207	15799398-46777209	partial-dominant	NA	1.08 	5.92 
gnl.UG.Ssc.S18357245	13	205507503	1607507-205507503	partial-dominant	trans	1.08 	4.64 
OVR01_0075_E10	4	25883931	25883931-25883931	partial-dominant	trans	1.08 	9.65 
LVRM1_0073_E05	12	53795262	50146898-63239985	partial-dominant	NA	1.08 	4.61 
OVR01_0046_B06	15	156793131	144746875-156793131	partial-dominant	NA	1.08 	4.75 
gnl.UG.Ssc.S18552988	1	143720476	143720476-143720476	partial-dominant	trans	1.08 	9.15 
gnl.UG.Ssc.S35166136	1	13043007	7734445-222173258	partial-dominant	trans	1.08 	4.54 
gnl.UG.Ssc.S16763384	9	130583469	124298159-152870127	partial-dominant	trans	1.07 	4.56 
gnl.UG.Ssc.S35166659	8	144423490	1716574-147491354	partial-dominant	trans	1.07 	4.54 
gnl.UG.Ssc.S35166755	4	104474221	104474221-104474221	additive	cis	1.07 	20.32 
OVRM1_0069_B09	13	189793646	161593126-189793646	partial-dominant	NA	1.07 	5.72 
gnl.UG.Ssc.S35170424	3	41817352	37370647-49285128	partial-dominant	cis	1.07 	11.15 
gnl.UG.Ssc.S22281197	14	106446655	98547910-106744337	partial-dominant	NA	1.07 	6.11 
gnl.UG.Ssc.S23212806	8	122226942	108279232-128899782	partial-dominant	cis	1.07 	4.99 
PTG01_0039_E04	15	125321575	125321575-125321575	partial-dominant	NA	1.07 	5.63 
gnl.UG.Ssc.S29456864	1	125235883	109500633-311027658	partial-dominant	NA	1.07 	4.62 
