trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
OVRM1_0062_H05	13	21956708	21956708-21956708	additive	NA	0.58 	6.14 
gnl.UG.Ssc.S17510450	13	21956708	21956708-21956708	additive	trans	0.58 	8.34 
AMP01_0096_H03	1	101903535	101903535-101903535	additive	NA	0.58 	11.69 
gnl.UG.Ssc.S46880131	4	93222275	93222275-97993218	additive	trans	0.58 	18.82 
gnl.UG.Ssc.S23249675	6	53833374	53833374-53833374	additive	NA	0.57 	21.79 
gnl.UG.Ssc.S16512351	1	12309740	5823389-302144198	partial-dominant	trans	0.57 	4.69 
gnl.UG.Ssc.S38481721	2	117744448	108005632-121089544	additive	NA	0.57 	10.44 
gnl.UG.Ssc.S35166987	3	64188472	23350142-79709818	partial-dominant	NA	0.57 	6.79 
LVRM1_0204_D05	1	101903535	101903535-101903535	additive	NA	0.57 	8.62 
gnl.UG.Ssc.S17525466	7	124941962	124941962-124941962	additive	NA	0.57 	10.22 
gnl.UG.Ssc.S6090709	12	5481852	5481852-5481852	partial-dominant	trans	0.57 	8.01 
gnl.UG.Ssc.S22274235	13	210294458	209155239-212088211	partial-dominant	NA	0.57 	8.68 
gnl.UG.Ssc.S20116669	18	10026406	8315726-13841890	partial-dominant	NA	0.57 	6.77 
gnl.UG.Ssc.S35170620	9	129626	129626-129626	partial-dominant	NA	0.57 	9.03 
gnl.UG.Ssc.S23213583	13	91272793	91272793-91272793	additive	cis	0.57 	15.85 
gnl.UG.Ssc.S35166344	9	99696758	66545025-99696758	partial-dominant	trans	0.57 	5.24 
OVRM1_0024_D12	2	138754763	138754763-138754763	additive	NA	0.57 	37.31 
OVRM1_0125_A03	7	39734426	20401716-50750507	partial-dominant	NA	0.57 	9.64 
gnl.UG.Ssc.S35172898	3	23350142	20967227-49104674	additive	NA	0.57 	7.53 
gnl.UG.Ssc.S15684361	7	24777963	24777963-27986296	additive	trans	0.57 	9.19 
gnl.UG.Ssc.S26392586	18	21512653	13716443-45173869	partial-dominant	trans	0.57 	4.52 
gnl.UG.Ssc.S6078703	14	435561	318579-122323095	partial-dominant	trans	0.57 	4.90 
gnl.UG.Ssc.S35168051	12	32009788	26315684-32009788	partial-dominant	NA	0.57 	5.79 
LVR01_0057_G06	18	24285	24285-24285	partial-dominant	NA	0.57 	6.95 
gnl.UG.Ssc.S36127279	13	124731517	123782540-124731517	partial-dominant	trans	0.57 	6.69 
gnl.UG.Ssc.S26723882	1	309901297	309901297-310837889	partial-dominant	NA	0.57 	5.29 
gnl.UG.Ssc.S39921874	12	17733364	12688650-43468396	partial-dominant	trans	0.57 	4.84 
gnl.UG.Ssc.S40017870	11	85891795	34919795-86425847	partial-dominant	trans	0.57 	4.59 
gnl.UG.Ssc.S35170093	14	13324630	13324630-15171647	additive	cis	0.57 	18.20 
gnl.UG.Ssc.S46879787	9	51781369	51781369-51781369	partial-dominant	trans	0.57 	5.95 
gnl.UG.Ssc.S35169895	3	21126379	21126379-21126379	additive	NA	0.57 	23.15 
gnl.UG.Ssc.S18556488	4	10423196	7338341-29678208	partial-dominant	trans	0.57 	5.11 
gnl.UG.Ssc.S19548031	2	120719823	91637623-129148334	partial-dominant	trans	0.57 	7.23 
gnl.UG.Ssc.S35170971	17	44369566	44369566-44369566	additive	trans	0.56 	27.12 
gnl.UG.Ssc.S50177462	8	35907076	1129887-125083628	additive	NA	0.56 	5.19 
OVRM1_0196_B06	9	48167737	47608832-48759654	additive	trans	0.56 	9.39 
OVRM1_0185_H10	1	63541683	63541683-63541683	additive	trans	0.56 	5.28 
SKNB1_0081_C12	2	963130	963130-2631862	partial-dominant	cis	0.56 	13.64 
PTG01_0098_E09	7	132107366	132107366-132107366	additive	NA	0.56 	16.75 
gnl.UG.Ssc.S27602440	17	106110	106110-106110	partial-dominant	NA	0.56 	5.25 
SMG01_0057_H06	3	58430066	23350142-132433885	partial-dominant	NA	0.56 	4.78 
DCI01_0108_F10	4	117457281	113609363-122753241	partial-dominant	trans	0.56 	8.36 
gnl.UG.Ssc.S23213507	11	14914551	12118496-14914551	additive	trans	0.56 	10.25 
gnl.UG.Ssc.S40574372	7	119455213	119455213-119455213	partial-dominant	NA	0.56 	4.92 
OVR01_0055_G10	6	40937247	40937247-80705315	partial-dominant	trans	0.56 	5.82 
gnl.UG.Ssc.S39769781	1	11762368	9676758-283959003	partial-dominant	NA	0.56 	4.74 
gnl.UG.Ssc.S35169785	7	11090529	10638238-12781950	additive	NA	0.56 	21.87 
gnl.UG.Ssc.S40389871	5	34507122	34507122-34507122	partial-dominant	NA	0.56 	5.22 
gnl.UG.Ssc.S6091751	18	54010221	48022661-59625294	partial-dominant	cis	0.56 	6.28 
LVR01_0086_G09	14	21387116	21387116-21387116	partial-dominant	NA	0.56 	5.08 
gnl.UG.Ssc.S35167556	1	282037533	229911316-282037533	partial-dominant	NA	0.56 	5.95 
gnl.UG.Ssc.S18349034	15	150492835	149253218-150492835	partial-dominant	NA	0.56 	11.08 
LNG01_0048_A04	7	69146	69146-1127100	additive	cis	0.56 	30.29 
ADR01_0010_F08	6	54949995	16747244-80191129	partial-dominant	trans	0.56 	4.64 
gnl.UG.Ssc.S40197614	15	94765590	19162667-121314004	partial-dominant	NA	0.56 	4.67 
gnl.UG.Ssc.S23213416	12	62262840	62262840-62262840	partial-dominant	trans	0.56 	5.28 
gnl.UG.Ssc.S18380343	13	146665884	138359219-185763507	additive	NA	0.56 	7.36 
gnl.UG.Ssc.S17518997	9	116353980	95390105-127168595	partial-dominant	NA	0.56 	5.54 
gnl.UG.Ssc.S17526150	7	40007647	33574487-51710019	partial-dominant	trans	0.56 	5.33 
gnl.UG.Ssc.S35167167	5	1981830	1981830-5995341	additive	cis	0.56 	40.25 
gnl.UG.Ssc.S46880478	1	69325822	69325822-84086508	additive	trans	0.56 	13.94 
gnl.UG.Ssc.S40431687	2	160085066	160085066-160085066	additive	trans	0.56 	11.97 
DCI01_0026_C06	6	72429829	72429829-72429829	partial-dominant	trans	0.56 	6.75 
gnl.UG.Ssc.S35168731	5	9483381	9483381-44603358	partial-dominant	NA	0.56 	5.08 
THY01_0008_B08	10	9818909	9818909-9818909	partial-dominant	NA	0.56 	7.99 
gnl.UG.Ssc.S35167010	5	1385843	1296573-1888690	additive	cis	0.56 	16.14 
gnl.UG.Ssc.S39879611	7	99448921	99448921-99448921	additive	NA	0.56 	14.12 
DCI01_0081_E04	15	140401820	140401820-140401820	partial-dominant	NA	0.56 	5.74 
gnl.UG.Ssc.S35169663	1	8505596	8505596-10184339	partial-dominant	NA	0.56 	12.76 
gnl.UG.Ssc.S18549419	16	77329666	73429381-79552382	partial-dominant	trans	0.56 	6.82 
LVR01_0040_H05	5	18489588	18489588-51081416	partial-dominant	NA	0.56 	21.93 
gnl.UG.Ssc.S35168539	10	11368916	10793568-11368916	partial-dominant	NA	0.56 	7.00 
gnl.UG.Ssc.S26721589	16	50694016	38763063-56074832	additive	NA	0.56 	9.57 
gnl.UG.Ssc.S39881345	6	40183749	40183749-44004031	additive	cis	0.56 	17.85 
HTMT1_0092_C08	1	169829106	169829106-169829106	additive	trans	0.56 	7.46 
gnl.UG.Ssc.S40390344	2	9646443	9646443-10315749	partial-dominant	trans	0.56 	10.74 
SPL01_0077_G10	12	62837875	61074050-62837875	additive	cis	0.56 	9.11 
SPL01_0023_C12	6	88616811	88445968-88616811	partial-dominant	cis	0.56 	12.28 
gnl.UG.Ssc.S46880737	4	14589342	1910960-19917508	partial-dominant	trans	0.56 	4.62 
gnl.UG.Ssc.S31110208	3	97709325	97709325-109522925	partial-dominant	trans	0.55 	8.68 
gnl.UG.Ssc.S35167471	2	5479542	920370-8200317	partial-dominant	trans	0.55 	5.84 
gnl.UG.Ssc.S23768547	6	51636474	51611976-61590496	partial-dominant	NA	0.55 	7.32 
gnl.UG.Ssc.S35173833	6	21014463	18825294-126894311	partial-dominant	NA	0.55 	4.56 
gnl.UG.Ssc.S23762960	17	19884688	19732665-19884688	additive	NA	0.55 	15.63 
gnl.UG.Ssc.S16762226	5	19396212	12273377-19396212	partial-dominant	NA	0.55 	10.83 
UTR01_0051_C11	10	43424091	43424091-43424091	additive	trans	0.55 	17.03 
gnl.UG.Ssc.S31122799	17	10536973	10536973-10536973	partial-dominant	NA	0.55 	6.61 
gnl.UG.Ssc.S46876750	14	28702209	25936524-45850137	partial-dominant	NA	0.55 	6.35 
gnl.UG.Ssc.S23689681	12	51487891	45898460-52773511	partial-dominant	NA	0.55 	5.53 
gnl.UG.Ssc.S35165244	2	106746315	106746315-106746315	additive	trans	0.55 	14.34 
gnl.UG.Ssc.S43495814	3	108135422	13272722-114058299	partial-dominant	trans	0.55 	4.49 
gnl.UG.Ssc.S35166002	4	98319540	95891292-103400545	additive	cis	0.55 	10.42 
gnl.UG.Ssc.S23775891	1	259729060	259729060-267886675	partial-dominant	NA	0.55 	5.82 
DCI01_0073_A08	12	24361576	24361576-24361576	partial-dominant	NA	0.55 	6.13 
gnl.UG.Ssc.S35164507	8	29557586	29557586-29557586	additive	NA	0.55 	12.86 
BKFL1_0009_E08	3	47933732	17428593-86312067	partial-dominant	trans	0.55 	4.86 
SMG01_0077_E12	1	310717509	310717509-310837889	additive	NA	0.55 	7.30 
gnl.UG.Ssc.S23758846	12	28071542	25529494-28196313	partial-dominant	NA	0.55 	11.14 
gnl.UG.Ssc.S19542661	17	3681417	3681417-3681417	partial-dominant	trans	0.55 	5.13 
gnl.UG.Ssc.S25791154	7	9731170	9731170-9731170	partial-dominant	trans	0.55 	6.92 
gnl.UG.Ssc.S40090243	5	60978291	6298609-110381981	partial-dominant	NA	0.55 	4.98 
gnl.UG.Ssc.S35167086	5	18478331	18409558-34930728	partial-dominant	NA	0.55 	4.90 
gnl.UG.Ssc.S19546889	16	38700968	38700968-38700968	partial-dominant	NA	0.55 	7.51 
THY01_0058_F03	14	143692880	143692880-143776639	additive	NA	0.55 	15.53 
gnl.UG.Ssc.S35167566	12	35227551	34806460-35227551	partial-dominant	cis	0.55 	13.93 
DCI01_0073_A08	10	76423843	54839-76423843	partial-dominant	NA	0.55 	6.11 
gnl.UG.Ssc.S23213147	9	14276646	5609741-129248932	partial-dominant	trans	0.55 	4.57 
gnl.UG.Ssc.S18556789	5	111166591	252858-111166591	partial-dominant	NA	0.55 	4.55 
THY01_0053_D06	7	97671021	91435654-120686721	partial-dominant	NA	0.55 	4.72 
gnl.UG.Ssc.S46879498	14	51673480	51673480-51673480	partial-dominant	trans	0.55 	5.76 
gnl.UG.Ssc.S18356110	12	55883014	43764267-58093644	partial-dominant	trans	0.55 	5.26 
gnl.UG.Ssc.S18384292	12	6980697	6980697-6980697	partial-dominant	trans	0.55 	5.24 
gnl.UG.Ssc.S39892745	6	80624462	18765824-127961520	partial-dominant	NA	0.55 	4.73 
gnl.UG.Ssc.S23212865	13	31572374	27447736-32216343	additive	cis	0.55 	20.17 
gnl.UG.Ssc.S46877823	14	29004529	20500464-29836825	partial-dominant	trans	0.55 	6.52 
gnl.UG.Ssc.S6031429	2	28220405	26730378-28220405	partial-dominant	cis	0.55 	5.25 
gnl.UG.Ssc.S40834168	1	288316611	288316611-288316611	additive	trans	0.55 	7.72 
gnl.UG.Ssc.S46876785	14	80976085	29586453-92285968	partial-dominant	cis	0.55 	6.41 
gnl.UG.Ssc.S50170711	7	7187201	7187201-7187201	additive	trans	0.55 	8.93 
gnl.UG.Ssc.S46879725	4	77148901	69684827-83247658	additive	cis	0.55 	9.52 
OVRM1_0186_E04	12	724868	209210-38253535	partial-dominant	NA	0.55 	4.70 
DCI01_0024_G05	10	27053654	27053654-27053654	partial-dominant	NA	0.55 	5.24 
gnl.UG.Ssc.S18356809	16	64790441	64790441-75024639	partial-dominant	NA	0.55 	5.56 
AMP01_0021_G11	8	7964676	7964676-109827568	partial-dominant	NA	0.55 	4.77 
gnl.UG.Ssc.S6059323	1	301750612	301750612-306873311	partial-dominant	cis	0.55 	7.64 
THY01_0095_A01	1	259729060	259729060-259729060	partial-dominant	NA	0.55 	9.11 
gnl.UG.Ssc.S23213093	1	300581613	29612763-300581613	partial-dominant	trans	0.55 	6.76 
gnl.UG.Ssc.S26712542	10	14991518	14991518-14991518	additive	trans	0.55 	11.26 
gnl.UG.Ssc.S35166509	1	17849409	17849409-19017181	partial-dominant	NA	0.55 	7.30 
gnl.UG.Ssc.S17503974	3	110471394	110471394-115952027	additive	trans	0.55 	11.65 
gnl.UG.Ssc.S40591445	4	119619907	119619907-119619907	additive	trans	0.55 	6.92 
gnl.UG.Ssc.S18554382	11	6903915	6903915-51704408	partial-dominant	trans	0.55 	4.86 
gnl.UG.Ssc.S35164408	10	57799731	1709646-70045315	partial-dominant	NA	0.55 	4.65 
gnl.UG.Ssc.S38675439	7	12812114	11385969-13235493	additive	cis	0.55 	19.23 
gnl.UG.Ssc.S26722279	1	112596313	38700672-297148442	partial-dominant	NA	0.55 	4.51 
gnl.UG.Ssc.S21579411	10	35337090	35337090-35337090	partial-dominant	trans	0.55 	9.80 
gnl.UG.Ssc.S20116496	4	120018660	95292395-121720779	additive	NA	0.55 	8.40 
gnl.UG.Ssc.S21107071	1	192863563	32867710-302589427	partial-dominant	NA	0.55 	5.06 
gnl.UG.Ssc.S35169445	14	11622365	11622365-11622365	additive	NA	0.55 	12.34 
gnl.UG.Ssc.S35166099	13	215163452	215012282-217671803	partial-dominant	cis	0.55 	9.78 
gnl.UG.Ssc.S18383473	13	21956708	21956708-21956708	additive	trans	0.55 	6.92 
gnl.UG.Ssc.S46879272	5	79248140	57647715-97200338	partial-dominant	NA	0.55 	5.05 
gnl.UG.Ssc.S46879864	4	114503627	22127515-123057363	partial-dominant	cis	0.55 	4.93 
PBL01_0015_H08	3	105330040	56074358-134990636	partial-dominant	trans	0.55 	4.72 
gnl.UG.Ssc.S35166989	11	76088355	76088355-76088355	additive	cis	0.55 	26.37 
DCI01_0073_A08	3	53582231	50706873-55651784	additive	NA	0.55 	8.63 
PTG01_0076_G03	9	7792040	2732144-13101192	partial-dominant	cis	0.54 	9.52 
gnl.UG.Ssc.S35170426	7	124941962	124941962-124941962	partial-dominant	NA	0.54 	8.44 
gnl.UG.Ssc.S46877444	14	7385926	1845285-143495542	partial-dominant	cis	0.54 	5.12 
gnl.UG.Ssc.S46880983	1	266130790	1585392-279139208	partial-dominant	cis	0.54 	4.72 
gnl.UG.Ssc.S35172475	4	41802614	25235651-77647600	partial-dominant	NA	0.54 	4.85 
gnl.UG.Ssc.S23763723	14	140004840	120210617-142361846	partial-dominant	NA	0.54 	5.44 
gnl.UG.Ssc.S20116695	17	10536973	10536973-10536973	additive	trans	0.54 	7.10 
gnl.UG.Ssc.S6000731	13	213588138	212687907-213588138	additive	NA	0.54 	25.33 
gnl.UG.Ssc.S40480281	9	121409854	121409854-121409854	additive	NA	0.54 	6.27 
THY01_0003_E05	2	5956519	1021191-128547253	partial-dominant	NA	0.54 	4.49 
gnl.UG.Ssc.S35167476	4	9005118	7067626-19958367	partial-dominant	NA	0.54 	5.97 
gnl.UG.Ssc.S35166454	10	69529203	64593821-70904101	partial-dominant	NA	0.54 	10.28 
OVRM1_0156_C06	2	1250516	1250516-1250516	additive	NA	0.54 	45.54 
gnl.UG.Ssc.S35167799	10	167126	6354-223443	partial-dominant	NA	0.54 	5.41 
gnl.UG.Ssc.S18383678	4	125488954	119774181-128996039	partial-dominant	trans	0.54 	6.52 
gnl.UG.Ssc.S18379725	13	74597618	60881758-75098682	additive	NA	0.54 	10.57 
gnl.UG.Ssc.S31986066	18	39566203	39566203-39566203	additive	trans	0.54 	19.08 
gnl.UG.Ssc.S46878871	7	98604384	87273988-98604384	partial-dominant	cis	0.54 	10.27 
gnl.UG.Ssc.S35167297	6	7305244	5778620-7305244	partial-dominant	trans	0.54 	10.81 
gnl.UG.Ssc.S35167472	3	82436674	63337781-98973190	partial-dominant	NA	0.54 	5.22 
gnl.UG.Ssc.S16761746	13	207108562	207108562-207108562	partial-dominant	cis	0.54 	7.70 
gnl.UG.Ssc.S35166333	3	13304570	13304570-13304570	additive	trans	0.54 	9.11 
gnl.UG.Ssc.S18384547	2	148261023	143665449-150137389	partial-dominant	cis	0.54 	5.89 
gnl.UG.Ssc.S35327789	14	152519743	140454103-153786761	partial-dominant	trans	0.54 	4.84 
gnl.UG.Ssc.S40381512	13	95181013	95181013-95181013	partial-dominant	trans	0.54 	5.27 
gnl.UG.Ssc.S40278824	14	31797751	25583031-38912139	partial-dominant	cis	0.54 	9.65 
OVRM1_0129_E06	13	206364301	199579421-216093269	partial-dominant	trans	0.54 	4.61 
gnl.UG.Ssc.S22282873	13	56059252	46210697-70431811	additive	NA	0.54 	8.49 
gnl.UG.Ssc.S17517167	5	87869709	75782733-91636108	partial-dominant	NA	0.54 	5.07 
gnl.UG.Ssc.S35164404	3	17509970	17509970-17509970	partial-dominant	cis	0.54 	8.97 
gnl.UG.Ssc.S46879448	12	14932788	12688650-15048715	additive	NA	0.54 	27.97 
gnl.UG.Ssc.S19541050	8	42523208	31226499-68759841	partial-dominant	trans	0.54 	8.06 
DCI01_0065_F12	1	264198063	261825731-265831621	additive	NA	0.54 	20.41 
gnl.UG.Ssc.S51841453	8	67059551	22729045-75172575	partial-dominant	trans	0.54 	4.90 
gnl.UG.Ssc.S46877251	12	62729730	62729730-62729730	additive	trans	0.54 	11.19 
DCI01_0058_H11	4	136331395	135028573-136331395	partial-dominant	cis	0.54 	15.81 
gnl.UG.Ssc.S46876872	14	15467582	10254612-86382907	partial-dominant	trans	0.54 	4.83 
gnl.UG.Ssc.S35170365	1	309125803	308971674-309125803	partial-dominant	trans	0.54 	8.74 
gnl.UG.Ssc.S40500952	17	12278338	8821599-13211024	additive	cis	0.54 	10.18 
gnl.UG.Ssc.S19540567	3	118589606	117038059-119339715	partial-dominant	cis	0.54 	5.53 
gnl.UG.Ssc.S40543010	5	38988849	38988849-38988849	partial-dominant	cis	0.54 	6.53 
gnl.UG.Ssc.S35172918	8	58703308	58703308-58703308	partial-dominant	NA	0.54 	5.78 
gnl.UG.Ssc.S35166687	15	152383857	152383857-152383857	additive	trans	0.54 	78.56 
gnl.UG.Ssc.S35172209	2	9987663	8997005-10465993	partial-dominant	cis	0.54 	8.92 
gnl.UG.Ssc.S6062714	6	128536739	125233745-135143210	additive	NA	0.54 	9.29 
PTG01_0070_D08	2	157490347	155274718-157492614	additive	NA	0.53 	12.68 
gnl.UG.Ssc.S20116789	8	19139604	18001094-20388656	partial-dominant	trans	0.53 	5.10 
gnl.UG.Ssc.S35167192	13	141428615	135995420-185586027	partial-dominant	NA	0.53 	9.26 
MLN01_0068_D11	1	259729060	259729060-259729060	partial-dominant	NA	0.53 	4.98 
gnl.UG.Ssc.S6077155	10	25845373	25845373-25845373	partial-dominant	trans	0.53 	6.18 
gnl.UG.Ssc.S35174011	9	31242020	31242020-31242020	additive	trans	0.53 	8.68 
gnl.UG.Ssc.S39890395	4	63864176	63864176-63864176	partial-dominant	NA	0.53 	5.17 
SPL01_0060_F12	15	40337539	33875720-129429610	partial-dominant	trans	0.53 	5.95 
gnl.UG.Ssc.S23761180	10	30526350	30481283-32688555	partial-dominant	NA	0.53 	5.35 
OVR01_0066_D11	10	175359	175359-241937	additive	cis	0.53 	29.83 
gnl.UG.Ssc.S26730256	13	94430998	94430998-95394972	partial-dominant	NA	0.53 	4.68 
gnl.UG.Ssc.S35321837	2	17537218	3571211-107975061	partial-dominant	NA	0.53 	4.55 
ITT01_0085_H01	1	184157591	92766049-201391963	additive	cis	0.53 	12.37 
gnl.UG.Ssc.S35173983	9	15049063	2708835-94988124	partial-dominant	trans	0.53 	4.62 
gnl.UG.Ssc.S39806347	12	62729730	62729730-62729730	partial-dominant	NA	0.53 	4.88 
gnl.UG.Ssc.S35174011	3	19164312	19164312-19164312	partial-dominant	trans	0.53 	5.32 
gnl.UG.Ssc.S35167113	4	94472003	72687663-111730747	partial-dominant	NA	0.53 	7.09 
AMP01_0018_F08	4	71918237	9138496-71918237	partial-dominant	trans	0.53 	5.06 
gnl.UG.Ssc.S35167839	7	34894773	18912470-46777209	partial-dominant	cis	0.53 	6.44 
gnl.UG.Ssc.S39889333	1	223043310	223043310-223066633	additive	NA	0.53 	20.83 
gnl.UG.Ssc.S35166466	10	25845373	25845373-25845373	additive	NA	0.53 	13.22 
gnl.UG.Ssc.S39998297	3	17859317	14515290-92718863	partial-dominant	NA	0.53 	4.86 
gnl.UG.Ssc.S23768579	10	24331292	24331292-24331292	additive	NA	0.53 	59.57 
gnl.UG.Ssc.S35171098	17	38762754	38762754-38762754	additive	cis	0.53 	34.84 
gnl.UG.Ssc.S40236015	4	71354777	12649192-130729637	partial-dominant	trans	0.53 	4.81 
gnl.UG.Ssc.S32382476	3	28690175	19077421-127121184	partial-dominant	NA	0.53 	4.75 
gnl.UG.Ssc.S46881078	1	268751247	268751247-268751247	additive	NA	0.53 	16.70 
UTR01_0024_D06	14	57572154	56894114-64869878	partial-dominant	NA	0.53 	11.48 
LVRM1_0084_G09	7	49567748	15351105-85500342	partial-dominant	trans	0.53 	5.10 
LNG01_0098_C03	3	23603118	17841090-25450883	additive	NA	0.53 	9.02 
gnl.UG.Ssc.S46880952	1	60727881	58600456-105369292	partial-dominant	trans	0.53 	5.99 
gnl.UG.Ssc.S22271719	14	60757776	41043761-70442020	partial-dominant	NA	0.53 	4.48 
gnl.UG.Ssc.S40513578	17	44369566	44369566-44369566	additive	trans	0.53 	11.06 
gnl.UG.Ssc.S35170302	16	35014537	25999742-64699567	partial-dominant	trans	0.53 	4.69 
gnl.UG.Ssc.S40200677	9	28988041	28845096-30405861	additive	NA	0.53 	11.73 
gnl.UG.Ssc.S40286686	3	81569041	71272011-114755847	partial-dominant	NA	0.53 	4.77 
gnl.UG.Ssc.S46878990	2	8997005	8997005-10465993	partial-dominant	trans	0.53 	6.00 
PBL01_0009_D07	3	3108612	1780525-10361660	partial-dominant	cis	0.53 	6.78 
gnl.UG.Ssc.S18547542	3	70896145	65932360-78362206	partial-dominant	trans	0.53 	5.80 
gnl.UG.Ssc.S21554092	10	35337090	35337090-35337090	partial-dominant	trans	0.53 	9.57 
gnl.UG.Ssc.S46876530	9	22198816	22198816-22198816	partial-dominant	NA	0.53 	4.64 
gnl.UG.Ssc.S46880245	4	16515101	11921003-16666892	partial-dominant	cis	0.53 	9.79 
gnl.UG.Ssc.S40341038	6	39187023	21014463-118377761	partial-dominant	NA	0.53 	4.99 
gnl.UG.Ssc.S35165338	11	19824194	12118496-21520020	partial-dominant	cis	0.53 	7.38 
gnl.UG.Ssc.S18289432	7	104352654	88077718-118022203	partial-dominant	NA	0.53 	5.66 
gnl.UG.Ssc.S46878326	7	58529872	58529872-58529872	additive	cis	0.53 	53.63 
gnl.UG.Ssc.S35172789	6	93834752	93834752-93834752	partial-dominant	trans	0.53 	6.58 
gnl.UG.Ssc.S18555557	14	53170186	46350166-58940195	additive	NA	0.53 	13.14 
gnl.UG.Ssc.S35173199	13	36096052	36096052-39191749	additive	cis	0.53 	15.94 
gnl.UG.Ssc.S40188832	18	8344274	8344274-8585315	additive	NA	0.53 	40.85 
gnl.UG.Ssc.S20116224	4	116669210	73017408-136573443	partial-dominant	trans	0.52 	4.65 
gnl.UG.Ssc.S26724338	5	99053897	92771371-102958983	partial-dominant	NA	0.52 	8.11 
OVR01_0046_B06	1	310131835	309865315-310671778	additive	NA	0.52 	9.92 
gnl.UG.Ssc.S16764719	12	15048715	13444374-21742885	partial-dominant	NA	0.52 	5.95 
gnl.UG.Ssc.S35173039	8	64168073	64168073-64168073	additive	trans	0.52 	5.77 
gnl.UG.Ssc.S23758279	17	44369566	10939739-46075145	partial-dominant	trans	0.52 	4.60 
gnl.UG.Ssc.S29976328	1	278658095	277157851-278658095	partial-dominant	NA	0.52 	7.10 
THY01_0039_D12	7	120751772	119358037-120751772	additive	NA	0.52 	16.78 
gnl.UG.Ssc.S46876275	1	300615163	300615163-300615163	partial-dominant	trans	0.52 	5.30 
gnl.UG.Ssc.S35172898	10	167126	6354-223443	additive	NA	0.52 	7.34 
gnl.UG.Ssc.S40057630	1	278894349	267026000-286777913	partial-dominant	NA	0.52 	6.24 
gnl.UG.Ssc.S17516311	8	134064984	119851321-136942252	partial-dominant	NA	0.52 	9.37 
gnl.UG.Ssc.S18553537	14	68754938	68754938-68754938	partial-dominant	NA	0.52 	6.52 
OVRM1_0194_C07	2	251447	251447-251447	additive	NA	0.52 	12.30 
gnl.UG.Ssc.S18547360	15	55489138	55489138-55489138	additive	NA	0.52 	12.04 
gnl.UG.Ssc.S35164990	17	39583164	36832550-39583164	additive	cis	0.52 	9.58 
gnl.UG.Ssc.S25667184	5	111166591	111166591-111166591	partial-dominant	trans	0.52 	9.56 
gnl.UG.Ssc.S46879096	7	7536565	7536565-7536565	additive	cis	0.52 	23.17 
gnl.UG.Ssc.S18554614	2	160085066	160085066-160085066	partial-dominant	NA	0.52 	5.84 
gnl.UG.Ssc.S26720803	3	8779749	6048594-11694292	partial-dominant	NA	0.52 	8.02 
gnl.UG.Ssc.S35165856	1	309125803	308971674-309125803	partial-dominant	trans	0.52 	4.80 
gnl.UG.Ssc.S23762266	10	51944995	49993854-61108243	partial-dominant	trans	0.52 	7.21 
gnl.UG.Ssc.S40361630	12	24075800	23098604-63447048	partial-dominant	cis	0.52 	6.49 
gnl.UG.Ssc.S35165649	10	69850669	29132292-76604520	partial-dominant	trans	0.52 	8.99 
gnl.UG.Ssc.S46877832	11	19969481	16955689-21055533	additive	cis	0.52 	14.63 
